,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 79,14 M","R$ 75,37 M","- R$ 118,08 M","R$ 36,42 M",161
1,31/03/2024,"- R$ 12,39 M","R$ 22,67 M","- R$ 41,25 M","- R$ 30,97 M",161
2,31/12/2023,"- R$ 75,33 M","R$ 15,52 M","R$ 43,69 M","- R$ 16,13 M",161
3,30/09/2023,"- R$ 171,10 M","- R$ 53,57 M","R$ 36,50 M","- R$ 188,17 M",161
4,30/06/2023,"- R$ 226,86 M","- R$ 52,15 M","R$ 256,28 M","- R$ 22,72 M",161
5,31/03/2023,"- R$ 294,38 M","- R$ 7,53 M","R$ 331,07 M","R$ 29,16 M",161
6,31/12/2022,"- R$ 346,42 M","R$ 105,11 M","R$ 323,63 M","R$ 82,31 M",161
7,30/09/2022,"- R$ 389,39 M","R$ 147,74 M","R$ 314,23 M","R$ 72,58 M",161
8,30/06/2022,"- R$ 441,21 M","R$ 254,43 M","R$ 169,59 M","- R$ 17,20 M",161
9,31/03/2022,"- R$ 520,08 M","R$ 474,75 M","R$ 13,73 M","- R$ 31,60 M",161
10,31/12/2021,"- R$ 513,98 M","R$ 442,87 M","- R$ 7,66 M","- R$ 78,78 M",161
11,30/09/2021,"- R$ 436,54 M","R$ 491,74 M","- R$ 17,32 M","R$ 37,87 M",161
12,30/06/2021,"- R$ 312,15 M","R$ 497,64 M","- R$ 85,29 M","R$ 100,20 M",161
13,31/03/2021,"- R$ 153,11 M","R$ 364,22 M","- R$ 74,24 M","R$ 136,87 M",161
14,31/12/2020,"- R$ 73,81 M","- R$ 556,73 M","R$ 791,43 M","R$ 160,89 M",161
15,30/09/2020,"- R$ 10,37 M","- R$ 631,91 M","R$ 796,88 M","R$ 154,60 M",161
16,30/06/2020,"- R$ 8,90 M","- R$ 747,77 M","R$ 822,96 M","R$ 66,28 M",161
17,31/03/2020,"- R$ 5,11 M","- R$ 820,70 M","R$ 862,19 M","R$ 36,38 M",161
18,31/12/2019,"- R$ 57,71 M","R$ 23,22 M","R$ 46,82 M","R$ 12,33 M",161
19,30/09/2019,"- R$ 93,76 M","R$ 14,42 M","R$ 74,13 M","- R$ 5,21 M",161
20,30/06/2019,"- R$ 90,91 M","R$ 8,41 M","R$ 103,51 M","R$ 21,01 M",161
21,31/03/2019,"- R$ 90,13 M","- R$ 5,42 M","R$ 106,37 M","R$ 10,82 M",161
22,31/12/2018,"- R$ 65,96 M","- R$ 3,66 M","R$ 83,91 M","R$ 14,28 M",161
