,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 58,64 M","R$ 8,76 M","- R$ 26,15 M","R$ 41,26 M",161
1,31/03/2024,"R$ 51,55 M","R$ 1,67 M","- R$ 63,62 M","- R$ 10,41 M",161
2,31/12/2023,"R$ 13,38 M","R$ 56,25 M","R$ 13,89 M","R$ 83,52 M",161
3,30/09/2023,"- R$ 44,43 M","R$ 8,69 M","- R$ 42,21 M","- R$ 77,95 M",161
4,30/06/2023,"- R$ 32,89 M","- R$ 43,93 M","R$ 50,69 M","- R$ 26,14 M",161
5,31/03/2023,"- R$ 11,39 M","- R$ 5,48 M","R$ 21,32 M","R$ 4,44 M",161
6,31/12/2022,"- R$ 82,38 M","- R$ 12,84 M","R$ 6,70 M","- R$ 88,52 M",161
7,30/09/2022,"- R$ 100,19 M","R$ 10,11 M","R$ 177,58 M","R$ 87,51 M",161
8,30/06/2022,"- R$ 100,42 M","R$ 685,00 mil","R$ 125,48 M","R$ 25,75 M",161
9,31/03/2022,"- R$ 63,43 M","R$ 107,15 M","R$ 13,87 M","R$ 57,58 M",161
10,31/12/2021,"- R$ 125,35 M","R$ 29,80 M","- R$ 2,70 M","- R$ 98,26 M",161
11,30/09/2021,"- R$ 152,01 M","R$ 116,80 M","R$ 32,94 M","- R$ 2,27 M",161
12,30/06/2021,"- R$ 179,29 M","R$ 221,00 M","- R$ 30,38 M","R$ 11,34 M",161
13,31/03/2021,"- R$ 57,33 M","R$ 75,27 M","- R$ 7,53 M","R$ 10,41 M",161
14,31/12/2020,"- R$ 47,92 M","R$ 78,67 M","- R$ 12,36 M","R$ 18,39 M",161
15,30/09/2020,"- R$ 27,61 M","R$ 122,70 M","- R$ 35,03 M","R$ 60,06 M",161
16,30/06/2020,"- R$ 20,25 M","R$ 87,58 M","- R$ 19,32 M","R$ 48,01 M",161
17,31/03/2020,"R$ 21,97 M","- R$ 845,68 M","R$ 858,13 M","R$ 34,42 M",161
18,31/12/2019,"R$ 15,52 M","R$ 4,32 M","- R$ 7,73 M","R$ 12,11 M",161
19,30/09/2019,"- R$ 26,15 M","R$ 6,84 M","- R$ 8,95 M","- R$ 28,26 M",161
20,30/06/2019,"- R$ 16,13 M","R$ 13,83 M","R$ 20,41 M","R$ 18,11 M",161
21,31/03/2019,"- R$ 30,95 M","- R$ 1,76 M","R$ 43,08 M","R$ 10,37 M",161
22,31/12/2018,,,,,161
