,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 116,83 M","- R$ 265,79 M","- R$ 29,57 M","- R$ 221,77 M",173
1,31/03/2024,"R$ 405,39 M","- R$ 324,32 M","R$ 82,73 M","R$ 142,15 M",173
2,31/12/2023,"R$ 374,78 M","- R$ 316,70 M","R$ 193,61 M","R$ 253,66 M",173
3,30/09/2023,"R$ 309,29 M","- R$ 265,83 M","R$ 316,51 M","R$ 378,47 M",173
4,30/06/2023,"- R$ 21,40 M","- R$ 279,30 M","R$ 134,12 M","- R$ 149,36 M",173
5,31/03/2023,"- R$ 25,41 M","- R$ 154,96 M","R$ 311,33 M","R$ 134,32 M",173
6,31/12/2022,"R$ 230,11 M","- R$ 220,45 M","R$ 211,23 M","R$ 213,37 M",173
7,30/09/2022,"- R$ 313,48 M","- R$ 250,86 M","R$ 360,77 M","- R$ 469,06 M",173
8,30/06/2022,"R$ 303,85 M","- R$ 196,26 M","R$ 93,41 M","- R$ 66,50 M",173
9,31/03/2022,"R$ 457,84 M","- R$ 232,34 M","- R$ 251,23 M","- R$ 270,52 M",173
10,31/12/2021,"R$ 507,89 M","- R$ 145,49 M","- R$ 106,89 M","R$ 0,00",173
11,30/09/2021,"R$ 806,02 M","- R$ 119,90 M","- R$ 374,36 M","R$ 323,14 M",173
12,30/06/2021,"R$ 1,25 B","- R$ 111,56 M","- R$ 1,01 B","R$ 124,25 M",173
13,31/03/2021,"R$ 1,32 B","- R$ 103,65 M","- R$ 923,55 M","R$ 258,39 M",173
14,31/12/2020,"R$ 537,78 M","- R$ 105,44 M","- R$ 1,14 B","- R$ 739,88 M",173
15,30/09/2020,"R$ 396,59 M","- R$ 110,69 M","- R$ 968,91 M","- R$ 727,24 M",173
16,30/06/2020,"- R$ 475,85 M","- R$ 103,20 M","- R$ 68,54 M","- R$ 667,70 M",173
17,31/03/2020,"R$ 106,72 M","- R$ 94,90 M","- R$ 21,00 M","- R$ 20,52 M",173
18,31/12/2019,"- R$ 62,21 M","- R$ 82,08 M","R$ 176,02 M","R$ 31,20 M",173
19,30/09/2019,"- R$ 518,77 M","- R$ 83,14 M","R$ 7,05 M","- R$ 591,72 M",173
20,30/06/2019,"- R$ 885,61 M","- R$ 77,25 M","R$ 242,14 M","- R$ 720,18 M",173
21,31/03/2019,"- R$ 942,16 M","- R$ 78,48 M","R$ 50,22 M","- R$ 971,48 M",173
22,31/12/2018,"- R$ 508,99 M","- R$ 66,48 M","R$ 953,00 mil","- R$ 574,52 M",173
23,30/09/2018,"R$ 352,13 M","- R$ 52,22 M","- R$ 43,33 M","R$ 256,57 M",173
24,30/06/2018,"R$ 1,32 B","- R$ 24,83 M","- R$ 44,73 M","R$ 1,25 B",173
25,31/03/2018,"R$ 861,71 M","- R$ 73,33 M","- R$ 44,89 M","R$ 743,49 M",173
26,31/12/2017,"R$ 1,14 B","- R$ 23,95 M","- R$ 44,32 M","R$ 1,07 B",173
