,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
26,31/12/2017,"R$ 3,30 B","- R$ 1,97 B","- R$ 933,61 M","R$ 396,83 M"
27,30/09/2017,"R$ 3,31 B","- R$ 1,92 B","- R$ 705,26 M","R$ 685,54 M"
28,30/06/2017,"R$ 3,12 B","- R$ 1,95 B","- R$ 1,17 B","- R$ 6,80 M"
29,31/03/2017,"R$ 3,03 B","- R$ 2,25 B","- R$ 233,77 M","R$ 551,95 M"
30,31/12/2016,"R$ 3,00 B","- R$ 2,13 B","- R$ 625,87 M","R$ 247,01 M"
31,30/09/2016,"R$ 2,82 B","- R$ 2,02 B","- R$ 274,16 M","R$ 525,53 M"
32,30/06/2016,"R$ 3,08 B","- R$ 2,12 B","- R$ 388,87 M","R$ 571,37 M"
33,31/03/2016,"R$ 2,90 B","- R$ 2,34 B","- R$ 863,15 M","- R$ 306,10 M"
34,31/12/2015,"R$ 2,64 B","- R$ 2,46 B","- R$ 265,70 M","- R$ 83,78 M"
35,30/09/2015,"R$ 2,33 B","- R$ 2,72 B","- R$ 581,08 M","- R$ 969,76 M"
36,30/06/2015,"R$ 2,14 B","- R$ 2,77 B","- R$ 383,41 M","- R$ 1,02 B"
37,31/03/2015,"R$ 2,15 B","- R$ 2,68 B","R$ 288,98 M","- R$ 244,50 M"
38,31/12/2014,"R$ 2,48 B","- R$ 2,76 B","R$ 218,48 M","- R$ 59,01 M"
39,30/09/2014,"R$ 2,63 B","- R$ 2,71 B","R$ 112,01 M","R$ 30,92 M"
40,30/06/2014,"R$ 2,65 B","- R$ 2,52 B","R$ 22,71 M","R$ 154,62 M"
41,31/03/2014,"R$ 2,94 B","- R$ 2,48 B","- R$ 601,31 M","- R$ 144,56 M"
42,31/12/2013,"R$ 2,78 B","- R$ 2,28 B","- R$ 629,66 M","- R$ 133,97 M"
43,30/09/2013,"R$ 2,65 B","- R$ 2,17 B","- R$ 421,26 M","R$ 62,46 M"
44,30/06/2013,"R$ 2,46 B","- R$ 2,09 B","- R$ 445,09 M","- R$ 74,36 M"
45,31/03/2013,"R$ 2,57 B","- R$ 2,00 B","- R$ 449,63 M","R$ 115,66 M"
46,31/12/2012,"R$ 2,34 B","- R$ 2,00 B","- R$ 566,25 M","- R$ 228,81 M"
47,30/09/2012,"R$ 2,69 B","- R$ 2,13 B","- R$ 1,04 B","- R$ 488,21 M"
48,30/06/2012,"R$ 2,71 B","- R$ 2,24 B","- R$ 894,66 M","- R$ 422,05 M"
49,31/03/2012,"R$ 2,63 B","- R$ 2,07 B","- R$ 944,22 M","- R$ 380,58 M"
50,31/12/2011,"R$ 2,72 B","- R$ 2,01 B","- R$ 547,97 M","R$ 160,81 M"
51,30/09/2011,"R$ 2,39 B","- R$ 1,64 B","R$ 155,33 M","R$ 898,72 M"
52,30/06/2011,"R$ 2,29 B","- R$ 1,55 B","R$ 379,42 M","R$ 1,13 B"
53,31/03/2011,"R$ 2,02 B","- R$ 2,04 B","R$ 1,57 B","R$ 1,55 B"
