,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"10,99","1,92","1,57","7,61","7,79","0,94","5,97","23,47","7,83","5,49","-2,02","2,06","10,21","1,24","R$ 61,09 B","1,61%"
1,30/06/2024,"11,40","1,99","1,63","7,89","8,08","0,98","6,19","24,33","8,05","5,64","-2,09","2,12","10,50","1,27","R$ 63,33 B","1,55%"
2,31/03/2024,"12,46","1,77","1,69","8,66","8,90","0,83","6,76","27,60","9,26","6,41","-1,67","2,31","12,18","1,14","R$ 54,16 B","1,82%"
3,31/12/2023,"15,27","1,80","2,10","11,09","11,43","0,88","8,48","-86,20","11,43","7,94","-1,67","2,84","15,41","1,18","R$ 53,82 B","1,62%"
4,30/09/2023,"9,83","1,41","1,44","7,62","7,75","0,71","5,95","-3.336,22","8,43","6,04","-1,42","2,04","10,97","1,00","R$ 41,78 B","2,09%"
5,30/06/2023,"11,30","1,26","1,53","9,78","10,02","0,63","7,18","-193,51","10,61","7,02","-1,26","2,26","14,82","0,93","R$ 36,34 B","2,40%"
6,31/03/2023,"11,45","1,18","1,45","8,84","9,07","0,58","6,75","138,03","10,32","6,82","-1,16","2,21","13,86","0,89","R$ 33,12 B","2,63%"
7,31/12/2022,"10,56","1,21","1,49","8,31","8,46","0,58","7,09","52,53","10,77","7,05","-1,13","2,27","12,85","0,87","R$ 32,95 B","1,96%"
8,30/09/2022,"12,43","1,38","1,79","11,71","11,94","0,68","8,54","16,46","12,37","8,03","-1,44","2,59","17,30","0,98","R$ 37,88 B","1,70%"
9,30/06/2022,"12,88","1,19","1,54","8,47","8,60","0,58","7,57","21,87","11,70","7,47","-1,19","2,38","13,29","0,90","R$ 31,36 B","2,05%"
10,31/03/2022,"10,83","1,16","1,53","8,65","8,77","0,56","7,30","16,88","11,46","7,36","-1,14","2,40","13,76","0,87","R$ 30,14 B","2,14%"
11,31/12/2021,"13,68","1,27","1,62","8,06","8,16","0,59","7,70","22,37","11,85","7,64","-1,18","2,49","12,57","0,91","R$ 31,54 B","0,86%"
12,30/09/2021,"9,82","1,03","1,31","5,82","5,88","0,48","5,56","27,33","8,97","6,06","-0,91","2,11","9,49","0,77","R$ 25,24 B","1,08%"
13,30/06/2021,"9,33","0,98","1,27","5,78","5,83","0,46","5,47","-86,90","9,25","6,17","-0,87","2,14","9,84","0,78","R$ 23,55 B","1,16%"
14,31/03/2021,"13,24","1,21","1,53","5,83","5,88","0,55","6,13","366,83","9,65","6,63","-1,02","2,40","9,25","0,87","R$ 28,17 B","0,97%"
15,31/12/2020,"28,69","1,23","1,57","5,61","5,66","0,55","6,22","51,65","9,97","6,86","-1,03","2,52","9,07","0,89","R$ 27,93 B","3,37%"
16,30/09/2020,"25,52","1,41","1,74","6,05","6,10","0,64","6,97","99,48","10,45","7,19","-1,19","2,60","9,15","0,96","R$ 30,59 B","3,08%"
17,30/06/2020,"19,31","1,80","2,06","7,32","7,42","0,79","6,43","-54,79","8,62","6,51","-1,36","2,76","9,94","1,05","R$ 38,34 B","2,45%"
18,31/03/2020,"13,30","1,31","1,51","5,72","5,80","0,58","4,92","-15,31","7,12","5,34","-0,99","2,19","8,39","0,84","R$ 27,44 B","3,43%"
19,31/12/2019,"8,12","1,26","1,52","6,52","6,64","0,59","4,79","-17,56","6,71","5,12","-1,04","2,13","9,31","0,83","R$ 27,35 B","2,90%"
20,30/09/2019,"9,29","1,63","1,95","9,38","9,57","0,77","5,54","46,31","7,26","5,74","-1,52","2,56","12,55","1,01","R$ 35,46 B","2,23%"
21,30/06/2019,"12,05","1,86","2,31","10,27","10,43","0,87","7,70","49,23","9,76","7,41","-1,69","2,92","13,23","1,10","R$ 38,25 B","2,07%"
22,31/03/2019,"11,26","1,62","2,01","8,66","8,80","0,75","6,24","616,56","8,15","6,35","-1,42","2,62","11,49","0,98","R$ 32,67 B","2,42%"
23,31/12/2018,"9,88","1,43","1,74","7,29","7,37","0,64","5,41","137,64","7,37","5,81","-1,18","2,37","10,04","0,88","R$ 28,02 B","2,51%"
24,30/09/2018,"9,58","0,99","1,22","4,59","4,62","0,44","4,32","12,64","6,67","5,10","-0,85","1,89","7,14","0,68","R$ 18,59 B","3,79%"
25,30/06/2018,"8,02","1,00","1,22","4,84","4,87","0,45","4,22","19,34","6,61","5,08","-0,84","1,92","7,63","0,70","R$ 18,25 B","3,86%"
26,31/03/2018,"8,66","1,16","1,42","6,56","6,59","0,52","5,24","56,47","7,61","5,75","-0,95","2,07","9,57","0,75","R$ 21,00 B","3,35%"
27,31/12/2017,"9,60","1,38","1,66","7,33","7,37","0,61","6,11","-122,30","8,58","6,46","-1,09","2,33","10,36","0,86","R$ 24,19 B","3,40%"
28,30/09/2017,"7,06","1,17","1,39","6,08","6,11","0,52","5,25","51,86","7,80","5,87","-0,97","2,07","9,08","0,78","R$ 20,14 B","4,09%"
29,30/06/2017,"8,72","1,35","1,50","7,07","7,12","0,59","5,87","-45,42","8,60","6,50","-1,04","2,20","10,43","0,87","R$ 22,04 B","3,74%"
30,31/03/2017,"7,08","1,32","1,45","6,98","7,04","0,57","5,52","-55,52","8,07","6,15","-0,98","2,11","10,28","0,83","R$ 21,18 B","3,89%"
31,31/12/2016,"7,33","1,40","1,53","7,19","7,26","0,59","6,30","-45,10","9,24","6,92","-0,99","2,25","10,64","0,86","R$ 21,60 B","0,69%"
32,30/09/2016,"8,40","1,33","1,54","7,34","7,49","0,59","6,33","-30,92","9,56","7,11","-1,01","2,33","11,32","0,89","R$ 20,68 B","0,72%"
33,30/06/2016,"15,41","1,33","1,56","6,54","6,66","0,59","6,96","-31,81","10,57","7,62","-1,01","2,37","10,11","0,89","R$ 20,14 B","0,74%"
34,31/03/2016,"22,38","1,32","1,54","6,54","6,68","0,56","7,47","-30,65","11,72","8,16","-0,94","2,42","10,47","0,87","R$ 18,95 B","0,79%"
35,31/12/2015,"30,27","1,18","1,39","6,15","6,28","0,48","5,33","-55,98","9,11","6,73","-0,80","2,37","10,72","0,82","R$ 16,23 B","1,55%"
36,30/09/2015,"114,79","0,92","1,08","5,27","5,33","0,38","4,78","-32,42","9,35","6,57","-0,63","2,12","10,44","0,74","R$ 12,26 B","2,06%"
37,30/06/2015,"13,58","0,76","0,96","4,95","5,07","0,34","4,45","-24,66","8,79","6,08","-0,60","1,90","10,00","0,67","R$ 10,57 B","2,39%"
38,31/03/2015,"17,97","0,98","1,23","6,22","6,49","0,42","5,72","-70,21","10,05","7,04","-0,73","2,16","11,40","0,74","R$ 13,36 B","1,89%"
39,31/12/2014,"13,47","0,91","1,09","4,91","5,09","0,40","6,37","-45,89","11,11","7,28","-0,70","1,89","8,88","0,70","R$ 12,17 B","4,42%"
40,30/09/2014,"8,86","0,94","1,13","4,93","5,14","0,44","5,20","16,75","8,58","6,13","-0,85","1,86","8,48","0,72","R$ 12,96 B","4,15%"
41,30/06/2014,"7,23","0,98","1,17","5,04","5,18","0,46","4,69","15,48","7,50","5,61","-0,92","1,87","8,29","0,74","R$ 13,35 B","4,03%"
42,31/03/2014,"7,59","1,08","1,26","4,91","4,97","0,50","4,64","34,38","7,01","5,39","-0,97","1,91","7,51","0,76","R$ 14,45 B","3,72%"
43,31/12/2013,"7,31","1,09","1,24","5,07","5,12","0,50","4,48","49,93","6,92","5,42","-0,93","1,92","7,91","0,77","R$ 14,07 B","3,80%"
