,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,77 B","R$ 676,41 M","- R$ 1,66 B","R$ 790,04 M"
1,31/03/2024,"R$ 1,40 B","- R$ 2,28 B","R$ 2,07 B","R$ 1,18 B"
2,31/12/2023,"R$ 1,71 B","- R$ 2,77 B","R$ 308,69 M","- R$ 755,22 M"
3,30/09/2023,"R$ 3,15 B","- R$ 2,13 B","- R$ 1,29 B","- R$ 273,78 M"
4,30/06/2023,"R$ 1,12 B","- R$ 140,26 M","- R$ 486,74 M","R$ 490,72 M"
5,31/03/2023,"R$ 395,31 M","- R$ 583,55 M","- R$ 842,79 M","- R$ 1,03 B"
6,31/12/2022,"R$ 1,40 B","- R$ 1,15 B","- R$ 165,33 M","R$ 78,73 M"
7,30/09/2022,"R$ 805,30 M","- R$ 646,29 M","R$ 986,18 M","R$ 1,15 B"
8,30/06/2022,"R$ 1,15 B","R$ 25,00 M","- R$ 1,02 B","R$ 152,08 M"
9,31/03/2022,"R$ 616,84 M","- R$ 1,10 B","R$ 259,40 M","- R$ 226,44 M"
10,31/12/2021,"R$ 665,91 M","- R$ 1,85 B","- R$ 498,34 M","- R$ 1,68 B"
11,30/09/2021,"R$ 1,27 B","- R$ 64,64 M","R$ 941,92 M","R$ 2,15 B"
12,30/06/2021,"R$ 928,52 M","- R$ 868,84 M","- R$ 674,23 M","- R$ 614,55 M"
13,31/03/2021,"R$ 1,04 B","R$ 121,94 M","- R$ 698,37 M","R$ 468,08 M"
14,31/12/2020,"R$ 1,09 B","- R$ 2,58 B","R$ 1,77 B","R$ 282,62 M"
15,30/09/2020,"R$ 1,01 B","- R$ 2,91 B","- R$ 1,36 B","- R$ 3,25 B"
16,30/06/2020,"R$ 1,69 B","- R$ 875,12 M","R$ 232,43 M","R$ 1,04 B"
17,31/03/2020,"R$ 1,19 B","- R$ 403,51 M","- R$ 714,87 M","R$ 70,16 M"
18,31/12/2019,"R$ 1,17 B","- R$ 1,19 B","- R$ 360,32 M","- R$ 380,20 M"
19,30/09/2019,"R$ 1,19 B","- R$ 1,15 B","- R$ 67,61 M","- R$ 30,49 M"
20,30/06/2019,"R$ 1,25 B","- R$ 689,51 M","- R$ 97,21 M","R$ 458,81 M"
21,31/03/2019,"R$ 589,84 M","- R$ 233,14 M","- R$ 1,18 B","- R$ 824,11 M"
22,31/12/2018,"R$ 754,90 M","- R$ 800,84 M","- R$ 544,12 M","- R$ 590,06 M"
