,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 38,88 B","R$ 14,99 B","R$ 10,22 B","- R$ 4,35 B","R$ 14,58 B","R$ 5,56 B","R$ 8,13"
1,31/03/2024,"R$ 32,13 B","R$ 12,11 B","R$ 8,01 B","- R$ 3,56 B","R$ 11,57 B","R$ 4,35 B","R$ 6,36"
2,31/12/2023,"R$ 25,57 B","R$ 9,52 B","R$ 6,35 B","- R$ 2,79 B","R$ 9,14 B","R$ 3,52 B","R$ 5,16"
3,30/09/2023,"R$ 29,06 B","R$ 10,79 B","R$ 7,02 B","- R$ 2,78 B","R$ 9,80 B","R$ 4,25 B","R$ 6,22"
4,30/06/2023,"R$ 23,77 B","R$ 8,21 B","R$ 5,06 B","- R$ 2,59 B","R$ 7,65 B","R$ 3,21 B","R$ 4,70"
5,31/03/2023,"R$ 22,88 B","R$ 8,00 B","R$ 4,90 B","- R$ 2,52 B","R$ 7,42 B","R$ 2,89 B","R$ 4,23"
6,31/12/2022,"R$ 22,06 B","R$ 7,70 B","R$ 4,65 B","- R$ 2,45 B","R$ 7,10 B","R$ 3,12 B","R$ 4,57"
7,30/09/2022,"R$ 21,19 B","R$ 7,41 B","R$ 4,43 B","- R$ 2,39 B","R$ 6,83 B","R$ 3,05 B","R$ 4,46"
8,30/06/2022,"R$ 20,35 B","R$ 7,02 B","R$ 4,14 B","- R$ 2,35 B","R$ 6,49 B","R$ 2,43 B","R$ 3,56"
9,31/03/2022,"R$ 19,68 B","R$ 6,82 B","R$ 4,13 B","- R$ 2,30 B","R$ 6,43 B","R$ 2,78 B","R$ 4,07"
10,31/12/2021,"R$ 19,49 B","R$ 6,69 B","R$ 4,10 B","- R$ 2,25 B","R$ 6,35 B","R$ 2,31 B","R$ 3,37"
11,30/09/2021,"R$ 19,31 B","R$ 6,88 B","R$ 4,54 B","- R$ 2,19 B","R$ 6,73 B","R$ 2,57 B","R$ 3,76"
12,30/06/2021,"R$ 18,60 B","R$ 6,55 B","R$ 4,30 B","- R$ 2,15 B","R$ 6,45 B","R$ 2,52 B","R$ 3,69"
13,31/03/2021,"R$ 18,43 B","R$ 6,63 B","R$ 4,59 B","- R$ 2,10 B","R$ 6,69 B","R$ 2,13 B","R$ 3,11"
14,31/12/2020,"R$ 17,80 B","R$ 6,62 B","R$ 4,49 B","- R$ 2,04 B","R$ 6,53 B","R$ 973,32 M","R$ 1,42"
15,30/09/2020,"R$ 17,61 B","R$ 6,57 B","R$ 4,39 B","- R$ 1,99 B","R$ 6,38 B","R$ 1,20 B","R$ 1,75"
16,30/06/2020,"R$ 18,58 B","R$ 8,10 B","R$ 5,96 B","- R$ 1,93 B","R$ 7,89 B","R$ 1,99 B","R$ 2,91"
17,31/03/2020,"R$ 18,15 B","R$ 7,92 B","R$ 5,57 B","- R$ 1,85 B","R$ 7,43 B","R$ 2,06 B","R$ 3,02"
18,31/12/2019,"R$ 17,98 B","R$ 7,85 B","R$ 5,71 B","- R$ 1,78 B","R$ 7,49 B","R$ 3,37 B","R$ 4,93"
19,30/09/2019,"R$ 18,19 B","R$ 8,43 B","R$ 6,40 B","- R$ 1,69 B","R$ 8,09 B","R$ 3,82 B","R$ 5,59"
20,30/06/2019,"R$ 16,59 B","R$ 6,89 B","R$ 4,97 B","- R$ 1,57 B","R$ 6,54 B","R$ 3,17 B","R$ 4,64"
21,31/03/2019,"R$ 16,26 B","R$ 6,98 B","R$ 5,24 B","- R$ 1,48 B","R$ 6,71 B","R$ 2,90 B","R$ 4,25"
22,31/12/2018,"R$ 16,09 B","R$ 7,00 B","R$ 5,18 B","- R$ 1,39 B","R$ 6,57 B","R$ 2,84 B","R$ 4,15"
23,30/09/2018,"R$ 15,20 B","R$ 6,17 B","R$ 4,30 B","- R$ 1,32 B","R$ 5,63 B","R$ 1,94 B","R$ 2,84"
24,30/06/2018,"R$ 14,93 B","R$ 6,16 B","R$ 4,32 B","- R$ 1,31 B","R$ 5,63 B","R$ 2,28 B","R$ 3,33"
25,31/03/2018,"R$ 14,75 B","R$ 5,89 B","R$ 4,01 B","- R$ 1,30 B","R$ 5,31 B","R$ 2,43 B","R$ 3,55"
26,31/12/2017,"R$ 14,61 B","R$ 5,83 B","R$ 3,96 B","- R$ 1,30 B","R$ 5,26 B","R$ 2,52 B","R$ 3,69"
27,30/09/2017,"R$ 14,48 B","R$ 5,56 B","R$ 3,84 B","- R$ 1,26 B","R$ 5,10 B","R$ 2,85 B","R$ 4,17"
28,30/06/2017,"R$ 14,69 B","R$ 5,58 B","R$ 3,75 B","- R$ 1,22 B","R$ 4,97 B","R$ 2,53 B","R$ 3,70"
29,31/03/2017,"R$ 14,63 B","R$ 5,50 B","R$ 3,83 B","- R$ 1,19 B","R$ 5,03 B","R$ 2,99 B","R$ 4,38"
30,31/12/2016,"R$ 14,10 B","R$ 5,09 B","R$ 3,43 B","- R$ 1,15 B","R$ 4,58 B","R$ 2,95 B","R$ 4,31"
31,30/09/2016,"R$ 13,44 B","R$ 4,85 B","R$ 3,27 B","- R$ 1,12 B","R$ 4,39 B","R$ 2,46 B","R$ 3,60"
32,30/06/2016,"R$ 12,89 B","R$ 4,28 B","R$ 2,89 B","- R$ 1,12 B","R$ 4,01 B","R$ 1,31 B","R$ 1,91"
33,31/03/2016,"R$ 12,27 B","R$ 3,83 B","R$ 2,54 B","- R$ 1,11 B","R$ 3,64 B","R$ 846,89 M","R$ 1,24"
34,31/12/2015,"R$ 11,71 B","R$ 3,45 B","R$ 3,04 B","- R$ 1,07 B","R$ 4,12 B","R$ 536,28 M","R$ 0,78"
35,30/09/2015,"R$ 11,33 B","R$ 3,07 B","R$ 2,57 B","- R$ 1,09 B","R$ 3,65 B","R$ 106,82 M","R$ 0,16"
36,30/06/2015,"R$ 10,96 B","R$ 2,97 B","R$ 2,37 B","- R$ 1,06 B","R$ 3,43 B","R$ 778,47 M","R$ 1,14"
37,31/03/2015,"R$ 10,89 B","R$ 3,17 B","R$ 2,33 B","- R$ 997,52 M","R$ 3,33 B","R$ 743,58 M","R$ 1,09"
38,31/12/2014,"R$ 11,21 B","R$ 3,58 B","R$ 1,91 B","- R$ 1,00 B","R$ 2,92 B","R$ 902,98 M","R$ 1,32"
39,30/09/2014,"R$ 11,47 B","R$ 4,07 B","R$ 2,49 B","- R$ 996,82 M","R$ 3,49 B","R$ 1,46 B","R$ 2,14"
40,30/06/2014,"R$ 11,42 B","R$ 4,36 B","R$ 2,84 B","- R$ 962,00 M","R$ 3,81 B","R$ 1,85 B","R$ 2,70"
41,31/03/2014,"R$ 11,46 B","R$ 4,50 B","R$ 3,12 B","- R$ 936,17 M","R$ 4,05 B","R$ 1,90 B","R$ 2,79"
42,31/12/2013,"R$ 11,32 B","R$ 4,50 B","R$ 3,14 B","- R$ 871,07 M","R$ 4,01 B","R$ 1,92 B","R$ 2,81"
43,30/09/2013,"R$ 11,19 B","R$ 4,48 B","R$ 3,13 B","- R$ 795,13 M","R$ 3,92 B","R$ 2,10 B","R$ 3,07"
44,30/06/2013,"R$ 11,13 B","R$ 4,47 B","R$ 2,94 B","- R$ 766,94 M","R$ 3,71 B","R$ 1,99 B","R$ 2,90"
45,31/03/2013,"R$ 10,80 B","R$ 4,31 B","R$ 2,87 B","- R$ 747,20 M","R$ 3,62 B","R$ 1,92 B","R$ 2,80"
46,31/12/2012,"R$ 10,75 B","R$ 4,29 B","R$ 2,85 B","- R$ 740,15 M","R$ 3,59 B","R$ 1,91 B","R$ 8,39"
47,30/09/2012,"R$ 10,49 B","R$ 4,23 B","R$ 2,66 B","- R$ 741,08 M","R$ 3,40 B","R$ 1,64 B","R$ 7,20"
48,30/06/2012,"R$ 10,37 B","R$ 4,07 B","R$ 2,63 B","- R$ 728,93 M","R$ 3,36 B","R$ 1,35 B","R$ 5,91"
49,31/03/2012,"R$ 10,23 B","R$ 4,07 B","R$ 2,64 B","- R$ 728,19 M","R$ 3,36 B","R$ 1,53 B","R$ 6,73"
50,31/12/2011,"R$ 9,94 B","R$ 3,91 B","R$ 2,35 B","- R$ 769,80 M","R$ 3,12 B","R$ 1,22 B","R$ 5,37"
51,30/09/2011,"R$ 9,67 B","R$ 3,85 B","R$ 2,44 B","- R$ 693,62 M","R$ 3,14 B","R$ 1,31 B","R$ 5,73"
52,30/06/2011,"R$ 9,43 B","R$ 3,89 B","R$ 2,45 B","- R$ 665,95 M","R$ 3,11 B","R$ 1,67 B","R$ 7,35"
53,31/03/2011,"R$ 9,36 B","R$ 3,96 B","R$ 2,40 B","- R$ 638,50 M","R$ 3,04 B","R$ 1,51 B","R$ 6,65"
54,31/12/2010,"R$ 9,23 B","R$ 4,04 B","R$ 2,67 B","- R$ 553,62 M","R$ 3,23 B","R$ 1,63 B","R$ 7,16"
55,30/09/2010,"R$ 7,38 B","R$ 4,27 B","R$ 2,70 B",NA,NA,"R$ 1,43 B","R$ 6,28"
56,30/06/2010,"R$ 7,21 B","R$ 4,12 B","R$ 2,51 B",NA,NA,"R$ 1,20 B","R$ 5,27"
57,31/03/2010,"R$ 6,99 B","R$ 3,90 B","R$ 2,40 B",NA,NA,"R$ 1,41 B","R$ 6,17"
58,31/12/2009,"R$ 6,73 B","R$ 3,65 B","R$ 2,14 B",NA,NA,"R$ 1,37 B","R$ 6,03"
59,30/09/2009,"R$ 6,61 B","R$ 3,43 B","R$ 2,02 B",NA,NA,"R$ 1,03 B","R$ 4,52"
60,30/06/2009,"R$ 6,58 B","R$ 3,45 B","R$ 1,03 B",NA,NA,"R$ 120,71 M","R$ 0,53"
61,31/03/2009,"R$ 6,46 B","R$ 3,46 B","R$ 1,00 B",NA,NA,"R$ 16,06 M","R$ 0,07"
62,31/12/2008,"R$ 6,35 B","R$ 3,52 B","R$ 1,17 B",NA,NA,"R$ 63,57 M","R$ 0,28"
