,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 206,67 M","- R$ 600,08 M","R$ 875,23 M","R$ 481,82 M",90
1,31/03/2024,"- R$ 2,56 B","- R$ 255,67 M","R$ 3,11 B","R$ 299,51 M",90
2,31/12/2023,"- R$ 2,52 B","- R$ 372,07 M","R$ 2,60 B","- R$ 290,81 M",90
3,30/09/2023,"- R$ 1,10 B","- R$ 262,62 M","R$ 1,41 B","R$ 49,78 M",90
4,30/06/2023,"- R$ 253,62 M","- R$ 523,23 M","- R$ 260,32 M","- R$ 1,04 B",90
5,31/03/2023,"R$ 2,49 B","- R$ 236,12 M","- R$ 1,35 B","R$ 905,65 M",90
6,31/12/2022,"- R$ 868,18 M","- R$ 1,06 B","R$ 1,77 B","- R$ 166,27 M",90
7,30/09/2022,"- R$ 6,20 B","- R$ 257,99 M","R$ 5,81 B","- R$ 645,77 M",90
8,30/06/2022,"- R$ 1,57 B","- R$ 299,57 M","R$ 1,85 B","- R$ 22,33 M",90
9,31/03/2022,"R$ 1,80 B","- R$ 174,39 M","- R$ 104,35 M","R$ 1,52 B",90
10,31/12/2021,"- R$ 7,39 B","- R$ 71,12 M","R$ 3,32 B","- R$ 4,14 B",90
11,30/09/2021,"- R$ 3,87 B","- R$ 190,41 M","R$ 5,93 B","R$ 1,87 B",90
12,30/06/2021,"R$ 1,12 B","- R$ 90,67 M","R$ 548,21 M","R$ 1,58 B",90
13,31/03/2021,"- R$ 4,57 B","- R$ 99,82 M","R$ 5,99 B","R$ 1,32 B",90
14,31/12/2020,"- R$ 1,15 B","- R$ 269,34 M","R$ 1,19 B","- R$ 231,88 M",90
15,30/09/2020,"R$ 458,32 M","- R$ 35,00 M","- R$ 505,09 M","- R$ 81,77 M",90
16,30/06/2020,"- R$ 477,16 M","- R$ 30,99 M","R$ 635,36 M","R$ 127,20 M",90
17,31/03/2020,"- R$ 1,00 B","- R$ 49,96 M","R$ 1,06 B","R$ 3,61 M",90
18,31/12/2019,,,,,90
