,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 77,11 B","R$ 3,19 B","R$ 3,65",873.040.533,0,0,873.040.533,10.961.454,0,0,10.961.454,862.079.079,0,862.079.079,90
1,31/03/2024,"R$ 75,03 B","R$ 3,22 B","R$ 3,68",873.040.533,0,0,873.040.533,11.369.714,0,0,11.369.714,861.670.819,0,861.670.819,90
2,31/12/2023,"R$ 70,14 B","R$ 3,33 B","R$ 3,97",838.407.909,0,0,838.407.909,11.366.364,0,0,11.366.364,827.041.545,0,827.041.545,90
3,30/09/2023,"R$ 62,70 B","R$ 3,50 B","R$ 4,17",838.407.909,0,0,838.407.909,11.366.364,0,0,11.366.364,827.041.545,0,827.041.545,90
4,30/06/2023,"R$ 60,06 B","R$ 3,15 B","R$ 3,76",838.407.909,0,0,838.407.909,11.366.364,0,0,11.366.364,827.041.545,0,827.041.545,90
5,31/03/2023,"R$ 59,37 B","R$ 2,91 B","R$ 3,47",838.407.909,0,0,838.407.909,12.217.698,0,0,12.217.698,826.190.211,0,826.190.211,90
6,31/12/2022,"R$ 61,66 B","R$ 2,88 B","R$ 3,44",838.407.909,0,0,838.407.909,12.217.698,0,0,12.217.698,826.190.211,0,826.190.211,90
7,30/09/2022,"R$ 59,01 B","R$ 2,77 B","R$ 3,30",838.407.909,0,0,838.407.909,12.186.612,0,0,12.186.612,826.221.297,0,826.221.297,90
8,30/06/2022,"R$ 52,96 B","R$ 2,63 B","R$ 0,00",838.407.909,0,0,0,10.900.824,0,0,0,827.507.085,0,0,90
9,31/03/2022,"R$ 47,54 B","R$ 2,96 B","R$ 3,53",837.122.143,0,0,837.122.143,12.365.134,0,0,12.365.134,824.757.009,0,824.757.009,90
10,31/12/2021,"R$ 47,97 B","R$ 3,52 B","R$ 4,20",837.122.143,0,0,837.122.143,12.365.126,0,0,12.365.126,824.757.017,0,824.757.017,90
11,30/09/2021,"R$ 41,08 B","R$ 3,41 B","R$ 4,18",814.111.422,0,0,814.111.422,12.365.126,0,0,12.365.126,801.746.296,0,801.746.296,90
12,30/06/2021,"R$ 33,77 B","R$ 2,63 B","R$ 3,18",826.081.544,0,0,826.081.544,24.344.404,0,0,24.344.404,801.737.140,0,801.737.140,90
13,31/03/2021,"R$ 31,96 B","R$ 2,28 B","R$ 11,08",205.961.076,0,0,205.961.076,5.991.639,0,0,5.991.639,199.969.437,0,199.969.437,90
14,31/12/2020,"R$ 25,56 B","R$ 1,89 B","R$ 9,20",205.817.879,0,0,205.817.879,347.813,0,0,347.813,205.470.066,0,205.470.066,90
15,30/09/2020,"R$ 22,77 B","R$ 1,79 B","R$ 8,68",206.032.081,0,0,206.032.081,192.700,0,0,192.700,205.839.381,0,205.839.381,90
16,30/06/2020,"R$ 23,62 B","R$ 920,73 M","R$ 8,57",107.491.070,0,0,107.491.070,0,0,0,0,107.491.070,0,107.491.070,90
17,31/03/2020,"R$ 22,57 B","R$ 871,49 M","R$ 8,11",107.491.070,0,0,107.491.070,0,0,0,0,107.491.070,0,107.491.070,90
18,31/12/2019,"R$ 21,17 B","R$ 915,47 M","R$ 0,01",93.590.528.000,0,0,93.590.528.000,0,0,0,0,93.590.528.000,0,93.590.528.000,90
