,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"7,14%","8,26%","10,82%","12,52%","-15,16%","-0,80%","24,65%","-1,32%","14,56%","24,24%","0,60","24,19","23,19","5,65"
1,31/03/2024,"7,30%","8,48%","11,06%","12,85%","-17,68%","-0,87%","25,28%","-1,53%","15,28%","25,03%","0,57","23,32","22,32","5,67"
2,31/12/2023,"6,82%","7,83%","10,33%","11,87%","-17,18%","-0,80%","25,57%","-1,56%","15,28%","25,02%","0,52","21,09","20,09","5,52"
3,30/09/2023,"7,63%","8,75%","11,56%","13,25%","1,87%","0,09%","27,93%","0,17%","17,89%","26,37%","0,52","17,92","16,92","4,83"
4,30/06/2023,"8,82%","9,95%","13,37%","15,07%","7,86%","0,39%","28,84%","0,70%","19,00%","27,21%","0,56","19,07","18,07","4,87"
5,31/03/2023,"9,22%","10,54%","13,96%","15,97%","10,04%","0,62%","29,85%","1,09%","19,41%","27,31%","0,57","20,40","19,40","4,96"
6,31/12/2022,"8,40%","9,16%","12,73%","13,88%","13,71%","1,01%","31,13%","1,98%","20,99%","28,72%","0,51","21,40","20,40","5,44"
7,30/09/2022,"10,33%","11,68%","15,66%","17,69%","15,47%","1,28%","32,54%","2,50%","23,00%","30,72%","0,51","21,30","20,30","6,02"
8,30/06/2022,"11,24%","12,64%","17,03%","19,16%","28,71%","2,23%","33,36%","4,16%","23,76%","31,44%","0,54","20,12","19,12","6,05"
9,31/03/2022,"9,47%","10,24%","14,35%","15,52%","40,32%","2,88%","33,04%","5,81%","23,68%","31,38%","0,50","16,09","15,09","6,08"
10,31/12/2021,"10,00%","10,77%","15,15%","16,32%","43,45%","3,22%","32,34%","5,93%","22,58%","30,21%","0,54","13,64","12,64","7,96"
11,30/09/2021,"9,16%","9,91%","13,88%","15,01%","43,12%","3,38%","30,97%","6,23%","21,20%","29,35%","0,54","12,06","11,06","6,61"
12,30/06/2021,"7,09%","7,81%","10,74%","11,84%","65,10%","2,54%","28,46%","5,42%","18,63%","27,87%","0,47","12,85","11,85","6,45"
13,31/03/2021,"5,60%","6,20%","8,49%","9,40%","48,30%","1,87%","25,24%","4,17%","15,06%","25,50%","0,45","14,01","13,01","8,50"
14,31/12/2020,"4,10%","4,87%","6,22%","7,37%","30,15%","1,30%","20,60%","2,81%","10,50%","21,84%","0,46","13,51","12,51","8,07"
15,30/09/2020,"3,23%","3,83%","4,90%","5,80%","17,00%","0,73%","19,88%","1,60%","8,36%","19,82%","0,46","12,74","11,74","8,16"
16,30/06/2020,"3,19%","3,79%","4,84%","5,73%","11,23%","0,49%","20,08%","1,08%","8,38%","19,35%","0,45","25,65","24,65","8,91"
17,31/03/2020,"3,63%","4,30%","5,50%","6,52%","3,22%","0,14%","20,65%","0,30%","9,35%","19,46%","0,46","25,89","24,89","8,06"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"20,56%","1,24%","11,84%","21,39%",NA,"23,13","22,13","6,36"
