,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 365,32 M","- R$ 784,60 M","R$ 403,62 M","R$ 881,00 mil"
1,31/03/2024,"R$ 2,81 B","- R$ 2,50 B","- R$ 230,36 M","R$ 80,27 M"
2,31/12/2023,"R$ 358,89 M","- R$ 564,56 M","R$ 218,08 M","R$ 12,42 M"
3,30/09/2023,"R$ 132,92 M","R$ 422,72 M","- R$ 529,78 M","R$ 25,86 M"
4,30/06/2023,"R$ 457,09 M","R$ 146,72 M","- R$ 791,21 M","- R$ 187,39 M"
5,31/03/2023,"R$ 1,37 B","- R$ 1,12 B","- R$ 230,92 M","R$ 20,55 M"
6,31/12/2022,"R$ 1,14 B","- R$ 1,29 B","R$ 268,49 M","R$ 122,29 M"
7,30/09/2022,"- R$ 87,81 M","R$ 450,68 M","- R$ 407,40 M","- R$ 44,52 M"
8,30/06/2022,"R$ 565,14 M","- R$ 302,60 M","- R$ 202,36 M","R$ 60,18 M"
9,31/03/2022,"R$ 1,22 B","- R$ 2,49 B","R$ 1,06 B","- R$ 208,75 M"
10,31/12/2021,"R$ 1,29 B","- R$ 759,50 M","- R$ 456,84 M","R$ 76,84 M"
11,30/09/2021,"R$ 316,29 M","- R$ 284,30 M","R$ 169,81 M","R$ 201,80 M"
12,30/06/2021,"R$ 621,56 M","- R$ 662,67 M","- R$ 202,23 M","- R$ 243,34 M"
13,31/03/2021,"R$ 947,64 M","- R$ 498,42 M","- R$ 398,57 M","R$ 50,65 M"
14,31/12/2020,"R$ 461,45 M","R$ 139,43 M","- R$ 484,51 M","R$ 116,37 M"
15,30/09/2020,"R$ 589,51 M","- R$ 547,65 M","- R$ 157,40 M","- R$ 115,53 M"
16,30/06/2020,"R$ 274,63 M","R$ 216,54 M","- R$ 346,38 M","R$ 144,79 M"
17,31/03/2020,"R$ 1,20 B","- R$ 992,66 M","- R$ 134,84 M","R$ 73,97 M"
18,31/12/2019,"R$ 559,28 M","- R$ 384,22 M","- R$ 205,58 M","- R$ 30,52 M"
19,30/09/2019,"R$ 55,35 M","R$ 521,36 M","- R$ 604,51 M","- R$ 27,80 M"
20,30/06/2019,"R$ 140,77 M","- R$ 432,45 M","R$ 170,49 M","- R$ 121,19 M"
21,31/03/2019,"R$ 1,18 B","- R$ 1,30 B","R$ 166,31 M","R$ 44,99 M"
22,31/12/2018,"R$ 303,63 M","- R$ 301,73 M","- R$ 47,12 M","- R$ 45,21 M"
23,30/09/2018,"R$ 22,17 M","- R$ 40,67 M","- R$ 97,47 M","- R$ 115,98 M"
24,30/06/2018,"R$ 176,48 M","- R$ 123,42 M","R$ 119,88 M","R$ 172,94 M"
25,31/03/2018,"R$ 1,02 B","- R$ 1,00 B","- R$ 251,87 M","- R$ 232,22 M"
26,31/12/2017,"R$ 239,14 M","- R$ 44,26 M","- R$ 149,35 M","R$ 45,53 M"
27,30/09/2017,"R$ 119,02 M","R$ 26,71 M","R$ 102,04 M","R$ 247,77 M"
28,30/06/2017,"R$ 125,11 M","- R$ 394,75 M","R$ 206,97 M","- R$ 62,67 M"
29,31/03/2017,"R$ 708,93 M","- R$ 516,83 M","- R$ 280,06 M","- R$ 87,96 M"
30,31/12/2016,"R$ 150,47 M","- R$ 143,88 M","R$ 10,99 M","R$ 17,58 M"
31,30/09/2016,"R$ 144,86 M","- R$ 379,83 M","R$ 277,61 M","R$ 42,64 M"
32,30/06/2016,"- R$ 54,94 M","R$ 224,02 M","- R$ 265,54 M","- R$ 96,46 M"
33,31/03/2016,"R$ 529,11 M","- R$ 697,43 M","R$ 89,44 M","- R$ 78,89 M"
34,31/12/2015,"R$ 86,22 M","- R$ 259,02 M","- R$ 74,60 M","- R$ 247,40 M"
35,30/09/2015,"R$ 160,71 M","- R$ 355,57 M","- R$ 220,01 M","- R$ 414,87 M"
36,30/06/2015,"- R$ 26,39 M","- R$ 140,50 M","R$ 154,59 M","- R$ 12,30 M"
37,31/03/2015,"R$ 660,58 M","- R$ 288,05 M","R$ 115,30 M","R$ 487,83 M"
38,31/12/2014,"R$ 48,75 M","- R$ 206,52 M","R$ 150,99 M","- R$ 6,78 M"
39,30/09/2014,"R$ 44,83 M","- R$ 103,12 M","- R$ 163,69 M","- R$ 221,98 M"
40,30/06/2014,"R$ 52,69 M","- R$ 91,93 M","R$ 248,93 M","R$ 209,69 M"
41,31/03/2014,"R$ 211,25 M","- R$ 210,17 M","R$ 107,55 M","R$ 108,63 M"
42,31/12/2013,"R$ 24,87 M","- R$ 138,36 M","R$ 65,53 M","- R$ 47,97 M"
43,30/09/2013,"R$ 91,18 M","- R$ 72,55 M","R$ 3,39 M","R$ 22,02 M"
44,30/06/2013,"R$ 146,12 M","- R$ 109,61 M","- R$ 98,98 M","- R$ 62,47 M"
45,31/03/2013,"R$ 334,29 M","- R$ 406,07 M","R$ 132,06 M","R$ 60,28 M"
46,31/12/2012,"R$ 29,29 M","- R$ 197,49 M","R$ 30,87 M","- R$ 137,32 M"
47,30/09/2012,"R$ 118,71 M","- R$ 157,26 M","- R$ 43,18 M","- R$ 81,73 M"
48,30/06/2012,"R$ 12,31 M","- R$ 128,74 M","R$ 498,93 M","R$ 382,50 M"
49,31/03/2012,"R$ 176,83 M","- R$ 197,79 M","- R$ 29,73 M","- R$ 50,69 M"
50,31/12/2011,"R$ 143,70 M","- R$ 132,73 M","R$ 178,50 M","R$ 189,48 M"
51,30/09/2011,"R$ 53,86 M","- R$ 130,68 M","R$ 27,56 M","- R$ 49,26 M"
52,30/06/2011,"R$ 93,87 M","- R$ 108,52 M","R$ 113,47 M","R$ 98,82 M"
53,31/03/2011,"R$ 237,70 M","- R$ 157,17 M","- R$ 105,12 M","- R$ 24,59 M"
