,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 21,65 B","R$ 6,48 B","R$ 18,71",346.375.066,0,0,346.375.066,9.850.775,0,0,9.850.775,336.524.291,0,336.524.291
1,31/03/2024,"R$ 20,37 B","R$ 6,86 B","R$ 19,81",346.375.066,0,0,346.375.066,544.400,0,0,544.400,345.830.666,0,345.830.666
2,31/12/2023,"R$ 19,49 B","R$ 6,48 B","R$ 18,30",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
3,30/09/2023,"R$ 19,14 B","R$ 6,17 B","R$ 17,42",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
4,30/06/2023,"R$ 18,97 B","R$ 6,08 B","R$ 17,17",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
5,31/03/2023,"R$ 18,82 B","R$ 5,91 B","R$ 16,70",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
6,31/12/2022,"R$ 18,86 B","R$ 5,79 B","R$ 16,35",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
7,30/09/2022,"R$ 18,07 B","R$ 5,45 B","R$ 15,40",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
8,30/06/2022,"R$ 17,96 B","R$ 5,38 B","R$ 15,20",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
9,31/03/2022,"R$ 17,36 B","R$ 5,32 B","R$ 15,02",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
10,31/12/2021,"R$ 14,40 B","R$ 4,84 B","R$ 13,68",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
11,30/09/2021,"R$ 13,82 B","R$ 4,49 B","R$ 12,67",354.011.329,0,0,354.011.329,7.636.263,0,0,7.636.263,346.375.066,0,346.375.066
