,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
19,30/09/2019,"R$ 1,68 B","- R$ 1,51 B","- R$ 314,82 M","- R$ 149,21 M"
20,30/06/2019,"R$ 1,65 B","- R$ 2,07 B","R$ 192,22 M","- R$ 237,39 M"
21,31/03/2019,"R$ 1,68 B","- R$ 1,77 B","R$ 141,60 M","R$ 56,74 M"
22,31/12/2018,"R$ 1,52 B","- R$ 1,47 B","- R$ 276,58 M","- R$ 220,47 M"
23,30/09/2018,"R$ 1,46 B","- R$ 1,21 B","- R$ 378,82 M","- R$ 129,73 M"
24,30/06/2018,"R$ 1,56 B","- R$ 1,14 B","- R$ 179,31 M","R$ 234,02 M"
25,31/03/2018,"R$ 1,51 B","- R$ 1,41 B","- R$ 92,21 M","- R$ 1,59 M"
26,31/12/2017,"R$ 1,19 B","- R$ 929,13 M","- R$ 120,40 M","R$ 142,67 M"
27,30/09/2017,"R$ 1,10 B","- R$ 1,03 B","R$ 39,95 M","R$ 114,73 M"
28,30/06/2017,"R$ 1,13 B","- R$ 1,44 B","R$ 215,52 M","- R$ 90,41 M"
29,31/03/2017,"R$ 949,32 M","- R$ 816,53 M","- R$ 257,00 M","- R$ 124,21 M"
30,31/12/2016,"R$ 769,50 M","- R$ 997,13 M","R$ 112,50 M","- R$ 115,14 M"
31,30/09/2016,"R$ 705,25 M","- R$ 1,11 B","R$ 26,91 M","- R$ 380,12 M"
32,30/06/2016,"R$ 721,09 M","- R$ 1,09 B","- R$ 470,71 M","- R$ 837,62 M"
33,31/03/2016,"R$ 749,64 M","- R$ 1,45 B","- R$ 50,57 M","- R$ 753,45 M"
34,31/12/2015,"R$ 881,12 M","- R$ 1,04 B","- R$ 24,71 M","- R$ 186,74 M"
35,30/09/2015,"R$ 843,65 M","- R$ 990,64 M","R$ 200,87 M","R$ 53,88 M"
36,30/06/2015,"R$ 727,77 M","- R$ 738,19 M","R$ 257,18 M","R$ 246,76 M"
37,31/03/2015,"R$ 806,85 M","- R$ 689,62 M","R$ 351,52 M","R$ 468,75 M"
38,31/12/2014,"R$ 329,85 M","- R$ 611,74 M","R$ 371,45 M","R$ 89,55 M"
39,30/09/2014,"R$ 304,76 M","- R$ 543,58 M","R$ 287,20 M","R$ 48,37 M"
40,30/06/2014,"R$ 387,67 M","- R$ 513,01 M","R$ 417,72 M","R$ 292,38 M"
41,31/03/2014,"R$ 473,42 M","- R$ 530,69 M","R$ 77,49 M","R$ 20,22 M"
42,31/12/2013,"R$ 613,40 M","- R$ 872,11 M","R$ 143,45 M","- R$ 115,26 M"
43,30/09/2013,"R$ 598,03 M","- R$ 878,07 M","R$ 112,19 M","- R$ 167,85 M"
44,30/06/2013,"R$ 619,14 M","- R$ 913,60 M","R$ 85,34 M","- R$ 209,13 M"
45,31/03/2013,"R$ 494,61 M","- R$ 889,56 M","R$ 618,68 M","R$ 223,72 M"
46,31/12/2012,"R$ 339,54 M","- R$ 683,80 M","R$ 456,89 M","R$ 112,63 M"
47,30/09/2012,"R$ 453,17 M","- R$ 617,71 M","R$ 604,52 M","R$ 439,98 M"
48,30/06/2012,"R$ 381,72 M","- R$ 590,90 M","R$ 681,28 M","R$ 472,11 M"
49,31/03/2012,"R$ 468,27 M","- R$ 569,71 M","R$ 289,80 M","R$ 188,35 M"
50,31/12/2011,"R$ 529,13 M","- R$ 529,25 M","R$ 214,57 M","R$ 214,45 M"
51,30/09/2011,"R$ 540,03 M","- R$ 384,50 M","- R$ 97,29 M","R$ 58,24 M"
52,30/06/2011,"R$ 546,10 M","- R$ 371,21 M","- R$ 61,72 M","R$ 113,16 M"
53,31/03/2011,"R$ 476,01 M","- R$ 315,36 M","- R$ 66,22 M","R$ 94,43 M"
