,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-8,84%","39,05%","-13,39%","59,17%","-44,85%","40,47%","-5,57%","137,63%","-26,29%","-10,62%","0,29","-1,39","-2,39","-10,03"
1,30/06/2024,"-9,30%","63,82%","-14,09%","96,70%","-37,32%","30,42%","-4,87%","98,72%","-27,16%","-11,39%","0,31","-1,43","-2,43","-6,76"
2,31/03/2024,"-7,81%","71,22%","-11,83%","107,92%","30,03%","-24,42%","-0,82%","-74,09%","-22,86%","-7,19%","0,33","-0,87","-1,87","-38,30"
3,31/12/2023,"-6,77%","46,14%","-10,25%","69,91%","24,82%","-18,34%","4,46%","-55,89%","-18,58%","-2,61%","0,33","-0,96","-1,96","-93,49"
4,30/09/2023,"-33,50%","-68,69%","-50,76%","-104,07%","967,32%","-45,24%","-3,74%","-219,58%","-168,44%","-147,64%","0,21","-1,11","-2,11","-1,54"
5,30/06/2023,"-33,56%","-66,69%","-50,85%","-101,05%","-2.912,82%","-44,29%","-4,04%","-216,21%","-166,36%","-139,16%","0,20","-1,23","-2,23","-1,48"
6,31/03/2023,"-25,01%","-39,55%","-37,90%","-59,92%","-2.140,34%","-28,15%","-3,71%","-210,33%","-169,33%","-135,54%","0,13","-1,23","-2,23","-1,48"
7,31/12/2022,"-25,36%","-41,13%","-38,43%","-62,32%","2.549,84%","-24,72%","-1,89%","-183,77%","-174,20%","-133,92%","0,13","-1,35","-2,35","-1,37"
8,30/09/2022,"-4,31%","-6,77%","-6,53%","-10,26%","-308,09%","-4,33%","-2,43%","-31,39%","-28,93%","8,85%","0,14","-21,38","-22,38","20,13"
9,30/06/2022,"-3,76%","-5,77%","-5,69%","-8,75%","-86,43%","-6,76%","4,00%","-49,25%","-26,36%","12,45%","0,14","65,77","64,77","12,78"
10,31/03/2022,"-3,65%","-5,78%","-5,53%","-8,76%","-77,24%","-5,00%","6,33%","-35,33%","-25,58%","12,74%","0,14","76,02","75,02","21,82"
