,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"19,34","0,99","0,80","4,40","8,78","0,35","6,56","3,61","12,02","5,21","-0,64","1,47","16,09","0,64","R$ 6,52 B","3,61%"
1,30/09/2024,"20,83","1,06","0,86","4,73","9,46","0,38","7,06","3,89","12,52","5,43","-0,69","1,53","16,77","0,67","R$ 7,02 B","3,35%"
2,30/06/2024,"11,21","0,92","0,79","4,22","9,91","0,33","6,15","3,38","11,21","4,97","-0,60","1,45","18,05","0,60","R$ 6,07 B","3,87%"
3,31/03/2024,"10,45","0,99","0,83","4,65","11,47","0,34","6,05","2,55","10,57","4,89","-0,67","1,45","20,04","0,60","R$ 6,29 B","3,74%"
4,31/12/2023,"8,32","1,03","0,89","4,88","11,56","0,37","5,18","3,05","8,47","4,42","-0,70","1,46","18,91","0,60","R$ 6,57 B","2,69%"
5,30/09/2023,"7,63","0,97","0,84","6,36","21,69","0,37","4,54","5,14","7,81","4,47","-0,70","1,44","37,29","0,64","R$ 6,20 B","4,08%"
6,30/06/2023,"10,25","1,14","0,88","6,90","23,09","0,42","4,76","4,78","7,76","4,61","-0,79","1,43","37,65","0,69","R$ 6,85 B","3,69%"
7,31/03/2023,"7,44","0,85","0,63","6,96","-298,91","0,32","3,56","2,80","6,43","3,91","-0,64","1,13","-539,11","0,58","R$ 5,06 B","5,10%"
8,31/12/2022,"7,18","0,92","0,64","6,83","75,19","0,35","3,74","2,84","6,38","4,03","-0,69","1,09","128,25","0,59","R$ 5,42 B","4,76%"
9,30/09/2022,"5,90","1,13","0,76","5,43","13,48","0,43","4,75","4,09","7,38","4,70","-0,83","1,18","20,94","0,67","R$ 6,65 B","14,65%"
10,30/06/2022,"6,09","1,30","0,85","6,10","12,76","0,49","5,17","4,19","7,64","4,99","-0,95","1,26","18,85","0,72","R$ 7,49 B","13,02%"
11,31/03/2022,"5,29","1,71","1,10","6,24","9,66","0,66","4,67","7,72","6,23","4,58","-1,26","1,47","12,90","0,89","R$ 9,39 B","10,38%"
12,31/12/2021,"6,13","1,85","1,30","6,20","8,83","0,79","5,60","8,21","6,89","5,01","-1,65","1,60","10,87","0,97","R$ 10,58 B","12,05%"
13,30/09/2021,"8,01","1,93","1,48","7,31","9,55","0,93","6,04","6,14","6,93","5,05","-2,54","1,70","10,95","1,07","R$ 11,59 B","4,47%"
14,30/06/2021,"10,92","2,54","1,94","7,44","8,63","1,21","8,28","8,44","9,30","6,64","-3,17","2,18","9,69","1,36","R$ 14,36 B","3,61%"
15,31/03/2021,"25,00","2,86","2,21","7,92","8,98","1,28","17,19","8,87","19,43","10,89","-3,13","2,50","10,15","1,45","R$ 14,36 B","3,61%"
16,31/12/2020,"31,65","2,77","2,44","9,53","11,02","1,25","21,37","7,94","23,57","12,26","-3,19","2,69","12,15","1,38","R$ 14,36 B","3,61%"
17,30/09/2020,"32,87","2,94","2,62","9,35","9,00","1,28","20,20","8,77","22,86","11,59","-3,06","2,97","10,19","1,45","R$ 14,36 B","3,61%"
18,30/06/2020,"42,15","3,04","2,87","12,10","9,72","1,31","24,90","8,28","28,68","13,16","-3,18","3,31","11,19","1,51","R$ 14,36 B","3,61%"
19,31/03/2020,"33,12","3,01","2,82","13,68","10,94","1,37","20,45","8,15","23,39","11,76","-3,66","3,22","12,51","1,57","R$ 14,36 B","3,61%"
20,31/12/2019,"35,41","2,91","2,87","12,96","10,28","1,34","22,46","10,53","25,13","11,82","-3,25","3,21","11,50","1,50","R$ 14,36 B","3,61%"
21,30/09/2019,"-679,06","3,01","3,00","19,30","16,72","1,32","280,40","11,98","322,60","24,33","-2,93","3,45","19,24","1,52","R$ 14,36 B","3,61%"
22,30/06/2019,"43,86","3,04","2,88","32,25","25,03","1,39","26,05","8,89","29,79","12,30","-3,59","3,29","28,62","1,59","R$ 14,36 B","3,61%"
23,31/03/2019,"33,82","3,08","2,86","32,85","19,93","1,50","20,19","9,48","23,02","10,56","-4,22","3,26","22,72","1,71","R$ 14,36 B","3,61%"
24,31/12/2018,"33,28","3,10","2,90","37,51","21,65","1,49","19,60","9,09","21,92","10,39","-4,21","3,25","24,21","1,67","R$ 14,36 B","3,61%"
25,30/09/2018,"21,82","2,66","3,00","47,40","28,27","1,44","12,98","6,19","14,75","8,54","-6,35","3,41","32,11","1,64","R$ 14,36 B","3,61%"
26,30/06/2018,"39,35","2,87","3,34","40,30","47,38","1,51","21,64","6,67","24,90","12,69","-6,14","3,85","54,51","1,74","R$ 14,36 B","3,61%"
27,31/03/2018,"64,34","3,01","3,55","42,30","84,98","1,56","31,50","10,15","36,37","16,27","-4,77","4,10","98,09","1,80","R$ 14,36 B","3,61%"
28,31/12/2017,"77,68","3,05","3,60","35,49","63,40","1,52","34,09","9,76","39,07","16,68","-4,38","4,12","72,67","1,74","R$ 14,36 B","3,61%"
29,30/09/2017,"114,48","3,07","3,67","30,58","49,68","1,59","36,60","9,49","42,00","16,54","-5,05","4,21","57,01","1,82","R$ 14,36 B","3,61%"
30,30/06/2017,"199,23","3,12","3,72","41,49","86,44","1,58","40,36","8,62","46,28","17,23","-5,09","4,26","99,12","1,81","R$ 14,36 B","3,61%"
31,31/03/2017,"304,09","3,14","3,63","26,61","39,65","1,57","41,53","7,73","47,41","17,30","-5,29","4,14","45,27","1,79","R$ 14,36 B","3,61%"
32,31/12/2016,"607,35","3,14","3,67","31,87","52,54","1,54","45,29","7,12","51,72","18,20","-5,22","4,20","60,01","1,76","R$ 14,36 B","3,61%"
33,30/09/2016,"286,21","3,14","3,74","35,88","70,64","1,55","59,51","11,58","68,33","21,12","-4,18","4,30","81,11","1,78","R$ 14,36 B","3,61%"
34,30/06/2016,"296,33","3,16","3,67","29,13","49,07","1,53","64,88","8,04","74,25","21,43","-4,71","4,20","56,15","1,75","R$ 14,36 B","3,61%"
35,31/03/2016,"162,14","3,09","3,58","31,22","59,67","1,58","60,11","11,87","69,46","19,96","-4,42","4,13","68,96","1,82","R$ 13,82 B","3,61%"
36,31/12/2015,"75,30","3,05","3,49","24,05","42,98","1,53","42,46","9,39","48,34","17,26","-4,60","3,97","48,93","1,75","R$ 13,82 B","3,61%"
37,30/09/2015,"62,54","2,96","3,41","20,00","58,55","1,50","32,34","8,00","36,88","15,08","-4,88","3,89","66,78","1,71","R$ 13,82 B","3,61%"
38,30/06/2015,"50,22","3,00","3,40","16,50","38,69","1,56","28,67","9,64","32,50","14,14","-4,91","3,85","43,85","1,77","R$ 13,82 B","3,61%"
39,31/03/2015,"46,66","3,00","3,41","18,70","49,48","1,54","26,41","9,32","29,89","13,73","-4,83","3,86","56,00","1,75","R$ 13,82 B","3,61%"
40,31/12/2014,"35,40","3,04","3,47","20,38","63,27","1,57","22,28","11,19","25,06","12,66","-4,58","3,90","71,17","1,77","R$ 13,82 B","3,61%"
41,30/09/2014,"37,19","3,05","3,50","20,17","62,41","1,59","22,08","10,67","25,03","12,32","-4,81","3,96","70,77","1,80","R$ 13,82 B","3,61%"
42,30/06/2014,"30,08","3,11","3,52","22,07","128,31","1,61","19,07","9,06","21,66","11,52","-5,23","4,00","145,71","1,82","R$ 13,82 B","3,61%"
43,31/03/2014,"23,60","2,83","3,19","17,72","81,19","1,46","15,84","8,76","18,18","10,10","-4,64","3,66","93,19","1,68","R$ 12,56 B","3,61%"
44,31/12/2013,"24,16","2,88","3,24","16,35","62,57","1,54","15,28","9,78","17,05","9,68","-4,97","3,62","69,81","1,71","R$ 12,56 B","3,61%"
45,30/09/2013,"20,97","2,87","3,29","17,62","515,47","1,55","14,00","9,92","15,74","9,73","-5,11","3,70","579,55","1,74","R$ 12,56 B","3,61%"
46,30/06/2013,"22,65","2,99","3,40","17,15","-314,12","1,59","15,30","11,74","17,11","10,33","-4,78","3,80","-351,14","1,78","R$ 12,56 B","3,61%"
47,31/03/2013,"21,87","2,75","3,24","15,18","-109,59","1,47","14,65","10,88","16,59","9,97","-4,46","3,67","-124,04","1,66","R$ 11,42 B","3,61%"
48,31/12/2012,"24,86","2,84","3,36","14,78","-191,75","1,47","16,49","10,42","18,47","10,72","-4,32","3,77","-214,75","1,65","R$ 11,42 B","3,61%"
49,30/09/2012,"29,33","2,90","3,54","12,43","94,14","1,53","18,81","13,17","21,10","11,82","-4,27","3,97","105,62","1,71","R$ 11,42 B","3,61%"
50,30/06/2012,"29,93","2,99","3,68","13,24","47,03","1,59","19,18","14,37","21,28","12,08","-4,47","4,08","52,19","1,77","R$ 11,42 B","3,61%"
51,31/03/2012,"29,77","3,02","3,75","13,81","38,02","1,65","19,39","11,57","21,42","12,27","-5,30","4,14","42,01","1,82","R$ 11,42 B","3,61%"
52,31/12/2011,"30,51","3,10","3,84","14,67","80,00","1,68","19,81","14,43","21,88","12,52","-4,89","4,24","88,33","1,85","R$ 11,42 B","3,61%"
53,30/09/2011,"26,05","3,14","3,91","15,90","44,16","1,71","17,79","11,89","19,66","11,97","-5,44","4,32","48,79","1,88","R$ 11,42 B","3,61%"
54,30/06/2011,"24,15","3,21","4,03","15,55","147,02","1,72","16,78","11,66","18,50","11,72","-5,42","4,44","162,08","1,89","R$ 11,42 B","3,61%"
55,31/03/2011,"20,03","2,70","3,40","12,90","76,02","1,53","13,42","12,41","15,08","9,84","-4,88","3,83","85,44","1,71","R$ 9,52 B","3,61%"
56,31/12/2010,"20,38","2,76","3,47","11,65","26,63","1,54","13,30","11,61","14,66","9,65","-5,01","3,83","29,37","1,70","R$ 9,52 B","3,61%"
57,30/09/2010,"26,72","2,80","4,42","15,45",NA,"1,59","16,00","12,79","17,77",NA,"-5,21","4,91",NA,"1,77","R$ 9,52 B","3,61%"
58,30/06/2010,"46,20","2,88","4,89","25,02",NA,"1,60","26,15","12,26","28,70",NA,"-5,06","5,37",NA,"1,75","R$ 9,52 B","3,61%"
59,31/03/2010,"72,85","2,97","5,77","39,21","-977,46","1,68","38,90","17,31","43,01",NA,"-4,97","6,38","-1.080,71","1,86","R$ 9,52 B","3,61%"
