,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 389,85 M","- R$ 520,62 M","- R$ 634,30 M","- R$ 757,26 M",107
1,31/03/2024,"R$ 73,46 M","- R$ 349,40 M","R$ 306,15 M","R$ 37,30 M",107
2,31/12/2023,"R$ 610,51 M","- R$ 389,00 M","R$ 944,60 M","R$ 1,17 B",107
3,30/09/2023,"R$ 365,69 M","- R$ 340,03 M","- R$ 61,76 M","- R$ 29,59 M",107
4,30/06/2023,"R$ 302,72 M","- R$ 307,75 M","R$ 162,06 M","R$ 158,64 M",107
5,31/03/2023,"R$ 67,06 M","- R$ 266,21 M","- R$ 84,45 M","- R$ 282,26 M",107
6,31/12/2022,"R$ 239,17 M","- R$ 374,76 M","- R$ 10,59 M","- R$ 156,50 M",107
7,30/09/2022,"R$ 383,83 M","- R$ 364,21 M","- R$ 45,13 M","- R$ 33,29 M",107
8,30/06/2022,"R$ 35,89 M","- R$ 475,67 M","R$ 829,36 M","R$ 390,36 M",107
9,31/03/2022,"R$ 134,80 M","- R$ 423,84 M","R$ 452,91 M","R$ 149,86 M",107
10,31/12/2021,"R$ 671,05 M","- R$ 508,76 M","- R$ 145,54 M","R$ 15,28 M",107
11,30/09/2021,"R$ 385,24 M","- R$ 235,45 M","- R$ 73,74 M","R$ 79,68 M",107
12,30/06/2021,"R$ 313,87 M","- R$ 201,78 M","- R$ 39,54 M","R$ 64,34 M",107
13,31/03/2021,"R$ 338,22 M","- R$ 122,86 M","- R$ 683,54 M","- R$ 466,41 M",107
14,31/12/2020,"R$ 547,53 M","- R$ 137,81 M","- R$ 241,94 M","R$ 168,67 M",107
15,30/09/2020,"R$ 730,01 M","- R$ 406,43 M","- R$ 362,63 M","- R$ 38,48 M",107
16,30/06/2020,"R$ 197,08 M","- R$ 327,77 M","R$ 393,65 M","R$ 269,15 M",107
17,31/03/2020,"R$ 33,11 M","- R$ 93,71 M","R$ 142,37 M","R$ 85,85 M",107
18,31/12/2019,"R$ 575,31 M","R$ 72,89 M","- R$ 452,65 M","R$ 196,36 M",107
19,30/09/2019,"R$ 381,38 M","- R$ 117,83 M","- R$ 435,83 M","- R$ 171,54 M",107
20,30/06/2019,"R$ 60,13 M","- R$ 139,50 M","R$ 663,39 M","R$ 583,00 M",107
21,31/03/2019,"R$ 91,67 M","- R$ 78,53 M","- R$ 540,87 M","- R$ 526,84 M",107
22,31/12/2018,"R$ 211,01 M","- R$ 60,67 M","- R$ 24,22 M","R$ 120,66 M",107
23,30/09/2018,"R$ 82,50 M","R$ 154,77 M","- R$ 23,62 M","R$ 215,06 M",107
24,30/06/2018,"R$ 52,03 M","R$ 10,67 M","- R$ 42,26 M","R$ 25,73 M",107
25,31/03/2018,"R$ 37,33 M","- R$ 80,75 M","- R$ 232,93 M","- R$ 273,58 M",107
26,31/12/2017,"R$ 131,15 M","- R$ 83,72 M","R$ 107,32 M","R$ 156,16 M",107
27,30/09/2017,"R$ 135,89 M","- R$ 135,67 M","- R$ 117,09 M","- R$ 117,32 M",107
28,30/06/2017,"R$ 35,16 M","- R$ 98,40 M","- R$ 120,93 M","- R$ 183,95 M",107
29,31/03/2017,"R$ 102,50 M","- R$ 98,39 M","- R$ 201,24 M","- R$ 196,88 M",107
30,31/12/2016,"R$ 196,09 M","- R$ 96,47 M","R$ 65,36 M","R$ 163,37 M",107
31,30/09/2016,"R$ 12,39 M","- R$ 122,25 M","- R$ 10,52 M","- R$ 119,19 M",107
32,30/06/2016,"R$ 228,82 M","- R$ 102,87 M","R$ 503,07 M","R$ 624,64 M",107
33,31/03/2016,"R$ 13,30 M","- R$ 152,15 M","- R$ 21,57 M","- R$ 163,18 M",107
