,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"5,54%","6,03%","8,39%","9,14%","5,25%","2,04%","30,15%","4,15%","12,23%","28,23%","0,49","2,81","1,81","2,37"
1,30/06/2024,"5,75%","6,29%","8,71%","9,53%","8,98%","3,35%","30,20%","7,08%","12,90%","29,10%","0,47","2,80","1,80","2,24"
2,31/03/2024,"6,31%","6,86%","9,57%","10,40%","10,15%","3,86%","29,74%","7,92%","13,67%","29,57%","0,49","2,87","1,87","2,09"
3,31/12/2023,"8,00%","8,64%","12,12%","13,09%","13,45%","5,05%","32,18%","10,69%","17,20%","32,98%","0,47","2,80","1,80","1,72"
4,30/09/2023,"8,71%","9,39%","13,20%","14,23%","13,74%","5,23%","33,51%","10,95%","18,39%","32,17%","0,48","2,58","1,58","1,87"
5,30/06/2023,"9,45%","10,21%","14,32%","15,46%","11,64%","4,34%","34,51%","8,56%","18,45%","31,08%","0,51","2,68","1,68","1,78"
6,31/03/2023,"10,08%","10,82%","15,28%","16,40%","12,35%","4,80%","34,61%","8,43%","17,59%","28,87%","0,57","2,63","1,63","1,74"
7,31/12/2022,"10,96%","11,69%","16,61%","17,71%","13,18%","5,63%","33,84%","8,91%","17,08%","27,04%","0,63","2,66","1,66","1,67"
8,30/09/2022,"11,28%","11,96%","17,10%","18,12%","18,75%","9,04%","34,82%","12,88%","15,97%","25,08%","0,70","2,63","1,63","1,67"
9,30/06/2022,"12,22%","12,87%","18,52%","19,51%","21,73%","10,34%","34,90%","14,01%","16,51%","25,27%","0,74","2,68","1,68","1,61"
10,31/03/2022,"17,97%","19,26%","27,23%","29,18%","35,36%","15,83%","35,23%","20,82%","23,57%","32,11%","0,76","2,57","1,57","1,15"
11,31/12/2021,"17,34%","18,73%","26,27%","28,38%","33,27%","15,01%","35,13%","21,12%","23,15%","31,87%","0,71","2,34","1,34","0,94"
12,30/09/2021,"17,17%","18,73%","26,02%","28,38%","29,64%","12,90%","34,51%","18,51%","24,57%","33,67%","0,70","2,07","1,07","0,65"
13,30/06/2021,"15,26%","16,59%","23,12%","25,13%","27,84%","11,98%","34,02%","17,73%","23,40%","32,76%","0,68","2,10","1,10","0,73"
14,31/03/2021,"7,47%","8,07%","11,32%","12,22%","12,03%","5,49%","31,91%","8,86%","12,88%","22,98%","0,62","2,23","1,23","1,25"
15,31/12/2020,"5,93%","6,68%","8,99%","10,12%","9,20%","4,24%","31,50%","7,72%","11,43%","21,98%","0,55","2,22","1,22","1,14"
16,30/09/2020,"6,03%","6,77%","9,13%","10,26%","9,17%","4,02%","28,32%","7,98%","12,99%","25,61%","0,50","2,30","1,30","1,35"
17,30/06/2020,"4,96%","5,61%","7,52%","8,50%","7,21%","3,29%","26,42%","6,81%","11,53%","25,12%","0,48","2,32","1,32","1,73"
18,31/03/2020,"6,17%","6,94%","9,35%","10,51%","9,29%","4,52%","27,46%","8,50%","13,77%","27,38%","0,53","2,19","1,19","1,47"
19,31/12/2019,"6,33%","6,66%","9,59%","10,10%","8,75%","4,21%","25,82%","8,09%","12,76%","27,12%","0,52","2,17","1,17","1,25"
20,30/09/2019,"0,45%","0,46%","0,69%","0,70%","-0,39%","-0,21%","26,43%","-0,44%","1,07%","14,18%","0,48","2,28","1,28","3,18"
21,30/06/2019,"4,99%","5,08%","7,56%","7,70%","6,55%","3,45%","26,91%","6,56%","11,04%","26,74%","0,53","2,19","1,19","1,54"
22,31/03/2019,"6,59%","6,72%","9,99%","10,18%","8,90%","4,62%","26,03%","8,47%","14,18%","30,90%","0,55","2,05","1,05","1,30"
23,31/12/2018,"6,96%","7,09%","10,54%","10,75%","9,15%","4,56%","26,24%","8,72%","14,80%","31,24%","0,52","2,08","1,08","1,10"
24,30/09/2018,"10,40%","10,74%","15,75%","16,28%","14,07%","7,29%","28,84%","13,74%","23,10%","39,87%","0,53","1,85","0,85","1,02"
25,30/06/2018,"6,31%","6,53%","9,56%","9,90%","7,94%","4,02%","29,11%","8,50%","15,45%","30,30%","0,47","1,90","0,90","1,66"
26,31/03/2018,"4,39%","4,56%","6,66%","6,91%","4,89%","2,44%","29,32%","5,52%","11,27%","25,19%","0,44","1,93","0,93","2,18"
27,31/12/2017,"4,04%","4,21%","6,13%","6,37%","4,05%","1,98%","28,66%","4,63%","10,56%","24,73%","0,43","2,01","1,01","2,13"
28,30/09/2017,"3,73%","3,87%","5,65%","5,86%","2,75%","1,36%","26,54%","3,20%","10,02%","25,43%","0,42","1,93","0,93","2,13"
29,30/06/2017,"3,42%","3,55%","5,19%","5,38%","1,59%","0,77%","26,18%","1,87%","9,21%","24,73%","0,41","1,98","0,98","2,21"
30,31/03/2017,"3,30%","3,44%","5,00%","5,22%","1,05%","0,54%","26,29%","1,19%","8,73%","23,93%","0,45","2,00","1,00","2,15"
31,31/12/2016,"3,10%","3,25%","4,70%","4,92%","0,52%","0,26%","25,81%","0,60%","8,11%","23,05%","0,43","2,04","1,04","2,26"
32,30/09/2016,"2,25%","2,41%","3,42%","3,65%","1,07%","0,54%","25,67%","1,31%","6,29%","20,35%","0,42","2,02","1,02","2,73"
33,30/06/2016,"2,17%","2,26%","3,29%","3,43%","1,05%","0,55%","25,97%","1,24%","5,66%","19,61%","0,44","2,07","1,07","2,70"
34,31/03/2016,"2,20%","2,36%","3,34%","3,58%","1,85%","0,95%","25,98%","2,21%","5,95%","20,70%","0,43","1,96","0,96","2,69"
35,31/12/2015,"3,25%","3,43%","4,92%","5,19%","4,04%","2,09%","27,75%","4,63%","8,21%","22,99%","0,45","1,99","0,99","2,10"
36,30/09/2015,"4,17%","4,42%","6,32%","6,70%","4,88%","2,54%","27,97%","5,46%","10,55%","25,81%","0,47","1,98","0,98","1,86"
37,30/06/2015,"4,80%","5,04%","7,27%","7,64%","6,20%","3,20%","28,57%","6,77%","11,86%","27,26%","0,47","1,92","0,92","1,66"
38,31/03/2015,"5,22%","5,48%","7,91%","8,30%","6,66%","3,45%","29,51%","7,30%","12,90%","28,09%","0,47","1,94","0,94","1,60"
39,31/12/2014,"6,80%","7,03%","10,30%","10,66%","8,94%","4,77%","30,55%","9,80%","15,57%","30,81%","0,49","1,94","0,94","1,41"
40,30/09/2014,"6,73%","6,96%","10,20%","10,55%","8,49%","4,59%","32,71%","9,40%","15,84%","32,18%","0,49","1,92","0,92","1,45"
41,30/06/2014,"8,15%","8,42%","12,35%","12,76%","10,94%","5,82%","34,64%","11,71%","18,47%","34,73%","0,50","1,94","0,94","1,38"
42,31/03/2014,"8,95%","9,24%","13,56%","14,01%","12,81%","6,85%","36,03%","13,52%","20,14%","36,27%","0,51","1,93","0,93","1,30"
43,31/12/2013,"9,74%","10,07%","14,76%","15,25%","12,93%","6,70%","37,28%","13,43%","21,22%","37,38%","0,50","1,87","0,87","1,00"
44,30/09/2013,"10,67%","11,10%","16,17%","16,82%","15,19%","8,00%","37,38%","15,69%","23,51%","38,02%","0,51","1,85","0,85","1,08"
45,30/06/2013,"10,25%","10,69%","15,54%","16,20%","14,54%","7,74%","36,54%","15,01%","22,22%","36,79%","0,52","1,88","0,88","1,09"
46,31/03/2013,"9,96%","10,34%","15,10%","15,67%","13,82%","7,54%","36,00%","14,81%","22,10%","36,76%","0,51","1,87","0,87","1,16"
47,31/12/2012,"9,05%","9,37%","13,71%","14,20%","12,45%","6,74%","34,86%","13,53%","20,40%","35,13%","0,50","1,93","0,93","1,15"
48,30/09/2012,"8,02%","8,30%","12,15%","12,57%","10,71%","5,81%","34,32%","12,06%","18,81%","33,58%","0,48","1,90","0,90","1,28"
49,30/06/2012,"8,06%","8,31%","12,22%","12,59%","10,72%","5,74%","34,26%","12,28%","19,17%","33,76%","0,47","1,88","0,88","1,19"
50,31/03/2012,"8,05%","8,27%","12,20%","12,53%","10,90%","6,15%","34,17%","12,58%","19,32%","33,74%","0,49","1,83","0,83","1,16"
51,31/12/2011,"8,29%","8,59%","12,56%","13,01%","10,84%","6,06%","34,07%","12,60%","19,40%","33,89%","0,48","1,85","0,85","1,18"
