,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 21,73 M","- R$ 41,16 M","R$ 30,17 M","R$ 11,85 M"
1,31/03/2024,"R$ 19,87 M","- R$ 60,76 M","R$ 31,78 M","- R$ 8,37 M"
2,31/12/2023,"R$ 40,29 M","- R$ 70,72 M","R$ 32,39 M","R$ 2,57 M"
3,30/09/2023,"R$ 50,71 M","- R$ 17,84 M","- R$ 17,18 M","R$ 15,35 M"
4,30/06/2023,"R$ 38,68 M","- R$ 16,39 M","- R$ 17,49 M","R$ 4,90 M"
5,31/03/2023,"R$ 27,77 M","- R$ 14,12 M","- R$ 12,76 M","R$ 1,74 M"
6,31/12/2022,"R$ 6,07 M","- R$ 30,23 M","- R$ 12,81 M","- R$ 36,72 M"
7,30/09/2022,"R$ 15,03 M","- R$ 63,07 M","- R$ 11,08 M","- R$ 58,43 M"
8,30/06/2022,"R$ 48,57 M","- R$ 72,05 M","- R$ 11,08 M","- R$ 34,42 M"
9,31/03/2022,"R$ 54,67 M","- R$ 76,20 M","- R$ 16,83 M","- R$ 38,72 M"
10,31/12/2021,"R$ 71,17 M","- R$ 59,80 M","R$ 1,35 M","R$ 12,67 M"
11,30/09/2021,"R$ 74,25 M","- R$ 29,29 M","- R$ 13,94 M","R$ 30,43 M"
12,30/06/2021,"R$ 65,77 M","- R$ 24,09 M","- R$ 12,75 M","R$ 28,77 M"
13,31/03/2021,"R$ 61,00 M","- R$ 12,49 M","R$ 525,00 mil","R$ 49,14 M"
14,31/12/2020,"R$ 28,59 M","R$ 13,91 M","- R$ 40,74 M","R$ 2,02 M"
15,30/09/2020,"R$ 20,43 M","R$ 210,00 mil","- R$ 24,27 M","- R$ 3,24 M"
16,30/06/2020,"R$ 13,31 M","- R$ 3,71 M","- R$ 24,27 M","- R$ 14,28 M"
17,31/03/2020,"R$ 20,40 M","- R$ 3,73 M","- R$ 24,27 M","- R$ 7,26 M"
18,31/12/2019,"R$ 32,13 M","- R$ 15,42 M","R$ 0,00","R$ 16,77 M"
19,30/09/2019,"R$ 33,46 M","- R$ 13,61 M","R$ 0,00","R$ 19,93 M"
20,30/06/2019,"R$ 21,56 M","- R$ 16,44 M","R$ 0,00","R$ 5,13 M"
21,31/03/2019,"R$ 23,11 M","- R$ 21,02 M","R$ 0,00","R$ 2,09 M"
22,31/12/2018,"R$ 17,54 M","- R$ 18,23 M","R$ 0,00","- R$ 685,00 mil"
23,30/09/2018,"R$ 8,74 M","- R$ 15,83 M","R$ 0,00","- R$ 7,09 M"
24,30/06/2018,"R$ 17,49 M","- R$ 7,15 M","R$ 0,00","R$ 10,34 M"
25,31/03/2018,"R$ 6,21 M","R$ 5,28 M","R$ 0,00","R$ 11,49 M"
26,31/12/2017,"R$ 3,48 M","- R$ 1,84 M","R$ 0,00","R$ 1,64 M"
27,30/09/2017,"R$ 35,00 mil","- R$ 4,80 M","R$ 0,00","- R$ 4,77 M"
28,30/06/2017,"- R$ 11,91 M","- R$ 4,87 M","R$ 0,00","- R$ 16,78 M"
29,31/03/2017,"- R$ 4,91 M","- R$ 16,43 M","- R$ 6,77 M","- R$ 28,11 M"
30,31/12/2016,"R$ 10,15 M","- R$ 8,74 M","- R$ 6,77 M","- R$ 5,37 M"
31,30/09/2016,"R$ 19,88 M","- R$ 8,82 M","- R$ 6,77 M","R$ 4,29 M"
32,30/06/2016,"R$ 27,63 M","- R$ 4,97 M","- R$ 6,77 M","R$ 15,88 M"
33,31/03/2016,"R$ 24,68 M","- R$ 5,19 M","- R$ 9,07 M","R$ 10,42 M"
34,31/12/2015,"R$ 23,00 M","- R$ 8,60 M","- R$ 9,07 M","R$ 5,33 M"
35,30/09/2015,"R$ 22,37 M","- R$ 9,15 M","- R$ 9,07 M","R$ 4,15 M"
36,30/06/2015,"R$ 27,89 M","- R$ 8,61 M","- R$ 9,07 M","R$ 10,21 M"
37,31/03/2015,"R$ 34,85 M","- R$ 9,87 M","- R$ 6,17 M","R$ 18,81 M"
38,31/12/2014,"R$ 30,38 M","- R$ 7,67 M","- R$ 6,46 M","R$ 16,25 M"
39,30/09/2014,"R$ 24,12 M","- R$ 12,17 M","- R$ 6,75 M","R$ 5,20 M"
40,30/06/2014,"R$ 22,92 M","- R$ 13,54 M","- R$ 7,15 M","R$ 2,22 M"
41,31/03/2014,"R$ 32,91 M","- R$ 12,38 M","- R$ 39,41 M","- R$ 18,88 M"
42,31/12/2013,"R$ 34,68 M","- R$ 12,33 M","- R$ 39,44 M","- R$ 17,09 M"
43,30/09/2013,"R$ 72,03 M","R$ 25,52 M","- R$ 7,62 M","R$ 26,89 M"
44,30/06/2013,"R$ 56,65 M","R$ 24,95 M","- R$ 10,02 M","R$ 14,13 M"
45,31/03/2013,"R$ 42,84 M","R$ 28,51 M","R$ 31,76 M","R$ 45,68 M"
46,31/12/2012,"R$ 46,62 M","- R$ 14,34 M","- R$ 15,69 M","R$ 16,59 M"
47,30/09/2012,"R$ 35,49 M","- R$ 17,60 M","- R$ 11,53 M","R$ 6,36 M"
48,30/06/2012,"R$ 21,43 M","- R$ 25,21 M","R$ 110,42 M","R$ 106,64 M"
49,31/03/2012,"R$ 21,35 M","- R$ 23,52 M","- R$ 13,09 M","- R$ 15,27 M"
50,31/12/2011,"R$ 37,83 M","- R$ 30,32 M","- R$ 16,00 M","- R$ 8,49 M"
