,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 221,08 M","R$ 84,86 M","R$ 8,86 M","- R$ 10,41 M","R$ 19,27 M","R$ 16,46 M","R$ 0,25"
1,31/03/2024,"R$ 215,78 M","R$ 79,41 M","R$ 7,14 M","- R$ 9,83 M","R$ 16,97 M","R$ 14,45 M","R$ 0,22"
2,31/12/2023,"R$ 217,40 M","R$ 77,06 M","R$ 8,25 M","- R$ 8,96 M","R$ 17,21 M","R$ 15,17 M","R$ 0,23"
3,30/09/2023,"R$ 221,50 M","R$ 76,98 M","R$ 8,92 M","- R$ 8,15 M","R$ 17,07 M","R$ 13,62 M","R$ 0,21"
4,30/06/2023,"R$ 228,54 M","R$ 78,76 M","R$ 11,12 M","- R$ 8,35 M","R$ 19,47 M","R$ 17,06 M","R$ 0,26"
5,31/03/2023,"R$ 235,66 M","R$ 81,00 M","R$ 15,22 M","- R$ 8,62 M","R$ 23,84 M","R$ 26,30 M","R$ 0,40"
6,31/12/2022,"R$ 245,68 M","R$ 83,98 M","R$ 26,08 M","- R$ 9,26 M","R$ 35,35 M","R$ 32,95 M","R$ 0,50"
7,30/09/2022,"R$ 252,21 M","R$ 87,56 M","R$ 32,33 M","- R$ 9,91 M","R$ 42,23 M","R$ 37,62 M","R$ 0,57"
8,30/06/2022,"R$ 247,00 M","R$ 85,82 M","R$ 35,50 M","- R$ 9,78 M","R$ 45,28 M","R$ 37,53 M","R$ 0,57"
9,31/03/2022,"R$ 237,08 M","R$ 84,28 M","R$ 37,30 M","- R$ 9,69 M","R$ 46,98 M","R$ 32,37 M","R$ 0,49"
10,31/12/2021,"R$ 220,64 M","R$ 80,09 M","R$ 30,16 M","- R$ 9,42 M","R$ 39,58 M","R$ 25,94 M","R$ 0,39"
11,30/09/2021,"R$ 204,07 M","R$ 77,65 M","R$ 32,67 M","- R$ 9,24 M","R$ 41,91 M","R$ 25,82 M","R$ 0,39"
12,30/06/2021,"R$ 184,42 M","R$ 71,09 M","R$ 29,88 M","- R$ 9,11 M","R$ 38,99 M","R$ 23,70 M","R$ 0,36"
13,31/03/2021,"R$ 165,42 M","R$ 64,03 M","R$ 24,01 M","- R$ 8,98 M","R$ 32,99 M","R$ 18,68 M","R$ 0,28"
14,31/12/2020,"R$ 150,45 M","R$ 58,68 M","R$ 17,57 M","- R$ 8,88 M","R$ 26,45 M","R$ 14,83 M","R$ 0,22"
15,30/09/2020,"R$ 142,06 M","R$ 54,39 M","R$ 14,02 M","- R$ 8,77 M","R$ 22,79 M","R$ 11,88 M","R$ 0,18"
16,30/06/2020,"R$ 139,53 M","R$ 53,85 M","R$ 11,84 M","- R$ 8,79 M","R$ 20,63 M","R$ 11,12 M","R$ 0,17"
17,31/03/2020,"R$ 145,77 M","R$ 57,67 M","R$ 16,13 M","- R$ 8,78 M","R$ 24,91 M","R$ 14,90 M","R$ 0,23"
18,31/12/2019,"R$ 149,35 M","R$ 59,46 M","R$ 19,99 M","- R$ 8,75 M","R$ 28,74 M","R$ 17,98 M","R$ 0,27"
19,30/09/2019,"R$ 146,61 M","R$ 57,36 M","R$ 14,74 M","- R$ 8,72 M","R$ 23,47 M","R$ 13,23 M","R$ 0,20"
20,30/06/2019,"R$ 150,03 M","R$ 58,91 M","R$ 12,04 M","- R$ 8,64 M","R$ 20,67 M","R$ 10,77 M","R$ 0,16"
21,31/03/2019,"R$ 149,91 M","R$ 57,74 M","R$ 5,91 M","- R$ 8,56 M","R$ 14,47 M","R$ 6,74 M","R$ 0,10"
22,31/12/2018,"R$ 149,31 M","R$ 58,15 M","R$ 1,40 M","- R$ 9,09 M","R$ 10,48 M","R$ 3,39 M","R$ 0,05"
23,30/09/2018,"R$ 149,56 M","R$ 59,25 M","- R$ 6,44 M","- R$ 9,55 M","R$ 3,11 M","- R$ 3,01 M","- R$ 0,05"
24,30/06/2018,"R$ 148,86 M","R$ 60,30 M","- R$ 9,52 M","- R$ 10,06 M","R$ 539,00 mil","- R$ 4,72 M","- R$ 0,07"
25,31/03/2018,"R$ 150,51 M","R$ 62,31 M","- R$ 15,64 M","- R$ 10,54 M","- R$ 5,11 M","- R$ 7,88 M","- R$ 0,12"
26,31/12/2017,"R$ 157,94 M","R$ 67,01 M","- R$ 14,60 M","- R$ 10,49 M","- R$ 4,11 M","- R$ 6,36 M","- R$ 0,10"
27,30/09/2017,"R$ 162,15 M","R$ 68,87 M","- R$ 34,08 M","- R$ 10,50 M","- R$ 23,58 M","- R$ 25,88 M","- R$ 0,39"
28,30/06/2017,"R$ 167,78 M","R$ 70,92 M","- R$ 39,57 M","- R$ 10,68 M","- R$ 28,89 M","- R$ 30,40 M","- R$ 0,46"
29,31/03/2017,"R$ 177,92 M","R$ 76,47 M","- R$ 32,89 M","- R$ 10,87 M","- R$ 22,03 M","- R$ 26,72 M","- R$ 0,40"
30,31/12/2016,"R$ 185,06 M","R$ 79,81 M","- R$ 30,77 M","- R$ 10,94 M","- R$ 19,82 M","- R$ 24,26 M","- R$ 0,37"
31,30/09/2016,"R$ 195,73 M","R$ 86,59 M","- R$ 6,56 M","- R$ 10,99 M","R$ 4,42 M","R$ 1,02 M","R$ 0,02"
32,30/06/2016,"R$ 204,71 M","R$ 92,80 M","R$ 534,00 mil","- R$ 10,90 M","R$ 11,44 M","R$ 8,20 M","R$ 0,12"
