,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 53,40 M","R$ 52,11 M","R$ 139,53 M","- R$ 1,33 M","R$ 140,86 M","R$ 91,87 M","R$ 0,90",218
1,31/03/2024,"R$ 53,84 M","R$ 52,39 M","R$ 72,86 M","- R$ 1,14 M","R$ 74,01 M","R$ 55,16 M","R$ 0,54",218
2,31/12/2023,"R$ 47,61 M","R$ 46,41 M","R$ 62,30 M","- R$ 1,17 M","R$ 63,47 M","R$ 73,41 M","R$ 0,72",218
3,30/09/2023,"R$ 48,11 M","R$ 47,17 M","R$ 75,95 M","- R$ 973,00 mil","R$ 76,92 M","R$ 48,53 M","R$ 0,48",218
4,30/06/2023,"R$ 57,42 M","R$ 56,56 M","R$ 69,50 M","- R$ 921,00 mil","R$ 70,43 M","R$ 42,75 M","R$ 0,42",218
5,31/03/2023,"R$ 67,01 M","R$ 66,12 M","R$ 53,36 M","- R$ 904,00 mil","R$ 54,26 M","R$ 27,49 M","R$ 0,27",218
6,31/12/2022,"R$ 62,95 M","R$ 62,13 M","R$ 94,34 M","- R$ 700,00 mil","R$ 95,04 M","R$ 44,26 M","R$ 0,43",218
7,30/09/2022,"R$ 59,18 M","R$ 58,33 M","R$ 129,82 M","- R$ 333,00 mil","R$ 130,15 M","R$ 110,58 M","R$ 1,08",218
8,30/06/2022,"R$ 54,31 M","R$ 53,60 M","R$ 147,05 M","- R$ 317,00 mil","R$ 147,36 M","R$ 99,79 M","R$ 0,98",218
9,31/03/2022,"R$ 40,79 M","R$ 40,12 M","R$ 127,01 M","- R$ 297,00 mil","R$ 127,31 M","R$ 131,45 M","R$ 1,29",218
10,31/12/2021,"R$ 38,65 M","R$ 38,03 M","R$ 98,05 M","- R$ 221,00 mil","R$ 98,27 M","R$ 87,59 M","R$ 0,86",218
11,30/09/2021,"R$ 37,01 M","R$ 36,42 M","R$ 95,91 M","- R$ 209,00 mil","R$ 96,12 M","R$ 94,66 M","R$ 0,93",218
12,30/06/2021,"R$ 36,96 M","R$ 36,46 M","R$ 76,31 M","- R$ 206,00 mil","R$ 76,51 M","R$ 77,07 M","R$ 0,75",218
13,31/03/2021,"R$ 36,75 M","R$ 36,29 M","R$ 143,44 M","- R$ 196,00 mil","R$ 143,63 M","R$ 109,63 M","R$ 1,07",218
