,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 11,48 B","R$ 2,97 B","R$ 2,30 B","- R$ 709,00 M","R$ 2,98 B","R$ 842,00 M","R$ 0,69",160
1,31/03/2024,"R$ 11,62 B","R$ 3,56 B","R$ 2,82 B","- R$ 698,00 M","R$ 3,52 B","R$ 1,13 B","R$ 0,93",160
2,31/12/2023,"R$ 11,55 B","R$ 2,98 B","R$ 2,18 B","- R$ 692,00 M","R$ 2,87 B","R$ 973,00 M","R$ 0,80",160
3,30/09/2023,"R$ 9,97 B","R$ 1,92 B","R$ 2,57 B","- R$ 665,00 M","R$ 3,24 B","R$ 1,55 B","R$ 1,27",160
4,30/06/2023,"R$ 10,90 B","R$ 3,01 B","R$ 2,04 B","- R$ 636,00 M","R$ 2,67 B","R$ 728,00 M","R$ 0,60",160
5,31/03/2023,"R$ 11,93 B","R$ 3,83 B","R$ 3,01 B","- R$ 618,00 M","R$ 3,63 B","R$ 1,22 B","R$ 1,00",160
6,31/12/2022,"R$ 11,54 B","R$ 3,09 B","R$ 2,22 B","- R$ 621,00 M","R$ 2,85 B","R$ 936,00 M","R$ 0,77",160
7,30/09/2022,"R$ 10,24 B","R$ 2,59 B","R$ 1,78 B","- R$ 578,00 M","R$ 2,36 B","R$ 1,50 B","R$ 1,23",160
8,30/06/2022,"R$ 10,46 B","R$ 3,46 B","R$ 2,69 B","- R$ 547,00 M","R$ 3,24 B","R$ 1,08 B","R$ 0,89",160
9,31/03/2022,"R$ 10,55 B","R$ 3,34 B","R$ 2,64 B","- R$ 534,00 M","R$ 3,18 B","R$ 1,21 B","R$ 1,00",160
10,31/12/2021,"R$ 11,94 B","R$ 3,10 B","R$ 1,88 B","- R$ 540,00 M","R$ 2,42 B","R$ 635,00 M","R$ 0,52",160
11,30/09/2021,"R$ 12,25 B","R$ 2,96 B","R$ 2,36 B","- R$ 514,00 M","R$ 2,87 B","R$ 1,28 B","R$ 1,06",160
12,30/06/2021,"R$ 9,98 B","R$ 2,39 B","R$ 1,79 B","- R$ 521,00 M","R$ 2,31 B","R$ 1,00 B","R$ 0,83",160
13,31/03/2021,"R$ 9,00 B","R$ 2,45 B","R$ 1,85 B","- R$ 440,00 M","R$ 2,29 B","R$ 1,01 B","R$ 0,83",160
14,31/12/2020,"R$ 10,49 B","R$ 2,36 B","R$ 1,67 B","- R$ 436,00 M","R$ 2,11 B","R$ 996,00 M","R$ 0,82",160
15,30/09/2020,"R$ 7,98 B","R$ 1,98 B","R$ 1,36 B","- R$ 414,00 M","R$ 1,77 B","R$ 814,00 M","R$ 0,67",160
16,30/06/2020,"R$ 6,60 B","R$ 1,37 B","R$ 706,00 M","- R$ 404,00 M","R$ 1,11 B","R$ 423,00 M","R$ 0,35",160
17,31/03/2020,"R$ 6,92 B","R$ 1,66 B","R$ 1,15 B","- R$ 386,00 M","R$ 1,53 B","R$ 577,00 M","R$ 0,48",160
18,31/12/2019,"R$ 7,45 B","R$ 1,75 B","R$ 1,15 B","- R$ 365,40 M","R$ 1,52 B","R$ 618,37 M","R$ 0,51",160
19,30/09/2019,"R$ 7,18 B","R$ 1,64 B","R$ 1,14 B","- R$ 374,25 M","R$ 1,51 B","R$ 599,41 M","R$ 0,49",160
20,30/06/2019,"R$ 6,73 B","R$ 1,53 B","R$ 989,63 M","- R$ 378,42 M","R$ 1,37 B","R$ 519,06 M","R$ 0,43",160
21,31/03/2019,"R$ 7,10 B","R$ 1,46 B","R$ 991,92 M","- R$ 351,27 M","R$ 1,34 B","R$ 492,29 M","R$ 0,41",160
22,31/12/2018,"R$ 6,80 B","R$ 1,42 B","R$ 767,17 M","- R$ 327,06 M","R$ 1,09 B","R$ 366,36 M","R$ 0,30",160
23,30/09/2018,"R$ 7,19 B","R$ 1,35 B","R$ 980,79 M","- R$ 330,41 M","R$ 1,31 B","R$ 498,78 M","R$ 0,41",160
24,30/06/2018,"R$ 6,42 B","R$ 1,21 B","R$ 803,36 M","- R$ 326,91 M","R$ 1,13 B","R$ 383,42 M","R$ 0,32",160
25,31/03/2018,"R$ 5,55 B","R$ 1,09 B","R$ 718,57 M","- R$ 320,74 M","R$ 1,04 B","R$ 287,77 M","R$ 0,24",160
26,31/12/2017,"R$ 6,61 B","R$ 1,01 B","R$ 665,00 M","- R$ 312,53 M","R$ 977,53 M","R$ 149,82 M","R$ 0,13",160
27,30/09/2017,"R$ 5,85 B","R$ 783,77 M","R$ 363,16 M","- R$ 258,04 M","R$ 621,20 M","- R$ 18,44 M","- R$ 0,00",160
28,30/06/2017,"R$ 4,32 B","R$ 914,75 M","R$ 525,41 M","- R$ 213,57 M","R$ 739,01 M","R$ 129,27 M","R$ 0,02",160
29,31/03/2017,"R$ 3,74 B","R$ 905,42 M","R$ 570,19 M","- R$ 205,15 M","R$ 775,34 M","R$ 145,44 M","R$ 0,02",160
30,31/12/2016,"R$ 4,04 B","R$ 819,17 M","R$ 464,90 M","- R$ 244,38 M","R$ 709,28 M","- R$ 13,35 M","- R$ 0,02",160
31,30/09/2016,"R$ 3,60 B","R$ 724,14 M","R$ 322,74 M","- R$ 204,39 M","R$ 527,13 M","- R$ 7,31 M","- R$ 0,00",160
32,30/06/2016,"R$ 3,81 B","R$ 870,10 M","R$ 507,05 M","- R$ 200,29 M","R$ 707,33 M","R$ 121,35 M","R$ 0,02",160
33,31/03/2016,"R$ 3,39 B","R$ 875,58 M","R$ 562,74 M","- R$ 194,02 M","R$ 756,76 M","R$ 191,36 M","R$ 0,03",160
34,31/12/2015,"R$ 3,99 B","R$ 1,53 B","R$ 587,41 M","- R$ 198,92 M","R$ 786,33 M","R$ 97,10 M","R$ 0,02",160
35,30/09/2015,"R$ 3,39 B","R$ 351,01 M","R$ 126,95 M","- R$ 204,18 M","R$ 331,13 M","- R$ 73,45 M","- R$ 0,01",160
36,30/06/2015,"R$ 4,42 B","R$ 571,71 M","R$ 353,11 M","- R$ 199,41 M","R$ 552,51 M","R$ 163,94 M","R$ 0,03",160
37,31/03/2015,"R$ 2,82 B","R$ 585,78 M","R$ 387,08 M","- R$ 188,44 M","R$ 575,52 M","R$ 121,80 M","R$ 0,02",160
38,31/12/2014,"R$ 3,86 B","R$ 1,36 B","R$ 985,49 M","- R$ 200,37 M","R$ 1,19 B","R$ 515,32 M","R$ 0,09",160
39,30/09/2014,"R$ 2,93 B","R$ 575,66 M","R$ 242,74 M","- R$ 189,11 M","R$ 431,85 M","R$ 8,79 M","R$ 0,00",160
40,30/06/2014,"R$ 2,79 B","R$ 539,36 M","R$ 161,99 M","- R$ 204,01 M","R$ 373,10 M","R$ 6,84 M","R$ 0,00",160
41,31/03/2014,"R$ 2,70 B","R$ 564,24 M","R$ 267,40 M","- R$ 187,33 M","R$ 454,72 M","R$ 125,74 M","R$ 0,02",160
42,31/12/2013,"R$ 2,73 B","R$ 628,85 M","R$ 285,82 M","- R$ 184,78 M","R$ 470,59 M","R$ 155,30 M","R$ 0,03",160
43,30/09/2013,"R$ 2,53 B","R$ 649,91 M","R$ 313,25 M","- R$ 156,46 M","R$ 469,72 M","R$ 183,98 M","R$ 0,03",160
44,30/06/2013,"R$ 2,56 B","R$ 813,95 M","R$ 421,83 M","- R$ 184,57 M","R$ 612,40 M","R$ 252,11 M","R$ 0,04",160
45,31/03/2013,"R$ 2,80 B","R$ 750,46 M","R$ 428,72 M","- R$ 172,19 M","R$ 600,91 M","R$ 279,74 M","R$ 0,05",160
46,31/12/2012,"R$ 3,49 B","R$ 1,10 B","R$ 354,54 M","- R$ 189,14 M","R$ 543,68 M","R$ 307,28 M","R$ 0,05",160
47,30/09/2012,"R$ 2,92 B","R$ 825,71 M","R$ 485,72 M","- R$ 178,19 M","R$ 663,32 M","R$ 300,29 M","R$ 0,05",160
48,30/06/2012,"R$ 2,77 B","R$ 761,74 M","R$ 442,08 M","- R$ 170,18 M","R$ 612,26 M","R$ 278,86 M","R$ 0,05",160
49,31/03/2012,"R$ 2,63 B","R$ 907,26 M","R$ 575,65 M","- R$ 157,50 M","R$ 733,15 M","R$ 389,70 M","R$ 0,07",160
50,31/12/2011,"R$ 2,76 B","R$ 843,73 M","R$ 469,67 M","- R$ 165,51 M","R$ 635,17 M","R$ 313,82 M","R$ 0,05",160
51,30/09/2011,"R$ 2,53 B","R$ 884,68 M","R$ 625,37 M","- R$ 195,44 M","R$ 820,81 M","R$ 442,14 M","R$ 0,08",160
52,30/06/2011,"R$ 2,31 B","R$ 869,49 M","R$ 621,46 M","- R$ 145,81 M","R$ 767,27 M","R$ 435,39 M","R$ 0,07",160
53,31/03/2011,"R$ 2,18 B","R$ 738,10 M","R$ 487,48 M","- R$ 139,36 M","R$ 626,84 M","R$ 360,28 M","R$ 0,06",160
54,31/12/2010,"R$ 1,75 B","R$ 847,30 M","R$ 612,16 M",,,"R$ 437,26 M","R$ 0,07",160
55,30/09/2010,"R$ 2,50 B","R$ 692,00 M","R$ 477,32 M",,,"R$ 451,81 M","R$ 0,08",160
56,30/06/2010,"R$ 2,67 B","R$ 876,53 M","R$ 654,92 M",,,"R$ 445,99 M","R$ 0,08",160
57,31/03/2010,"R$ 2,04 B","R$ 836,10 M","R$ 621,44 M",,,"R$ 442,93 M","R$ 0,08",160
58,31/12/2009,"R$ 1,92 B","R$ 875,20 M","R$ 684,31 M",,,"R$ 518,45 M","R$ 0,09",160
59,30/09/2009,"R$ 1,70 B","R$ 678,22 M","R$ 488,05 M",,,"R$ 379,90 M","R$ 0,06",160
60,30/06/2009,"R$ 1,67 B","R$ 673,51 M","R$ 482,80 M",,,"R$ 360,12 M","R$ 0,06",160
61,31/03/2009,"R$ 1,67 B","R$ 650,60 M","R$ 442,51 M",,,"R$ 327,98 M","R$ 0,06",160
62,31/12/2008,"R$ 1,54 B","R$ 744,87 M","R$ 562,93 M",,,"R$ 427,73 M","R$ 0,07",160
63,30/09/2008,"R$ 1,55 B","R$ 647,88 M","R$ 477,86 M",,,"R$ 338,39 M","R$ 0,06",160
64,30/06/2008,"R$ 1,59 B","R$ 665,99 M","R$ 480,85 M",,,"R$ 352,58 M","R$ 0,06",160
65,31/03/2008,"R$ 1,59 B","R$ 730,61 M","R$ 542,31 M",,,"R$ 355,58 M","R$ 0,06",160
66,31/12/2007,"R$ 1,59 B","R$ 755,58 M","R$ 544,87 M",,,"R$ 364,99 M","R$ 0,06",160
67,30/09/2007,"R$ 1,43 B","R$ 666,19 M","R$ 464,32 M",,,"R$ 317,69 M","R$ 0,05",160
68,30/06/2007,"R$ 1,54 B","R$ 816,04 M","R$ 594,97 M",,,"R$ 402,14 M","R$ 0,07",160
69,31/03/2007,"R$ 1,38 B","R$ 672,89 M","R$ 433,03 M",,,"R$ 255,24 M","R$ 0,04",160
70,31/12/2006,"R$ 1,56 B","R$ 682,27 M","R$ 488,81 M",,,"R$ 316,21 M","R$ 0,05",160
71,30/09/2006,"R$ 1,38 B","R$ 596,99 M","R$ 381,32 M",,,"R$ 201,49 M","R$ 0,03",160
72,30/06/2006,"R$ 1,36 B","R$ 606,13 M","R$ 395,18 M",,,"R$ 239,73 M","R$ 0,04",160
73,31/03/2006,"R$ 1,35 B","R$ 609,93 M","R$ 437,95 M",,,"R$ 237,65 M","R$ 0,04",160
74,31/12/2005,"R$ 1,39 B","R$ 1,08 B","R$ 434,00 M",,,"R$ 274,33 M","R$ 0,05",160
75,30/09/2005,"R$ 1,16 B","R$ 377,54 M","R$ 351,30 M",,,"R$ 144,64 M","R$ 0,02",160
76,30/06/2005,"R$ 1,17 B","R$ 423,25 M","R$ 402,42 M",,,"R$ 152,23 M","R$ 0,03",160
77,31/03/2005,"R$ 1,29 B","R$ 564,01 M","R$ 537,06 M",,,"R$ 251,28 M","R$ 0,04",160
78,31/12/2004,"R$ 974,71 M","R$ 3,31 B","R$ 330,09 M",,,"R$ 98,86 M","R$ 0,02",160
79,30/09/2004,"R$ 1,17 B","R$ 308,43 M","R$ 269,52 M",,,"R$ 114,43 M","R$ 0,02",160
80,30/06/2004,"R$ 982,94 M","R$ 270,46 M","R$ 222,20 M",,,"R$ 66,63 M","R$ 0,01",160
81,31/03/2004,"R$ 955,82 M","R$ 197,44 M","R$ 172,58 M",,,"R$ 24,93 M","R$ 0,00",160
82,31/12/2003,"R$ 987,45 M","R$ 2,90 B","R$ 181,19 M",,,"- R$ 5,00 M","- R$ 0,00",160
83,30/09/2003,"R$ 924,41 M","R$ 239,77 M","R$ 199,07 M",,,"R$ 55,90 M","R$ 0,01",160
84,30/06/2003,"R$ 871,29 M","R$ 244,56 M","R$ 202,05 M",,,"R$ 42,44 M","R$ 0,01",160
85,31/03/2003,"R$ 693,73 M","R$ 94,67 M","R$ 57,24 M",,,"- R$ 45,30 M","- R$ 0,01",160
86,31/12/2002,"R$ 764,40 M","R$ 2,66 B","R$ 162,85 M",,,"R$ 74,71 M","R$ 0,01",160
87,30/09/2002,"R$ 714,12 M","R$ 89,09 M","R$ 59,53 M",,,"- R$ 50,09 M","- R$ 0,01",160
88,30/06/2002,"R$ 718,96 M","R$ 37,22 M","R$ 8,88 M",,,"- R$ 94,52 M","- R$ 0,02",160
89,31/03/2002,"R$ 687,76 M","R$ 77,52 M","R$ 40,75 M",,,"- R$ 23,10 M","- R$ 0,00",160
90,31/12/2001,"R$ 1,92 B","R$ 2,84 B","R$ 453,71 M",,,"R$ 67,21 M","R$ 0,01",160
91,30/06/2001,"R$ 589,25 M","R$ 135,60 M","R$ 133,53 M",,,"- R$ 4,20 M","- R$ 0,00",160
92,31/03/2001,"R$ 568,96 M","R$ 102,31 M","R$ 67,36 M",,,"- R$ 57,39 M","- R$ 0,01",160
93,31/12/2000,,,,,,,,160
94,30/09/2000,"R$ 0,00","R$ 0,00","R$ 25,76 M",,,"R$ 27,15 M","R$ 0,01",160
95,30/06/2000,"R$ 0,00","R$ 0,00","R$ 36,62 M",,,"- R$ 2,98 M","- R$ 0,00",160
