,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"9,76%","9,32%","14,80%","14,12%","12,74%","3,86%","26,71%","8,01%","20,33%","26,33%","0,48","3,27","2,27","3,48"
1,30/06/2024,"10,23%","10,00%","15,49%","15,15%","16,02%","4,61%","25,59%","10,00%","22,07%","28,27%","0,46","3,34","2,34","3,31"
2,31/03/2024,"10,24%","9,79%","15,52%","14,83%","15,62%","4,64%","26,01%","9,93%","21,82%","27,93%","0,47","3,29","2,29","3,25"
3,31/12/2023,"10,47%","10,19%","15,86%","15,45%","16,68%","4,83%","26,43%","10,06%","22,10%","27,99%","0,48","3,32","2,32","3,10"
4,30/09/2023,"10,49%","10,37%","15,90%","15,71%","16,52%","4,81%","26,69%","9,98%","22,21%","27,93%","0,48","3,31","2,31","3,07"
5,30/06/2023,"9,80%","9,82%","14,84%","14,89%","17,17%","4,85%","28,03%","9,81%","20,30%","25,80%","0,49","3,47","2,47","3,23"
6,31/03/2023,"10,91%","10,87%","16,53%","16,47%","18,95%","5,38%","29,33%","10,69%","21,98%","27,47%","0,50","3,37","2,37","3,04"
7,31/12/2022,"11,12%","10,82%","16,84%","16,39%","19,75%","5,50%","29,14%","11,03%","21,83%","27,16%","0,50","3,45","2,45","3,16"
8,30/09/2022,"11,34%","11,07%","17,18%","16,77%","18,52%","5,45%","28,89%","10,23%","20,82%","25,92%","0,53","3,44","2,44","3,21"
9,30/06/2022,"12,67%","12,71%","19,19%","19,25%","18,70%","5,62%","28,43%","9,30%","21,16%","25,89%","0,60","3,54","2,54","3,02"
10,31/03/2022,"11,79%","11,75%","17,87%","17,80%","18,87%","5,71%","26,36%","9,24%","19,37%","24,09%","0,62","3,52","2,52","3,16"
11,31/12/2021,"11,89%","12,23%","18,01%","18,53%","18,54%","5,92%","25,26%","9,09%","18,24%","22,91%","0,65","3,59","2,59","3,35"
12,30/09/2021,"12,60%","12,14%","19,10%","18,39%","20,54%","6,88%","24,36%","10,28%","18,37%","22,95%","0,67","3,40","2,40","3,11"
13,30/06/2021,"11,02%","10,49%","16,70%","15,89%","19,02%","6,30%","24,54%","10,20%","17,80%","22,64%","0,62","3,33","2,33","3,21"
14,31/03/2021,"9,35%","8,85%","14,17%","13,41%","16,27%","5,56%","23,97%","9,51%","16,39%","21,36%","0,58","3,30","2,30","3,68"
15,31/12/2020,"9,21%","8,56%","13,95%","12,97%","14,80%","5,18%","23,05%","8,78%","15,25%","20,38%","0,59","3,13","2,13","3,27"
16,30/09/2020,"8,18%","7,58%","12,40%","11,48%","13,07%","4,58%","23,37%","8,40%","15,06%","20,48%","0,55","2,99","1,99","3,51"
17,30/06/2020,"8,98%","7,49%","13,60%","11,35%","12,33%","4,67%","22,83%","7,88%","14,72%","20,15%","0,59","3,02","2,02","3,85"
18,31/03/2020,"9,87%","8,17%","14,96%","12,37%","13,02%","4,89%","23,27%","8,18%","15,65%","20,97%","0,60","2,93","1,93","3,66"
19,31/12/2019,"10,04%","8,20%","15,21%","12,43%","12,92%","4,79%","22,40%","7,83%","15,01%","20,18%","0,61","2,86","1,86","3,24"
20,30/09/2019,"10,52%","7,55%","15,94%","11,44%","11,41%","4,05%","21,59%","7,07%","13,88%","19,03%","0,57","2,85","1,85","3,67"
21,30/06/2019,"10,61%","7,57%","16,08%","11,48%","11,17%","4,12%","20,56%","6,71%","13,32%","18,31%","0,61","2,64","1,64","3,64"
22,31/03/2019,"10,94%","7,63%","16,58%","11,57%","10,60%","4,06%","19,73%","6,31%","12,84%","17,70%","0,64","2,66","1,66","3,69"
23,31/12/2018,"10,47%","7,23%","15,86%","10,96%","9,99%","3,65%","19,56%","5,92%","12,60%","17,63%","0,62","2,70","1,70","3,74"
24,30/09/2018,"11,97%","7,73%","18,14%","11,72%","9,92%","3,16%","18,53%","5,12%","12,29%","17,30%","0,62","2,82","1,82","3,70"
25,30/06/2018,"10,55%","7,59%","15,98%","11,50%","9,14%","2,70%","17,15%","3,29%","10,44%","15,43%","0,82","2,71","1,71","4,14"
26,31/03/2018,"9,48%","7,09%","14,36%","10,74%","6,20%","1,95%","17,20%","2,46%","10,18%","15,13%","0,79","2,61","1,61","4,19"
27,31/12/2017,"9,25%","6,91%","14,02%","10,47%","4,66%","1,45%","17,64%","1,98%","10,36%","15,18%","0,73","2,74","1,74","4,64"
28,30/09/2017,"9,47%","6,80%","14,35%","10,30%","3,25%","1,13%","19,06%","1,62%","10,71%","15,85%","0,70","3,14","2,14","4,84"
29,30/06/2017,"9,39%","6,78%","14,23%","10,28%","3,21%","1,12%","21,26%","1,83%","11,88%","17,39%","0,62","3,39","2,39","4,89"
30,31/03/2017,"9,56%","6,84%","14,49%","10,37%","2,84%","1,01%","21,68%","1,69%","12,14%","17,76%","0,60","3,17","2,17","4,56"
31,31/12/2016,"7,96%","5,99%","12,06%","9,07%","3,44%","1,11%","22,17%","2,04%","12,52%","18,20%","0,54","3,21","2,21","4,29"
32,30/09/2016,"10,06%","7,14%","15,24%","10,81%","4,16%","1,51%","23,14%","2,49%","12,59%","18,00%","0,61","2,87","1,87","3,65"
33,30/06/2016,"9,29%","6,62%","14,08%","10,03%","3,44%","1,27%","22,43%","2,10%","11,75%","17,25%","0,60","2,85","1,85","3,69"
34,31/03/2016,"9,19%","6,44%","13,92%","9,76%","4,27%","1,62%","21,07%","2,53%","10,64%","15,96%","0,64","2,81","1,81","3,66"
35,31/12/2015,"7,72%","5,45%","11,69%","8,25%","3,38%","1,37%","20,79%","2,12%","9,95%","15,36%","0,65","3,11","2,11","5,20"
36,30/09/2015,"12,18%","7,91%","18,45%","11,98%","8,31%","3,40%","22,69%","4,97%","12,52%","17,93%","0,68","2,75","1,75","3,18"
37,30/06/2015,"12,78%","8,37%","19,36%","12,69%","9,20%","3,93%","23,85%","5,72%","13,84%","19,33%","0,69","2,72","1,72","2,97"
38,31/03/2015,"12,82%","7,63%","19,43%","11,55%","6,87%","3,09%","25,57%","5,21%","14,25%","20,49%","0,59","2,63","1,63","2,90"
39,31/12/2014,"12,64%","7,74%","19,15%","11,73%","7,31%","3,21%","24,77%","5,33%","13,52%","19,87%","0,60","2,47","1,47","3,46"
40,30/09/2014,"7,06%","4,38%","10,70%","6,64%","3,24%","1,60%","20,64%","2,73%","8,53%","15,38%","0,59","2,45","1,45","3,80"
41,30/06/2014,"7,97%","4,89%","12,07%","7,41%","4,15%","2,24%","22,06%","4,41%","9,49%","16,35%","0,51","2,34","1,34","3,77"
42,31/03/2014,"8,74%","5,59%","13,24%","8,48%","5,63%","2,99%","24,16%","6,27%","11,22%","18,03%","0,48","2,22","1,22","3,13"
43,31/12/2013,"9,64%","6,44%","14,60%","9,77%","7,60%","3,76%","26,79%","8,26%","13,71%","20,29%","0,45","2,28","1,28","2,42"
44,30/09/2013,"10,83%","7,39%","16,41%","11,20%","10,12%","5,10%","28,47%","10,09%","14,91%","20,85%","0,51","2,02","1,02","2,06"
45,30/06/2013,"11,73%","8,02%","17,77%","12,15%","10,65%","5,34%","29,38%","10,26%","15,22%","21,23%","0,52","1,86","0,86","0,94"
46,31/03/2013,"11,23%","7,70%","17,02%","11,67%","10,27%","5,33%","28,04%","9,71%","14,39%","20,35%","0,55","1,88","0,88","0,90"
47,31/12/2012,"14,36%","9,05%","21,76%","13,71%","11,56%","5,90%","30,45%","10,80%","15,73%","21,61%","0,55","2,02","1,02","1,32"
48,30/09/2012,"15,34%","9,58%","23,24%","14,51%","11,81%","6,12%","30,12%","11,58%","17,81%","23,77%","0,53","1,99","0,99","1,46"
49,30/06/2012,"16,42%","10,38%","24,89%","15,73%","13,51%","6,94%","31,81%","13,34%","19,78%","25,93%","0,52","1,99","0,99","1,24"
50,31/03/2012,"18,15%","11,66%","27,49%","17,66%","14,86%","7,83%","34,30%","15,47%","22,43%","28,78%","0,51","1,93","0,93","1,18"
51,31/12/2011,"17,73%","11,38%","26,87%","17,24%","14,91%","7,92%","34,14%","15,88%","22,56%","29,17%","0,50","1,96","0,96","0,88"
52,30/09/2011,"19,79%","12,46%","29,98%","18,88%","16,62%","8,69%","35,07%","17,59%","24,64%","30,97%","0,49","1,93","0,93","0,93"
53,30/06/2011,"18,74%","11,95%","28,40%","18,10%","17,29%","9,06%","36,16%","19,28%","25,31%","32,18%","0,47","1,95","0,95","1,03"
54,31/03/2011,"20,39%","12,75%","30,89%","19,32%","17,86%","9,45%","34,82%","18,64%","24,68%","31,05%","0,51","1,90","0,90","0,83"
55,31/12/2010,"14,24%","13,60%","21,58%","20,61%","19,46%","10,28%","36,48%","19,87%","26,58%","32,78%","0,52","1,88","0,88","0,81"
56,30/09/2010,"13,57%","12,94%","20,56%","19,61%","19,14%","9,99%","38,68%","21,49%","27,92%",NA,"0,46","1,91","0,91",NA
57,30/06/2010,"14,26%","13,62%","21,61%","20,63%","19,79%","10,37%","41,26%","22,23%","30,35%",NA,"0,47","1,91","0,91",NA
58,31/03/2010,"14,43%","13,77%","21,87%","20,86%","20,20%","10,44%","43,91%","24,25%","32,51%",NA,"0,43","1,89","0,89",NA
59,31/12/2009,"13,79%","13,09%","20,90%","19,84%","19,64%","10,02%","41,31%","22,78%","30,11%",NA,"0,44","1,89","0,89",NA
60,30/09/2009,"11,66%","12,68%","17,66%","19,22%","18,62%","9,52%","41,80%","22,51%","30,08%",NA,"0,42","1,92","0,92",NA
61,30/06/2009,"13,43%","12,66%","20,34%","19,18%","18,59%","9,73%","42,13%","22,28%","30,49%",NA,"0,44","1,91","0,91",NA
62,31/03/2009,"12,41%","13,40%","18,80%","20,30%","19,37%","9,78%","42,51%","22,70%","30,83%",NA,"0,43","1,93","0,93",NA
63,31/12/2008,"13,24%","14,27%","20,07%","21,62%","20,73%","10,20%","44,34%","23,43%","32,81%",NA,"0,44","1,96","0,96",NA
64,30/09/2008,"11,61%","12,52%","17,58%","18,97%","20,03%","10,13%","44,82%","22,23%","32,23%",NA,"0,46","1,96","0,96",NA
65,30/06/2008,"11,55%","12,42%","17,50%","18,81%","20,50%","10,26%","46,02%","22,41%","32,75%",NA,"0,46","1,91","0,91",NA
66,31/03/2008,"12,52%","13,41%","18,96%","20,32%","22,25%","10,80%","48,47%","23,41%","34,89%",NA,"0,46","1,98","0,98",NA
67,31/12/2007,"12,95%","14,24%","19,62%","21,58%","21,55%","10,13%","48,99%","22,55%","34,29%",NA,"0,45","2,03","1,03",NA
68,30/09/2007,"12,07%","13,74%","18,28%","20,83%","21,10%","9,83%","46,04%","20,91%","32,08%",NA,"0,47","1,98","0,98",NA
69,30/06/2007,"11,34%","12,90%","17,18%","19,54%","19,66%","9,14%","45,80%","19,49%","31,48%",NA,"0,47","2,00","1,00",NA
70,31/03/2007,"10,11%","11,66%","15,32%","17,66%","17,49%","7,96%","44,39%","17,58%","29,48%",NA,"0,45","2,06","1,06",NA
71,31/12/2006,"10,45%","11,92%","15,83%","18,05%","17,92%","7,89%","44,12%","17,59%","30,11%",NA,"0,45","2,13","1,13",NA
72,30/09/2006,"10,11%","11,47%","15,32%","17,39%","17,40%","7,59%","45,02%","17,39%","30,01%",NA,"0,44","2,15","1,15",NA
73,30/06/2006,"10,11%","11,30%","15,32%","17,12%","16,69%","7,27%","45,98%","17,05%","30,76%",NA,"0,43","2,15","1,15",NA
74,31/03/2006,"10,24%","11,50%","15,52%","17,42%","15,50%","6,78%","46,42%","15,96%","32,07%",NA,"0,42","2,20","1,20",NA
75,31/12/2005,"11,13%","12,62%","16,86%","19,11%","16,55%","7,09%","48,87%","16,42%","34,42%",NA,"0,43","2,27","1,27",NA
76,30/09/2005,"10,41%","11,90%","15,78%","18,03%","13,03%","5,62%","98,13%","13,66%","33,76%",NA,"0,41","2,29","1,29",NA
77,30/06/2005,"9,84%","11,16%","14,91%","16,90%","12,72%","5,32%","97,73%","13,14%","32,45%",NA,"0,40","2,29","1,29",NA
78,31/03/2005,"9,15%","10,38%","13,87%","15,73%","11,13%","4,65%","100,63%","12,02%","31,19%",NA,"0,39","2,29","1,29",NA
79,31/12/2004,"6,82%","7,72%","10,34%","11,70%","6,43%","2,74%","100,00%","7,47%","24,85%",NA,"0,37","2,34","1,34",NA
80,30/09/2004,"5,59%","6,33%","8,47%","9,59%","4,20%","1,82%","89,73%","4,91%","20,30%",NA,"0,37","2,32","1,32",NA
81,30/06/2004,"5,16%","5,82%","7,82%","8,82%","2,98%","1,25%","93,64%","3,59%","20,02%",NA,"0,35","2,39","1,39",NA
82,31/03/2004,"5,06%","5,72%","7,67%","8,66%","2,49%","1,04%","95,74%","3,05%","20,08%",NA,"0,34","2,39","1,39",NA
83,31/12/2003,"4,32%","4,89%","6,54%","7,41%","1,00%","0,40%","100,00%","1,26%","18,28%",NA,"0,31","2,34","1,34",NA
84,30/09/2003,"4,47%","4,95%","6,77%","7,50%","2,95%","1,21%","99,69%","3,80%","18,97%",NA,"0,32","2,30","1,30",NA
85,30/06/2003,"3,73%","4,06%","5,65%","6,15%","0,53%","0,23%","101,62%","0,72%","15,82%",NA,"0,32","2,38","1,38",NA
86,31/03/2003,"2,52%","2,74%","3,81%","4,15%","-2,90%","-1,25%","100,67%","-3,98%","10,85%",NA,"0,31","2,38","1,38",NA
87,31/12/2002,"2,50%","2,77%","3,79%","4,20%","-2,33%","-1,05%","100,00%","-3,22%","10,28%",NA,"0,33","2,52","1,52",NA
88,30/09/2002,NA,NA,NA,NA,NA,NA,"88,45%","1,54%","16,30%",NA,NA,"2,45","1,45",NA
89,30/06/2002,"4,85%","5,61%","7,34%","8,49%","-1,28%","-0,64%","89,58%","-1,52%","15,90%",NA,"0,42","2,32","1,32",NA
90,31/03/2002,"5,99%","6,95%","9,08%","10,53%","1,04%","0,53%","95,50%","1,25%","19,67%",NA,"0,42","2,32","1,32",NA
91,31/12/2001,"6,44%","7,51%","9,76%","11,37%","0,14%","0,08%","100,00%","0,18%","21,30%",NA,"0,41","2,21","1,21",NA
92,30/06/2001,NA,NA,NA,NA,NA,NA,"80,40%","-0,26%","18,01%",NA,NA,"2,00","1,00",NA
93,31/03/2001,NA,NA,NA,NA,NA,NA,"88,96%","-0,51%","18,08%",NA,NA,"1,97","0,97",NA
94,31/12/2000,"5,83%","6,67%","8,84%","10,11%","4,39%","1,51%","100,00%","3,88%","20,43%",NA,"0,39","1,92","0,92",NA
95,30/09/2000,"3,58%","3,59%","5,43%","5,43%","-3,45%","-1,92%","0,00%","0,00%","0,00%",NA,"0,00","1,26","0,26",NA
96,30/06/2000,"2,07%","2,07%","3,14%","3,14%","-16,60%","-10,21%","0,00%","0,00%","0,00%",NA,"0,00","1,32","0,32",NA
97,31/03/2000,"0,92%","0,92%","1,39%","1,40%","-20,83%","-13,18%","0,00%","0,00%","0,00%",NA,"0,00","1,38","0,38",NA
