,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
46,31/03/2013,"4,02","1,46","0,95","5,90","0,59","R$ 18,15 B","22,90%",231
47,31/12/2012,"4,68","1,66","1,08","6,41","0,49","R$ 20,07 B","24,62%",231
48,30/09/2012,"6,48","1,35","1,05","4,57","0,48","R$ 19,23 B","13,23%",231
49,30/06/2012,"11,10","2,24","1,70","7,46","0,77","R$ 31,73 B","8,55%",231
50,31/03/2012,"8,05","1,64","1,24","4,97","0,54","R$ 22,26 B","9,73%",231
51,31/12/2011,"10,51","2,16","1,61","6,51","0,68","R$ 27,98 B","8,06%",231
52,30/09/2011,"6,95","1,26","1,17","4,54","0,45","R$ 18,54 B","12,70%",231
53,30/06/2011,"6,16","1,18","1,07","3,96","0,42","R$ 16,82 B","14,29%",231
54,31/03/2011,"7,25","1,37","1,23","5,92","0,48","R$ 19,04 B","12,78%",231
55,31/12/2010,"7,34","1,44","1,29","4,80","0,49","R$ 19,05 B","11,61%",231
56,30/09/2010,"8,80","1,29","1,20","3,86","0,47","R$ 17,61 B","6,85%",231
57,30/06/2010,"6,98","1,06","1,08","3,23","0,39","R$ 15,36 B","7,91%",231
58,31/03/2010,"6,59","1,08","1,08","3,15","0,40","R$ 14,88 B","7,36%",231
59,31/12/2009,"7,68","1,39","1,22","4,08","0,50","R$ 16,73 B","8,25%",231
60,30/09/2009,"8,57","1,33","1,29","4,88","0,53","R$ 16,25 B","8,23%",231
61,30/06/2009,"8,17","1,30","1,22","4,57","0,51","R$ 15,53 B","8,90%",231
62,31/03/2009,"5,76","1,03","0,95","3,36","0,40","R$ 11,79 B","9,46%",231
63,31/12/2008,"6,44","1,30","1,12","4,10","0,50","R$ 14,78 B","7,28%",231
64,30/09/2008,"6,79","1,27","1,17",,"0,51","R$ 15,11 B","6,97%",231
65,30/06/2008,"8,23","1,65","1,45",,"0,66","R$ 16,70 B","5,65%",231
66,31/03/2008,"8,25","1,69","1,40",,"0,61","R$ 16,17 B","5,78%",231
67,31/12/2007,"8,69","1,80","1,47",,"0,62","R$ 15,78 B","8,05%",231
68,30/09/2007,"8,86","2,05","1,67",,"0,72","R$ 18,44 B","6,60%",231
69,30/06/2007,"9,32","2,18","1,73",,"0,76","R$ 18,27 B","6,59%",231
70,31/03/2007,"6,49","1,46","1,16",,"0,48","R$ 11,82 B","8,39%",231
71,31/12/2006,"9,43","2,15","1,67",,"0,70","R$ 16,19 B","4.366,85%",231
72,30/09/2006,"8,44","1,69","1,52",,"0,56","R$ 14,86 B","14.239,65%",231
73,30/06/2006,"8,43","1,79","1,61",,"0,67","R$ 14,85 B","14.269,95%",231
74,31/03/2006,"7,62","1,81","1,63",,"0,67","R$ 15,17 B","14.643,37%",231
75,31/12/2005,"6,43","1,79","1,57",,"0,65","R$ 14,56 B","13.304,64%",231
76,30/09/2005,"5,82","1,33","1,35",,"0,59","R$ 12,78 B","5.994,76%",231
77,30/06/2005,"5,40","1,26","1,27",,"0,55","R$ 11,48 B","7.689,95%",231
78,31/03/2005,"5,33","1,12","1,14",,"0,49","R$ 9,82 B","7.910,82%",231
79,31/12/2004,"6,62","1,26","1,28",,"0,55","R$ 9,91 B","6.346,67%",231
80,30/09/2004,"5,97","1,10","1,18",,"0,48","R$ 9,47 B","7.887,42%",231
81,30/06/2004,"5,35","0,94","1,01",,"0,41","R$ 7,64 B","8.000,81%",231
82,31/03/2004,"4,06","0,79","0,88",,"0,35","R$ 6,57 B","5.900,01%",231
83,31/12/2003,"4,66","0,85","0,99",,"0,37","R$ 6,92 B","4.482,43%",231
84,30/09/2003,"5,10","0,76","0,92",,"0,33","R$ 6,02 B","2.036,85%",231
85,30/06/2003,"8,02","0,55","0,64",,"0,24","R$ 3,98 B","2.911,57%",231
86,31/03/2003,"-3,64","0,67","0,78",,"0,27","R$ 4,53 B","5.655,48%",231
87,31/12/2002,"-3,17","0,56","0,62",,"0,23","R$ 3,66 B","10,53%",231
88,30/09/2002,"-7,46","0,63","0,64",,"0,25","R$ 3,75 B","9,45%",231
89,30/06/2002,"-8,46","0,62","0,75",,"0,28","R$ 3,76 B","9,24%",231
90,31/03/2002,"6,94","0,69","1,01",,"0,36","R$ 5,12 B","4,32%",231
91,31/12/2001,"10,68","0,74","1,11",,"0,39","R$ 5,33 B","2.018,30%",231
92,30/09/2001,"19,20","0,66","0,68",,"0,33","R$ 4,42 B","0,00%",231
93,30/06/2001,"10,12","0,65","0,80",,"0,33","R$ 4,34 B","0,00%",231
94,31/03/2001,"8,69","0,53","0,79",,"0,27","R$ 3,44 B","2.774,20%",231
95,31/12/2000,"9,96","0,53","1,19",,"0,35","R$ 4,26 B","4.525,41%",231
96,30/09/2000,"7,37","0,47","1,11",,"0,31","R$ 3,90 B","10.244,13%",231
97,30/06/2000,"7,53","0,50","1,23",,"0,33","R$ 4,61 B","9.886,88%",231
98,31/03/2000,"7,01","0,39","1,03",,"0,26","R$ 3,56 B","9.172,38%",231
