,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 44,81 M","- R$ 41,29 M","- R$ 5,42 M","- R$ 2,10 M",271
1,31/03/2024,"R$ 99,41 M","- R$ 15,99 M","- R$ 35,73 M","R$ 47,74 M",271
2,31/12/2023,"R$ 68,42 M","- R$ 57,98 M","R$ 21,88 M","R$ 35,07 M",271
3,30/09/2023,"- R$ 37,68 M","- R$ 35,85 M","R$ 13,17 M","- R$ 63,48 M",271
4,30/06/2023,"R$ 22,63 M","R$ 48,87 M","- R$ 128,55 M","- R$ 52,72 M",271
5,31/03/2023,"R$ 90,55 M","- R$ 87,62 M","- R$ 41,94 M","- R$ 36,73 M",271
6,31/12/2022,"R$ 81,35 M","R$ 57,19 M","- R$ 52,69 M","R$ 89,72 M",271
7,30/09/2022,"R$ 134,49 M","- R$ 194,34 M","R$ 8,05 M","- R$ 55,25 M",271
8,30/06/2022,"R$ 176,17 M","- R$ 62,96 M","- R$ 173,93 M","- R$ 70,95 M",271
9,31/03/2022,"R$ 133,34 M","- R$ 80,35 M","- R$ 18,30 M","R$ 51,94 M",271
10,31/12/2021,"R$ 84,98 M","- R$ 139,98 M","R$ 68,17 M","R$ 11,68 M",271
11,30/09/2021,"R$ 113,54 M","- R$ 47,28 M","- R$ 51,17 M","R$ 10,47 M",271
12,30/06/2021,"- R$ 7,13 M","- R$ 18,33 M","- R$ 68,91 M","- R$ 87,03 M",271
13,31/03/2021,"R$ 206,56 M","- R$ 41,95 M","R$ 84,00 mil","R$ 159,40 M",271
14,31/12/2020,"R$ 90,74 M","- R$ 31,43 M","- R$ 32,27 M","R$ 30,13 M",271
15,30/09/2020,"R$ 43,30 M","- R$ 20,34 M","- R$ 68,65 M","- R$ 46,85 M",271
16,30/06/2020,"R$ 140,23 M","- R$ 13,18 M","- R$ 83,71 M","R$ 41,42 M",271
17,31/03/2020,"R$ 77,75 M","- R$ 11,41 M","- R$ 27,65 M","R$ 30,57 M",271
18,31/12/2019,"R$ 47,94 M","- R$ 43,08 M","R$ 4,68 M","R$ 9,54 M",271
19,30/09/2019,"R$ 17,37 M","- R$ 8,73 M","R$ 2,10 M","R$ 10,74 M",271
20,30/06/2019,"R$ 14,86 M","- R$ 10,41 M","- R$ 20,49 M","- R$ 16,03 M",271
21,31/03/2019,"R$ 28,62 M","- R$ 4,81 M","- R$ 18,86 M","R$ 4,95 M",271
22,31/12/2018,"R$ 7,64 M","- R$ 6,39 M","R$ 14,13 M","R$ 15,38 M",271
23,30/09/2018,"- R$ 20,63 M","- R$ 5,07 M","R$ 30,30 M","R$ 4,60 M",271
24,30/06/2018,"- R$ 15,61 M","- R$ 1,59 M","- R$ 847,00 mil","- R$ 18,05 M",271
25,31/03/2018,"R$ 60,61 M","- R$ 5,94 M","- R$ 36,51 M","R$ 18,16 M",271
26,31/12/2017,"R$ 21,84 M","- R$ 3,16 M","- R$ 18,58 M","R$ 93,00 mil",271
27,30/09/2017,"R$ 7,76 M","- R$ 907,00 mil","- R$ 11,75 M","- R$ 4,91 M",271
28,30/06/2017,"R$ 3,03 M","- R$ 6,73 M","- R$ 7,67 M","- R$ 11,37 M",271
29,31/03/2017,"R$ 1,20 M","- R$ 9,98 M","R$ 4,93 M","- R$ 3,85 M",271
30,31/12/2016,"- R$ 9,06 M","- R$ 12,97 M","R$ 25,33 M","R$ 3,30 M",271
31,30/09/2016,"- R$ 7,87 M","- R$ 7,12 M","R$ 15,80 M","R$ 811,00 mil",271
32,30/06/2016,"- R$ 1,40 M","R$ 7,39 M","- R$ 16,28 M","- R$ 10,29 M",271
33,31/03/2016,"R$ 54,59 M","R$ 453,00 mil","- R$ 82,48 M","- R$ 27,43 M",271
34,31/12/2015,"R$ 66,37 M","- R$ 10,40 M","- R$ 53,01 M","R$ 2,96 M",271
35,30/09/2015,"R$ 11,38 M","- R$ 19,64 M","- R$ 21,92 M","- R$ 30,18 M",271
36,30/06/2015,"R$ 36,47 M","- R$ 5,26 M","- R$ 11,65 M","R$ 19,57 M",271
37,31/03/2015,"- R$ 35,04 M","R$ 9,67 M","- R$ 11,21 M","- R$ 36,58 M",271
38,31/12/2014,"R$ 52,97 M","- R$ 58,43 M","- R$ 100,23 M","- R$ 105,69 M",271
39,30/09/2014,"- R$ 1,23 M","- R$ 5,15 M","- R$ 69,51 M","- R$ 75,89 M",271
40,30/06/2014,"- R$ 13,20 M","- R$ 4,93 M","R$ 71,44 M","R$ 53,30 M",271
41,31/03/2014,"R$ 12,97 M","- R$ 2,68 M","- R$ 58,61 M","- R$ 48,31 M",271
42,31/12/2013,"R$ 30,76 M","- R$ 11,72 M","- R$ 65,73 M","- R$ 46,69 M",271
43,30/09/2013,"R$ 13,66 M","- R$ 2,22 M","- R$ 20,75 M","- R$ 9,31 M",271
44,30/06/2013,"R$ 56,97 M","- R$ 3,35 M","R$ 36,15 M","R$ 89,78 M",271
45,31/03/2013,"R$ 89,92 M","- R$ 10,96 M","- R$ 12,40 M","R$ 66,56 M",271
46,31/12/2012,"R$ 48,49 M","- R$ 27,44 M","- R$ 27,67 M","- R$ 6,49 M",271
47,30/09/2012,"- R$ 2,85 M","- R$ 11,74 M","R$ 67,68 M","R$ 53,09 M",271
48,30/06/2012,"R$ 18,76 M","- R$ 35,94 M","- R$ 34,62 M","- R$ 51,80 M",271
49,31/03/2012,"- R$ 3,51 M","- R$ 20,75 M","R$ 48,01 M","R$ 23,75 M",271
50,31/12/2011,"R$ 19,26 M","- R$ 8,72 M","- R$ 22,06 M","- R$ 7,20 M",271
51,30/09/2011,"- R$ 12,94 M","- R$ 12,80 M","R$ 12,64 M","- R$ 13,11 M",271
52,30/06/2011,"- R$ 28,00 mil","- R$ 12,28 M","- R$ 8,09 M","- R$ 20,40 M",271
53,31/03/2011,"R$ 39,07 M","- R$ 14,42 M","- R$ 5,92 M","R$ 18,72 M",271
