,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,72 B","R$ 572,52 M","R$ 189,03 M","- R$ 39,69 M","R$ 228,71 M","R$ 78,49 M","R$ 0,62",271
1,31/03/2024,"R$ 1,78 B","R$ 600,22 M","R$ 218,07 M","- R$ 36,04 M","R$ 254,12 M","R$ 136,34 M","R$ 1,08",271
2,31/12/2023,"R$ 1,78 B","R$ 631,19 M","R$ 218,69 M","- R$ 35,44 M","R$ 254,13 M","R$ 152,79 M","R$ 1,21",271
3,30/09/2023,"R$ 1,96 B","R$ 747,28 M","R$ 346,83 M","- R$ 33,73 M","R$ 380,56 M","R$ 231,29 M","R$ 1,83",271
4,30/06/2023,"R$ 2,16 B","R$ 876,55 M","R$ 458,55 M","- R$ 32,61 M","R$ 491,16 M","R$ 308,43 M","R$ 2,44",271
5,31/03/2023,"R$ 2,32 B","R$ 1,00 B","R$ 583,23 M","- R$ 31,51 M","R$ 614,74 M","R$ 360,39 M","R$ 2,85",271
6,31/12/2022,"R$ 2,54 B","R$ 1,16 B","R$ 760,85 M","- R$ 31,31 M","R$ 792,16 M","R$ 519,98 M","R$ 4,11",271
7,30/09/2022,"R$ 2,76 B","R$ 1,32 B","R$ 905,10 M","- R$ 30,53 M","R$ 935,63 M","R$ 605,87 M","R$ 4,79",271
8,30/06/2022,"R$ 2,84 B","R$ 1,40 B","R$ 1,02 B","- R$ 30,13 M","R$ 1,05 B","R$ 669,15 M","R$ 5,52",271
9,31/03/2022,"R$ 2,87 B","R$ 1,40 B","R$ 1,04 B","- R$ 29,92 M","R$ 1,07 B","R$ 761,96 M","R$ 6,41",271
10,31/12/2021,"R$ 2,74 B","R$ 1,32 B","R$ 973,57 M","- R$ 28,81 M","R$ 1,00 B","R$ 635,06 M","R$ 5,38",271
11,30/09/2021,"R$ 2,42 B","R$ 1,14 B","R$ 814,90 M","- R$ 28,39 M","R$ 843,29 M","R$ 707,60 M","R$ 6,04",271
