,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"17,94","1,19","0,82","7,97","0,62","R$ 1,40 B","2,73%",271
1,30/06/2024,"18,72","1,24","0,86","8,31","0,64","R$ 1,46 B","3,48%",271
2,31/03/2024,"11,29","1,36","0,87","10,03","0,71","R$ 1,49 B","3,32%",271
3,31/12/2023,"11,25","1,57","0,96","11,94","0,80","R$ 1,71 B","10,28%",271
4,30/09/2023,"8,30","1,73","0,98","12,24","0,88","R$ 1,93 B","9,21%",271
5,30/06/2023,"6,16","1,80","0,88","5,78","0,93","R$ 1,90 B","8,63%",271
6,31/03/2023,"5,69","1,96","0,89","4,25","0,92","R$ 2,05 B","8,00%",271
7,31/12/2022,"3,45","1,75","0,71","3,41","0,79","R$ 1,81 B","11,48%",271
8,30/09/2022,"3,05","1,70","0,67","3,49","0,79","R$ 1,86 B","11,13%",271
9,30/06/2022,"3,51","2,53","0,83","4,62","1,09","R$ 2,34 B","8,40%",271
10,31/03/2022,"3,46","2,97","0,92","8,11","1,26","R$ 2,63 B","7,33%",271
11,31/12/2021,"4,36","3,65","1,01","6,95","1,32","R$ 2,77 B","0,00%",271
12,30/09/2021,"3,96","4,66","1,16","6,91","1,50","R$ 2,82 B","0,00%",271
13,30/06/2021,"4,71","8,37","1,36","8,92","1,84","R$ 3,02 B","0,00%",271
14,31/03/2021,"5,48","17,48","1,34","5,57","1,58","R$ 2,65 B","0,00%",271
15,31/12/2020,"9,21","57,42","1,37","6,90","1,66","R$ 2,36 B","0,00%",271
16,30/09/2020,"112,51","-2,75","0,47","2,28","0,54","R$ 737,27 M","0,00%",271
17,30/06/2020,"-3,98","-1,32","0,39","1,72","0,40","R$ 526,63 M","0,00%",271
18,31/03/2020,"-4,40","-1,24","0,49","3,28","0,44","R$ 549,18 M","0,00%",271
19,31/12/2019,"7,13","-1,02","0,31","2,85","0,29","R$ 328,53 M","0,00%",271
20,30/09/2019,"62,83","-1,19","0,40","5,55","0,35","R$ 377,86 M","0,00%",271
21,30/06/2019,"5,39","-1,42","0,48","14,22","0,43","R$ 436,81 M","0,00%",271
22,31/03/2019,"-7,33","-1,16","0,48","24.577,55","0,44","R$ 420,92 M","0,00%",271
23,31/12/2018,"-6,13","-0,90","0,43","11,46","0,40","R$ 369,10 M","0,00%",271
24,30/09/2018,"-1,13","-0,70","0,36","6,86","0,32","R$ 318,43 M","0,00%",271
25,30/06/2018,"-0,91","-0,62","0,37","4,39","0,39","R$ 318,43 M","0,00%",271
26,31/03/2018,"-1,14","-0,71","0,39","3,40","0,41","R$ 318,43 M","0,00%",271
27,31/12/2017,"-1,11","-0,71","0,40","9,37","0,41","R$ 318,43 M","0,00%",271
28,30/09/2017,"-2,90","-1,45","0,38","108,07","0,34","R$ 318,43 M","0,00%",271
29,30/06/2017,"-2,17","-1,67","0,38","-24,98","0,34","R$ 318,43 M","0,00%",271
30,31/03/2017,"-2,98","-1,81","0,37","-18,52","0,35","R$ 318,43 M","0,00%",271
31,31/12/2016,"-2,77","-1,66","0,34","7,87","0,32","R$ 286,66 M","0,00%",271
32,30/09/2016,"5,43","-2,14","0,33","2,56","0,31","R$ 286,66 M","0,00%",271
33,30/06/2016,"59,97","-3,54","0,33","2,18","0,30","R$ 286,66 M","0,00%",271
34,31/03/2016,"-45,93","-2,70","0,28","1,38","0,25","R$ 234,20 M","0,00%",271
35,31/12/2015,"-1,31","-3,30","0,24","2,50","0,19","R$ 199,24 M","0,00%",271
36,30/09/2015,"-0,64","-3,18","0,27","3,01","0,19","R$ 199,24 M","0,00%",271
37,30/06/2015,"-0,26","-1,39","0,12","1,49","0,08","R$ 79,72 M","0,00%",271
38,31/03/2015,"-0,24","-1,40","0,13","22,58","0,08","R$ 79,72 M","0,00%",271
39,31/12/2014,"-4,69","16,70","1,47","16,89","0,89","R$ 876,94 M","0,00%",271
