,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
37,31/03/2015,"R$ 123,50 M","- R$ 100,47 M","- R$ 21,28 M","R$ 1,74 M"
38,31/12/2014,"R$ 120,47 M","- R$ 105,68 M","- R$ 18,94 M","- R$ 4,15 M"
39,30/09/2014,"R$ 78,99 M","- R$ 106,07 M","R$ 22,65 M","- R$ 4,44 M"
40,30/06/2014,"R$ 87,09 M","- R$ 113,40 M","R$ 24,84 M","- R$ 1,47 M"
41,31/03/2014,"R$ 106,10 M","- R$ 107,45 M","- R$ 1,65 M","- R$ 3,00 M"
42,31/12/2013,"R$ 119,90 M","- R$ 109,66 M","- R$ 3,91 M","R$ 6,33 M"
43,30/09/2013,"R$ 119,39 M","- R$ 99,83 M","- R$ 16,74 M","R$ 2,82 M"
44,30/06/2013,"R$ 111,00 M","- R$ 93,76 M","- R$ 21,39 M","- R$ 4,15 M"
45,31/03/2013,"R$ 97,30 M","- R$ 103,14 M","R$ 3,56 M","- R$ 2,29 M"
46,31/12/2012,"R$ 77,09 M","- R$ 118,40 M","R$ 38,45 M","- R$ 2,86 M"
47,30/09/2012,"R$ 99,88 M","- R$ 126,15 M","R$ 28,45 M","R$ 2,18 M"
48,30/06/2012,"R$ 56,35 M","- R$ 145,96 M","R$ 97,78 M","R$ 8,16 M"
49,31/03/2012,"R$ 106,05 M","- R$ 152,97 M","R$ 54,16 M","R$ 7,24 M"
50,31/12/2011,"R$ 106,89 M","- R$ 146,66 M","R$ 42,42 M","R$ 2,66 M"
51,30/09/2011,"R$ 124,52 M","- R$ 162,16 M","R$ 38,62 M","R$ 983,00 mil"
52,30/06/2011,"R$ 167,47 M","- R$ 162,43 M","- R$ 4,83 M","R$ 203,00 mil"
53,31/03/2011,"R$ 156,23 M","- R$ 180,51 M","R$ 26,74 M","R$ 2,46 M"
