,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 53,06 M","- R$ 7,62 M","- R$ 28,52 M","R$ 23,89 M",64
1,31/03/2024,"R$ 113,60 M","R$ 66,05 M","- R$ 169,57 M","R$ 3,12 M",64
2,31/12/2023,"R$ 450,74 M","- R$ 227,48 M","- R$ 217,36 M","R$ 6,33 M",64
3,30/09/2023,"R$ 33,71 M","R$ 50,87 M","- R$ 89,62 M","- R$ 5,05 M",64
4,30/06/2023,"- R$ 305,51 M","R$ 201,46 M","R$ 100,00 M","- R$ 4,05 M",64
5,31/03/2023,"- R$ 46,33 M","R$ 48,89 M","- R$ 10,48 M","- R$ 7,92 M",64
6,31/12/2022,"R$ 300,33 M","R$ 122,20 M","- R$ 415,90 M","R$ 6,25 M",64
7,30/09/2022,"- R$ 158,00 M","- R$ 251,67 M","R$ 328,01 M","- R$ 81,29 M",64
8,30/06/2022,"- R$ 177,30 M","R$ 98,74 M","R$ 114,73 M","R$ 36,18 M",64
9,31/03/2022,"- R$ 55,64 M","R$ 41,29 M","R$ 40,80 M","R$ 26,45 M",64
10,31/12/2021,"- R$ 32,78 M","- R$ 300,37 M","R$ 337,30 M","R$ 4,16 M",64
11,30/09/2021,"R$ 131,56 M","R$ 50,35 M","- R$ 172,20 M","R$ 9,71 M",64
12,30/06/2021,"- R$ 223,75 M","R$ 142,85 M","R$ 50,94 M","- R$ 29,96 M",64
13,31/03/2021,"R$ 10,65 M","- R$ 338,19 M","R$ 350,01 M","R$ 22,48 M",64
14,31/12/2020,"- R$ 234,45 M","- R$ 9,74 M","R$ 254,39 M","R$ 22,33 M",64
15,30/09/2020,"- R$ 167,86 M","- R$ 79,20 M","R$ 232,73 M","- R$ 12,81 M",64
16,30/06/2020,"- R$ 13,17 M","- R$ 193,77 M","R$ 220,45 M","R$ 13,51 M",64
17,31/03/2020,"- R$ 37,42 M","R$ 44,77 M","- R$ 13,79 M","- R$ 6,43 M",64
18,31/12/2019,"- R$ 24,08 M","- R$ 19,72 M","R$ 43,41 M","- R$ 384,00 mil",64
19,30/09/2019,"R$ 78,07 M","- R$ 208,30 M","R$ 131,67 M","R$ 1,45 M",64
20,30/06/2019,"R$ 21,91 M","- R$ 129,17 M","R$ 106,23 M","- R$ 1,03 M",64
21,31/03/2019,"- R$ 31,88 M","R$ 56,57 M","- R$ 44,58 M","- R$ 19,90 M",64
22,31/12/2018,"R$ 58,39 M","R$ 86,45 M","- R$ 120,47 M","R$ 24,37 M",64
23,30/09/2018,"- R$ 1,03 M","R$ 2,08 M","- R$ 7,28 M","- R$ 6,23 M",64
24,30/06/2018,"R$ 36,85 M","- R$ 24,38 M","- R$ 21,97 M","- R$ 9,49 M",64
25,31/03/2018,"- R$ 62,76 M","- R$ 67,22 M","R$ 125,10 M","- R$ 4,87 M",64
26,31/12/2017,"R$ 5,92 M","R$ 109,62 M","- R$ 113,65 M","R$ 1,90 M",64
27,30/09/2017,"R$ 60,83 M","R$ 40,40 M","- R$ 112,59 M","- R$ 11,35 M",64
