,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,58 B","R$ 886,06 M","R$ 663,34 M","- R$ 120,65 M","R$ 783,98 M","R$ 483,86 M","R$ 0,22"
1,31/03/2024,"R$ 2,39 B","R$ 812,72 M","R$ 621,71 M","- R$ 115,49 M","R$ 737,20 M","R$ 430,04 M","R$ 0,19"
2,31/12/2023,"R$ 2,86 B","R$ 862,90 M","R$ 680,06 M","- R$ 115,71 M","R$ 795,77 M","R$ 603,93 M","R$ 0,27"
3,30/09/2023,"R$ 2,78 B","R$ 1,10 B","R$ 888,63 M","- R$ 103,78 M","R$ 992,41 M","R$ 677,66 M","R$ 0,31"
4,30/06/2023,"R$ 2,41 B","R$ 874,16 M","R$ 739,23 M","- R$ 104,68 M","R$ 843,91 M","R$ 519,26 M","R$ 0,24"
5,31/03/2023,"R$ 2,33 B","R$ 671,36 M","R$ 576,54 M","- R$ 114,90 M","R$ 691,43 M","R$ 424,97 M","R$ 0,19"
6,31/12/2022,"R$ 2,44 B","R$ 852,08 M","R$ 546,86 M","- R$ 105,44 M","R$ 652,30 M","R$ 488,23 M","R$ 0,22"
7,30/09/2022,"R$ 2,06 B","R$ 604,93 M","R$ 414,04 M","- R$ 93,84 M","R$ 507,88 M","R$ 368,12 M","R$ 0,17"
8,30/06/2022,"R$ 2,14 B","R$ 811,85 M","R$ 585,73 M","- R$ 94,39 M","R$ 680,12 M","R$ 385,25 M","R$ 0,17"
9,31/03/2022,"R$ 1,87 B","R$ 656,09 M","R$ 471,98 M","- R$ 86,75 M","R$ 558,72 M","R$ 314,80 M","R$ 0,14"
10,31/12/2021,"R$ 2,57 B","R$ 713,43 M","R$ 484,21 M","- R$ 112,56 M","R$ 596,78 M","R$ 315,12 M","R$ 0,14"
11,30/09/2021,"R$ 2,45 B","R$ 743,19 M","R$ 579,48 M","- R$ 86,29 M","R$ 665,77 M","R$ 376,68 M","R$ 0,17"
12,30/06/2021,"R$ 1,57 B","R$ 445,37 M","R$ 306,91 M","- R$ 94,69 M","R$ 401,61 M","R$ 209,72 M","R$ 0,09"
13,31/03/2021,"R$ 1,53 B","R$ 437,95 M","R$ 275,34 M","- R$ 71,75 M","R$ 347,09 M","R$ 124,02 M","R$ 0,06"
14,31/12/2020,"R$ 1,89 B","R$ 536,17 M","R$ 348,32 M","- R$ 82,92 M","R$ 431,24 M","R$ 229,42 M","R$ 0,10"
15,30/09/2020,"R$ 1,54 B","R$ 523,90 M","R$ 420,11 M","- R$ 79,89 M","R$ 500,00 M","R$ 280,72 M","R$ 0,13"
16,30/06/2020,"R$ 1,16 B","R$ 340,93 M","R$ 147,96 M","- R$ 78,27 M","R$ 226,22 M","R$ 99,18 M","R$ 0,04"
17,31/03/2020,"R$ 1,28 B","R$ 376,74 M","R$ 252,48 M","- R$ 70,97 M","R$ 323,45 M","R$ 109,22 M","R$ 0,05"
18,31/12/2019,"R$ 1,68 B","R$ 555,39 M","R$ 288,59 M","- R$ 101,31 M","R$ 389,89 M","R$ 190,41 M","R$ 0,09"
19,30/09/2019,"R$ 1,46 B","R$ 422,35 M","R$ 264,92 M","- R$ 72,62 M","R$ 337,54 M","R$ 179,35 M","R$ 0,08"
20,30/06/2019,"R$ 1,17 B","R$ 249,83 M","R$ 112,76 M","- R$ 72,01 M","R$ 184,77 M","R$ 48,21 M","R$ 0,02"
21,31/03/2019,"R$ 1,28 B","R$ 269,57 M","R$ 75,28 M","- R$ 61,02 M","R$ 136,30 M","R$ 51,15 M","R$ 0,02"
22,31/12/2018,"R$ 1,48 B","R$ 493,99 M","R$ 376,01 M","- R$ 62,53 M","R$ 438,54 M","R$ 271,98 M","R$ 0,12"
23,30/09/2018,"R$ 1,48 B","R$ 365,15 M","R$ 226,51 M","- R$ 71,27 M","R$ 297,78 M","R$ 133,78 M","R$ 0,06"
24,30/06/2018,"R$ 1,27 B","R$ 285,13 M","R$ 133,66 M","- R$ 58,34 M","R$ 192,01 M","R$ 49,20 M","R$ 0,02"
25,31/03/2018,"R$ 1,25 B","R$ 227,57 M","R$ 61,81 M","- R$ 57,82 M","R$ 119,63 M","R$ 432,00 mil","R$ 0,00"
26,31/12/2017,"R$ 1,48 B","R$ 428,57 M","R$ 285,99 M","- R$ 51,96 M","R$ 337,95 M","R$ 365,91 M","R$ 0,17"
27,30/09/2017,"R$ 1,41 B","R$ 425,28 M","R$ 249,17 M","- R$ 53,95 M","R$ 303,12 M","R$ 190,83 M","R$ 0,09"
28,30/06/2017,"R$ 1,25 B","R$ 298,31 M","R$ 130,16 M","- R$ 52,78 M","R$ 182,94 M","R$ 39,93 M","R$ 0,02"
29,31/03/2017,"R$ 1,02 B","R$ 262,32 M","R$ 64,70 M","- R$ 52,01 M","R$ 116,72 M","R$ 16,86 M","R$ 0,01"
30,31/12/2016,"R$ 1,38 B","R$ 382,21 M","R$ 203,25 M","- R$ 49,89 M","R$ 253,14 M","R$ 118,46 M","R$ 0,05"
31,30/09/2016,"R$ 1,16 B","R$ 311,18 M","R$ 174,66 M","- R$ 51,14 M","R$ 225,80 M","R$ 93,78 M","R$ 0,04"
32,30/06/2016,"R$ 1,00 B","R$ 236,19 M","R$ 120,94 M","- R$ 44,72 M","R$ 165,66 M","R$ 96,18 M","R$ 0,04"
33,31/03/2016,"R$ 969,46 M","R$ 155,82 M","R$ 40,11 M","- R$ 52,65 M","R$ 92,75 M","R$ 43,15 M","R$ 0,02"
