,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,82 B","- R$ 978,56 M","- R$ 812,49 M","R$ 25,86 M"
1,31/03/2024,"R$ 1,93 B","- R$ 623,11 M","- R$ 1,03 B","R$ 281,17 M"
2,31/12/2023,"R$ 1,87 B","- R$ 729,85 M","- R$ 1,02 B","R$ 121,27 M"
3,30/09/2023,"R$ 1,89 B","- R$ 703,18 M","- R$ 823,10 M","R$ 358,77 M"
4,30/06/2023,"R$ 1,42 B","- R$ 1,17 B","- R$ 1,14 B","- R$ 891,97 M"
5,31/03/2023,"R$ 1,66 B","- R$ 1,33 B","- R$ 552,54 M","- R$ 219,91 M"
6,31/12/2022,"R$ 1,70 B","- R$ 1,32 B","- R$ 330,76 M","R$ 46,84 M"
7,30/09/2022,"R$ 1,48 B","- R$ 684,98 M","- R$ 1,09 B","- R$ 294,82 M"
8,30/06/2022,"R$ 995,56 M","- R$ 750,28 M","- R$ 435,71 M","- R$ 190,43 M"
9,31/03/2022,"R$ 1,03 B","- R$ 941,37 M","- R$ 1,00 B","- R$ 918,08 M"
10,31/12/2021,"R$ 1,07 B","- R$ 786,90 M","- R$ 1,06 B","- R$ 783,61 M"
11,30/09/2021,"R$ 1,19 B","- R$ 1,24 B","- R$ 558,10 M","- R$ 615,27 M"
12,30/06/2021,"R$ 1,95 B","- R$ 414,45 M","- R$ 511,42 M","R$ 1,02 B"
13,31/03/2021,"R$ 1,71 B","- R$ 1,38 B","- R$ 195,21 M","R$ 137,18 M"
14,31/12/2020,"R$ 1,58 B","- R$ 702,37 M","- R$ 269,23 M","R$ 606,65 M"
15,30/09/2020,"R$ 1,27 B","- R$ 1,55 B","- R$ 16,97 M","- R$ 300,91 M"
16,30/06/2020,"R$ 1,12 B","- R$ 1,99 B","- R$ 281,83 M","- R$ 1,15 B"
17,31/03/2020,"R$ 962,46 M","- R$ 862,52 M","- R$ 205,36 M","- R$ 105,41 M"
18,31/12/2019,"R$ 986,03 M","- R$ 1,63 B","R$ 159,15 M","- R$ 482,25 M"
19,30/09/2019,"R$ 1,28 B","- R$ 659,61 M","R$ 154,77 M","R$ 772,55 M"
20,30/06/2019,"R$ 953,25 M","- R$ 609,84 M","- R$ 684,69 M","- R$ 341,28 M"
21,31/03/2019,"R$ 921,20 M","- R$ 632,49 M","R$ 91,38 M","R$ 380,09 M"
22,31/12/2018,"R$ 749,85 M","- R$ 530,13 M","- R$ 461,93 M","- R$ 242,21 M"
23,30/09/2018,"R$ 571,27 M","R$ 91,94 M","- R$ 14,31 M","R$ 648,90 M"
24,30/06/2018,"R$ 613,16 M","R$ 55,17 M","R$ 858,57 M","R$ 1,53 B"
25,31/03/2018,"R$ 532,48 M","R$ 98,07 M","R$ 106,41 M","R$ 736,95 M"
26,31/12/2017,"R$ 531,18 M","R$ 265,64 M","R$ 95,71 M","R$ 892,53 M"
27,30/09/2017,"R$ 344,62 M","- R$ 798,75 M","R$ 613,85 M","R$ 159,72 M"
28,30/06/2017,"R$ 102,82 M","- R$ 530,88 M","R$ 568,90 M","R$ 140,84 M"
29,31/03/2017,"R$ 105,78 M","- R$ 424,58 M","R$ 440,39 M","R$ 121,59 M"
30,31/12/2016,"R$ 140,70 M","- R$ 712,39 M","R$ 713,70 M","R$ 142,01 M"
31,30/09/2016,"R$ 590,57 M","- R$ 500,19 M","- R$ 169,28 M","- R$ 78,90 M"
32,30/06/2016,"R$ 1,12 B","- R$ 801,76 M","- R$ 284,30 M","R$ 35,47 M"
33,31/03/2016,"R$ 593,68 M","- R$ 929,08 M","R$ 233,95 M","- R$ 101,45 M"
34,31/12/2015,"R$ 556,62 M","- R$ 680,80 M","R$ 110,83 M","- R$ 13,35 M"
35,30/09/2015,"R$ 491,99 M","- R$ 966,41 M","R$ 447,75 M","- R$ 26,67 M"
36,30/06/2015,"- R$ 119,40 M","- R$ 813,86 M","R$ 751,62 M","- R$ 181,64 M"
37,31/03/2015,"R$ 299,95 M","- R$ 620,50 M","R$ 413,53 M","R$ 92,98 M"
38,31/12/2014,"R$ 105,81 M","- R$ 831,97 M","R$ 671,07 M","- R$ 55,08 M"
39,30/09/2014,"- R$ 369,66 M","- R$ 52,75 M","R$ 461,65 M","R$ 39,24 M"
40,30/06/2014,"- R$ 270,27 M","- R$ 99,05 M","R$ 402,93 M","R$ 33,61 M"
41,31/03/2014,"- R$ 385,52 M","- R$ 25,87 M","R$ 234,95 M","- R$ 176,45 M"
42,31/12/2013,"- R$ 287,76 M","R$ 179,23 M","R$ 148,98 M","R$ 40,44 M"
43,30/09/2013,"- R$ 642,04 M","- R$ 348,17 M","R$ 886,65 M","- R$ 103,56 M"
44,30/06/2013,"- R$ 497,38 M","- R$ 370,90 M","R$ 904,36 M","R$ 36,08 M"
45,31/03/2013,"- R$ 249,83 M","- R$ 599,50 M","R$ 879,45 M","R$ 30,12 M"
46,31/12/2012,"- R$ 23,79 M","- R$ 828,38 M","R$ 712,26 M","- R$ 139,91 M"
47,30/09/2012,"R$ 512,93 M","- R$ 560,38 M","- R$ 8,29 M","- R$ 55,74 M"
48,30/06/2012,"R$ 354,70 M","- R$ 513,58 M","- R$ 1,72 M","- R$ 160,60 M"
49,31/03/2012,"R$ 291,22 M","- R$ 554,23 M","R$ 259,22 M","- R$ 3,79 M"
50,31/12/2011,"R$ 163,70 M","- R$ 594,66 M","R$ 182,51 M","- R$ 248,45 M"
51,30/09/2011,"- R$ 773,00 mil","- R$ 618,29 M","R$ 197,76 M","- R$ 421,31 M"
52,30/06/2011,"- R$ 30,33 M","- R$ 731,47 M","R$ 775,83 M","R$ 14,03 M"
53,31/03/2011,"- R$ 75,26 M","- R$ 623,69 M","R$ 738,95 M","R$ 40,00 M"
