,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 4,93 B","R$ 1,55 B","R$ 4,06",382.329.821,0,0,382.329.821,2.722.834,0,0,2.722.834,379.606.987,0,379.606.987
1,31/03/2024,"R$ 5,26 B","R$ 1,68 B","R$ 4,40",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
2,31/12/2023,"R$ 5,17 B","R$ 1,66 B","R$ 4,33",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
3,30/09/2023,"R$ 5,17 B","R$ 1,66 B","R$ 4,35",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
4,30/06/2023,"R$ 5,08 B","R$ 1,65 B","R$ 4,31",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
5,31/03/2023,"R$ 5,01 B","R$ 1,64 B","R$ 4,28",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
6,31/12/2022,"R$ 4,93 B","R$ 1,62 B","R$ 4,23",382.329.821,0,0,382.329.821,286.400,0,0,286.400,382.043.421,0,382.043.421
7,30/09/2022,"R$ 4,82 B","R$ 1,64 B","R$ 4,62",355.057.093,0,0,355.057.093,0,0,0,0,355.057.093,0,355.057.093
8,30/06/2022,"R$ 4,63 B","R$ 1,68 B","R$ 4,38",382.329.821,0,0,382.329.821,0,0,0,0,382.329.821,0,382.329.821
9,31/03/2022,"R$ 4,49 B","R$ 1,66 B","R$ 4,34",382.329.821,0,0,382.329.821,0,0,0,0,382.329.821,0,382.329.821
10,31/12/2021,"R$ 4,09 B","R$ 1,64 B","R$ 4,29",382.329.821,0,0,382.329.821,0,0,0,0,382.329.821,0,382.329.821
11,30/09/2021,"R$ 2,50 B","R$ 1,53 B","R$ 4,31",355.057.093,0,0,355.057.093,0,0,0,0,355.057.093,0,355.057.093
12,30/06/2021,"R$ 2,45 B","R$ 1,49 B","R$ 4,18",355.057.093,0,0,355.057.093,0,0,0,0,355.057.093,0,355.057.093
13,31/03/2021,"R$ 1,20 B","R$ 287,52 M","R$ 1,00",286.552.072,0,0,286.552.072,0,0,0,0,286.552.072,0,286.552.072
14,31/12/2020,"R$ 1,18 B","R$ 261,06 M","R$ 2,28",114.620.829,0,0,114.620.829,0,0,0,0,114.620.829,0,114.620.829
