,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 585,34 M","R$ 174,89 M","- R$ 652,32 M","- R$ 27,52 M","- R$ 624,81 M","- R$ 464,27 M","- R$ 1,21"
1,31/03/2024,"R$ 582,80 M","R$ 193,11 M","R$ 112,15 M","- R$ 27,39 M","R$ 139,54 M","R$ 42,18 M","R$ 0,11"
2,31/12/2023,"R$ 541,22 M","R$ 162,74 M","R$ 86,50 M","- R$ 26,00 M","R$ 112,50 M","R$ 25,80 M","R$ 0,07"
3,30/09/2023,"R$ 568,23 M","R$ 185,49 M","R$ 108,76 M","- R$ 25,50 M","R$ 134,25 M","R$ 28,55 M","R$ 0,07"
4,30/06/2023,"R$ 554,16 M","R$ 184,48 M","R$ 122,13 M","- R$ 24,85 M","R$ 146,99 M","R$ 44,94 M","R$ 0,12"
5,31/03/2023,"R$ 524,06 M","R$ 179,15 M","R$ 106,22 M","- R$ 25,65 M","R$ 131,87 M","R$ 27,21 M","R$ 0,07"
6,31/12/2022,"R$ 512,11 M","R$ 172,32 M","R$ 91,81 M","- R$ 30,03 M","R$ 121,83 M","R$ 13,97 M","R$ 0,04"
7,30/09/2022,"R$ 473,88 M","R$ 169,46 M","R$ 94,13 M","- R$ 23,76 M","R$ 117,89 M","R$ 33,73 M","R$ 0,09"
8,30/06/2022,"R$ 434,41 M","R$ 161,62 M","R$ 87,08 M","- R$ 20,11 M","R$ 107,19 M","R$ 34,77 M","R$ 0,09"
9,31/03/2022,"R$ 342,73 M","R$ 119,80 M","R$ 64,89 M","- R$ 16,18 M","R$ 81,06 M","R$ 26,59 M","R$ 0,07"
10,31/12/2021,"R$ 288,22 M","R$ 112,54 M","R$ 45,31 M","- R$ 13,68 M","R$ 58,99 M","R$ 21,61 M","R$ 0,06"
11,30/09/2021,"R$ 240,40 M","R$ 84,32 M","R$ 59,91 M","- R$ 27,17 M","R$ 224,13 M","R$ 43,63 M","R$ 0,12"
12,30/06/2021,"R$ 268,93 M","R$ 118,94 M","R$ 83,78 M","- R$ 9,14 M","R$ 92,92 M","R$ 53,22 M","R$ 0,15"
13,31/03/2021,"R$ 226,76 M","R$ 88,87 M","R$ 53,27 M","- R$ 8,82 M","R$ 62,09 M","R$ 26,45 M","R$ 0,09"
14,31/12/2020,NA,NA,NA,NA,NA,NA,NA
