,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"- R$ 31,43 M","- R$ 15,34 M","R$ 2,82 M","- R$ 2,64 M","- R$ 190,00 mil","R$ 11,06 M","R$ 4,17"
1,31/03/2024,"R$ 25,73 M","R$ 13,08 M","- R$ 7,13 M","- R$ 2,94 M","- R$ 4,19 M","- R$ 12,46 M","- R$ 4,69"
2,31/12/2023,"R$ 29,48 M","R$ 15,69 M","R$ 9,68 M","- R$ 2,23 M","R$ 11,91 M","R$ 3,26 M","R$ 0,00"
3,30/09/2023,"- R$ 2,47 M","- R$ 1,52 M","R$ 4,65 M","- R$ 3,21 M","- R$ 5,44 M","R$ 4,41 M","R$ 1,66"
4,30/06/2023,"R$ 37,42 M","R$ 53,78 M","R$ 26,46 M","- R$ 3,36 M","- R$ 14,30 M","R$ 29,87 M","R$ 11,25"
5,31/03/2023,"R$ 30,07 M","R$ 15,26 M","- R$ 13,30 M","- R$ 2,63 M","- R$ 10,67 M","- R$ 19,69 M","- R$ 7,45"
6,31/12/2022,"R$ 29,14 M","R$ 14,18 M","- R$ 98,02 M","- R$ 3,30 M","- R$ 94,72 M","- R$ 107,75 M","- R$ 40,57"
7,30/09/2022,"R$ 37,42 M","R$ 21,06 M","- R$ 6,26 M","- R$ 3,32 M","- R$ 2,93 M","- R$ 7,49 M","- R$ 0,00"
8,30/06/2022,"R$ 31,25 M","R$ 18,64 M","- R$ 15,66 M","- R$ 3,21 M","- R$ 12,45 M","- R$ 16,82 M","- R$ 0,21"
9,31/03/2022,"R$ 22,42 M","R$ 13,38 M","- R$ 16,02 M","- R$ 3,15 M","- R$ 12,88 M","- R$ 19,69 M","- R$ 0,25"
10,31/12/2021,"R$ 27,73 M","R$ 16,84 M","- R$ 31,82 M","- R$ 1,68 M","- R$ 30,14 M","- R$ 34,21 M","- R$ 0,44"
11,30/09/2021,"R$ 42,74 M","R$ 26,52 M","- R$ 6,01 M","- R$ 2,26 M","- R$ 3,75 M","- R$ 9,13 M","- R$ 0,12"
12,30/06/2021,"R$ 40,38 M","R$ 24,98 M","- R$ 4,41 M","- R$ 2,35 M","- R$ 2,06 M","- R$ 5,78 M","- R$ 0,07"
13,31/03/2021,"R$ 32,49 M","R$ 20,34 M","- R$ 12,71 M","- R$ 2,69 M","- R$ 10,02 M","- R$ 23,83 M","- R$ 0,30"
14,31/12/2020,"R$ 23,20 M","R$ 14,41 M","- R$ 89,37 M","- R$ 2,60 M","- R$ 86,78 M","- R$ 86,78 M","- R$ 2,39"
