,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,NEXPE,NEXPE PARTICIPAÇÕES S.A,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Tradicional - BOVESPA,Participação em outras sociedades que atuem no setor imobiliário.,"R$ 450,00",Financeiro,Exploração de Imóveis,Intermediação Imobiliária,-
