,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 153,56 M","R$ 825,85 M","- R$ 204,22 M","R$ 775,18 M",165
1,31/03/2024,"R$ 42,39 M","R$ 257,01 M","- R$ 27,41 M","R$ 271,99 M",165
2,31/12/2023,"- R$ 16,08 M","R$ 29,78 M","- R$ 11,33 M","R$ 2,36 M",165
3,30/09/2023,"R$ 36,24 M","- R$ 19,83 M","- R$ 3,03 M","R$ 13,38 M",165
4,30/06/2023,"R$ 31,54 M","R$ 13,80 M","- R$ 61,29 M","- R$ 15,95 M",165
5,31/03/2023,"R$ 22,49 M","R$ 14,92 M","- R$ 4,24 M","R$ 33,16 M",165
6,31/12/2022,"- R$ 47,38 M","R$ 57,66 M","- R$ 22,80 M","- R$ 12,52 M",165
7,30/09/2022,"R$ 2,48 M","R$ 92,42 M","- R$ 209,69 M","- R$ 114,78 M",165
8,30/06/2022,"R$ 14,36 M","R$ 279,97 M","- R$ 298,52 M","- R$ 4,20 M",165
9,31/03/2022,"R$ 48,15 M","- R$ 70,73 M","- R$ 160,55 M","- R$ 183,13 M",165
10,31/12/2021,"R$ 2,56 B","- R$ 846,43 M","- R$ 1,61 B","R$ 108,33 M",165
11,30/09/2021,"- R$ 447,37 M","R$ 471,61 M","- R$ 67,04 M","- R$ 42,80 M",165
12,30/06/2021,"R$ 41,22 M","- R$ 75,10 M","R$ 265,18 M","R$ 231,30 M",165
13,31/03/2021,"R$ 45,09 M","R$ 51,90 M","- R$ 102,87 M","- R$ 5,89 M",165
14,31/12/2020,"R$ 39,64 M","- R$ 21,23 M","- R$ 159,14 M","- R$ 140,72 M",165
15,30/09/2020,"R$ 45,22 M","R$ 36,82 M","- R$ 145,96 M","- R$ 63,92 M",165
16,30/06/2020,"- R$ 7,15 M","R$ 116,82 M","- R$ 97,43 M","R$ 12,25 M",165
17,31/03/2020,"R$ 42,64 M","- R$ 32,95 M","- R$ 62,52 M","- R$ 52,83 M",165
18,31/12/2019,"R$ 44,01 M","- R$ 1,48 B","R$ 1,64 B","R$ 202,42 M",165
19,30/09/2019,"R$ 31,29 M","R$ 51,91 M","- R$ 291,78 M","- R$ 208,58 M",165
20,30/06/2019,"R$ 77,92 M","- R$ 138,56 M","R$ 282,26 M","R$ 221,62 M",165
21,31/03/2019,"R$ 26,36 M","R$ 2,01 M","- R$ 58,42 M","- R$ 30,05 M",165
