,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,42 B","R$ 616,40 M","R$ 854,34 M","- R$ 87,67 M","R$ 942,01 M","R$ 472,77 M","R$ 3,10",165
1,31/03/2024,"R$ 437,87 M","R$ 252,02 M","R$ 187,33 M","- R$ 58,30 M","R$ 245,63 M","R$ 11,53 M","R$ 0,08",165
2,31/12/2023,"R$ 424,71 M","R$ 234,77 M","R$ 172,36 M","- R$ 60,82 M","R$ 233,18 M","- R$ 10,04 M","- R$ 0,07",165
3,30/09/2023,"R$ 424,27 M","R$ 212,52 M","R$ 137,05 M","- R$ 66,68 M","R$ 203,73 M","- R$ 39,23 M","- R$ 0,26",165
4,30/06/2023,"R$ 423,77 M","R$ 208,40 M","R$ 136,94 M","- R$ 64,40 M","R$ 201,34 M","- R$ 35,94 M","- R$ 0,24",165
5,31/03/2023,"R$ 420,52 M","R$ 203,90 M","R$ 132,33 M","- R$ 65,48 M","R$ 197,81 M","- R$ 60,96 M","- R$ 0,40",165
6,31/12/2022,"R$ 474,50 M","R$ 207,51 M","R$ 142,94 M","- R$ 65,72 M","R$ 208,66 M","- R$ 57,00 M","- R$ 0,37",165
7,30/09/2022,"R$ 2,31 B","R$ 1,61 B","R$ 1,57 B","- R$ 66,23 M","R$ 1,63 B","R$ 1,23 B","R$ 8,06",165
8,30/06/2022,"R$ 2,33 B","R$ 1,63 B","R$ 1,59 B","- R$ 71,72 M","R$ 1,67 B","R$ 1,23 B","R$ 8,07",165
9,31/03/2022,"R$ 2,34 B","R$ 1,64 B","R$ 1,62 B","- R$ 73,46 M","R$ 1,70 B","R$ 1,27 B","R$ 8,31",165
10,31/12/2021,"R$ 2,31 B","R$ 1,66 B","R$ 1,63 B","- R$ 75,97 M","R$ 1,71 B","R$ 1,29 B","R$ 8,43",165
11,30/09/2021,"R$ 478,96 M","R$ 289,90 M","R$ 258,38 M","- R$ 71,88 M","R$ 330,26 M","R$ 29,93 M","R$ 0,20",165
12,30/06/2021,"R$ 494,61 M","R$ 310,69 M","R$ 262,24 M","- R$ 71,39 M","R$ 333,63 M","R$ 47,61 M","R$ 0,31",165
13,31/03/2021,"R$ 474,83 M","R$ 296,33 M","R$ 232,37 M","- R$ 70,67 M","R$ 303,04 M","R$ 41,37 M","R$ 0,27",165
14,31/12/2020,"R$ 486,32 M","R$ 306,60 M","R$ 244,23 M","- R$ 69,33 M","R$ 313,56 M","R$ 50,66 M","R$ 0,33",165
15,30/09/2020,"R$ 491,70 M","R$ 321,08 M","R$ 276,50 M","- R$ 59,65 M","R$ 336,14 M","R$ 82,04 M","R$ 0,52",165
16,30/06/2020,"R$ 467,12 M","R$ 298,25 M","R$ 266,34 M","- R$ 56,57 M","R$ 322,92 M","R$ 64,10 M","R$ 0,39",165
17,31/03/2020,"R$ 488,41 M","R$ 318,30 M","R$ 279,29 M","- R$ 48,71 M","R$ 328,00 M","R$ 46,07 M","R$ 0,28",165
18,31/12/2019,"R$ 470,83 M","R$ 307,57 M","R$ 271,09 M","- R$ 44,10 M","R$ 315,19 M","R$ 32,81 M","R$ 0,20",165
19,30/09/2019,"R$ 453,91 M","R$ 293,36 M","R$ 217,47 M","- R$ 44,26 M","R$ 261,73 M","- R$ 19,01 M","- R$ 0,16",165
20,30/06/2019,"R$ 445,97 M","R$ 280,07 M","R$ 172,28 M","- R$ 44,97 M","R$ 217,24 M","- R$ 46,87 M","- R$ 0,39",165
21,31/03/2019,"R$ 497,55 M","R$ 291,29 M","R$ 213,80 M","- R$ 48,43 M","R$ 262,23 M","- R$ 6,72 M","- R$ 0,06",165
22,31/12/2018,"R$ 489,77 M","R$ 284,83 M","R$ 212,99 M","- R$ 48,20 M","R$ 261,19 M","- R$ 887,00 mil","- R$ 0,01",165
23,30/09/2018,"R$ 488,94 M","R$ 272,77 M","R$ 212,62 M","- R$ 56,27 M","R$ 268,88 M","R$ 4,97 M","R$ 0,04",165
24,30/06/2018,"R$ 511,75 M","R$ 283,88 M","R$ 511,60 M","- R$ 57,25 M","R$ 568,84 M","R$ 242,93 M","R$ 2,03",165
25,31/03/2018,"R$ 452,73 M","R$ 266,30 M","R$ 485,03 M","- R$ 56,23 M","R$ 541,27 M","R$ 202,88 M","R$ 1,70",165
26,31/12/2017,"R$ 446,27 M","R$ 259,48 M","R$ 471,07 M","- R$ 53,57 M","R$ 524,64 M","R$ 174,20 M","R$ 1,46",165
27,30/09/2017,"R$ 449,83 M","R$ 267,51 M","R$ 499,78 M","- R$ 43,51 M","R$ 543,29 M","R$ 184,50 M","R$ 1,54",165
28,30/06/2017,"R$ 443,19 M","R$ 266,52 M","R$ 238,69 M","- R$ 40,16 M","R$ 278,84 M","- R$ 51,50 M","- R$ 0,43",165
29,31/03/2017,"R$ 426,55 M","R$ 255,78 M","R$ 239,49 M","- R$ 35,05 M","R$ 274,54 M","- R$ 45,41 M","- R$ 0,38",165
30,31/12/2016,"R$ 421,25 M","R$ 257,57 M","R$ 287,90 M","- R$ 32,72 M","R$ 320,62 M","- R$ 21,33 M","- R$ 0,18",165
31,30/09/2016,"R$ 412,67 M","R$ 260,91 M","R$ 292,58 M","- R$ 29,42 M","R$ 322,00 M","- R$ 24,76 M","- R$ 0,21",165
32,30/06/2016,"R$ 394,09 M","R$ 257,91 M","R$ 301,05 M","- R$ 26,56 M","R$ 327,61 M","R$ 1,79 M","R$ 0,01",165
33,31/03/2016,"R$ 394,71 M","R$ 261,48 M","R$ 313,54 M","- R$ 26,24 M","R$ 339,78 M","R$ 31,07 M","R$ 0,26",165
34,31/12/2015,"R$ 384,29 M","R$ 253,45 M","R$ 259,97 M","- R$ 25,95 M","R$ 285,92 M","R$ 23,31 M","R$ 0,19",165
35,30/09/2015,"R$ 367,87 M","R$ 246,65 M","R$ 243,13 M","- R$ 21,39 M","R$ 264,52 M","R$ 34,16 M","R$ 0,41",165
36,30/06/2015,"R$ 378,02 M","R$ 246,99 M","R$ 247,12 M","- R$ 17,10 M","R$ 264,22 M","R$ 54,37 M","R$ 0,66",165
37,31/03/2015,"R$ 369,88 M","R$ 237,63 M","R$ 225,79 M","- R$ 12,77 M","R$ 238,56 M","R$ 55,93 M","R$ 0,67",165
38,31/12/2014,"R$ 381,86 M","R$ 252,87 M","R$ 244,20 M","- R$ 8,42 M","R$ 252,63 M","R$ 97,96 M","R$ 1,18",165
39,30/09/2014,"R$ 372,88 M","R$ 248,89 M","R$ 242,17 M","- R$ 8,44 M","R$ 250,61 M","R$ 112,87 M","R$ 1,36",165
40,30/06/2014,"R$ 340,67 M","R$ 235,27 M","R$ 220,29 M","- R$ 8,42 M","R$ 228,71 M","R$ 123,93 M","R$ 1,49",165
41,31/03/2014,"R$ 346,46 M","R$ 240,07 M","R$ 222,50 M","- R$ 8,39 M","R$ 230,89 M","R$ 142,15 M","R$ 1,71",165
42,31/12/2013,"R$ 322,29 M","R$ 224,99 M","R$ 228,60 M","- R$ 8,37 M","R$ 236,97 M","R$ 148,90 M","R$ 1,79",165
43,30/09/2013,"R$ 525,14 M","R$ 292,12 M","R$ 228,21 M","- R$ 10,18 M","R$ 238,39 M","R$ 161,18 M","R$ 1,94",165
44,30/06/2013,"R$ 501,99 M","R$ 277,99 M","R$ 215,40 M","- R$ 13,11 M","R$ 228,51 M","R$ 144,01 M","R$ 1,74",165
45,31/03/2013,"R$ 505,57 M","R$ 284,19 M","R$ 256,36 M","- R$ 12,52 M","R$ 268,88 M","R$ 181,99 M","R$ 2,19",165
46,31/12/2012,"R$ 484,90 M","R$ 270,45 M","R$ 224,79 M","- R$ 11,97 M","R$ 236,75 M","R$ 153,04 M","R$ 1,84",165
47,30/09/2012,"R$ 488,60 M","R$ 257,33 M","R$ 213,84 M","- R$ 3,79 M","R$ 217,63 M","R$ 146,53 M","R$ 1,77",165
48,30/06/2012,"R$ 466,27 M","R$ 255,53 M","R$ 214,41 M","- R$ 4,17 M","R$ 218,58 M","R$ 148,11 M","R$ 1,78",165
49,31/03/2012,"R$ 318,16 M","R$ 197,68 M","R$ 172,68 M","- R$ 2,02 M","R$ 174,71 M","R$ 110,70 M","R$ 1,33",165
50,31/12/2011,"R$ 309,30 M","R$ 193,54 M","R$ 171,78 M","- R$ 349,00 mil","R$ 172,13 M","R$ 113,73 M","R$ 1,31",165
51,30/09/2011,"R$ 314,18 M","R$ 205,35 M","R$ 187,60 M","- R$ 8,33 M","R$ 195,93 M","R$ 128,75 M","R$ 1,49",165
52,30/06/2011,"R$ 295,39 M","R$ 193,13 M","R$ 176,79 M","- R$ 8,26 M","R$ 185,05 M","R$ 116,73 M","R$ 1,35",165
53,31/03/2011,"R$ 249,83 M","R$ 175,44 M","R$ 152,01 M","- R$ 8,25 M","R$ 160,26 M","R$ 94,86 M","R$ 1,10",165
54,31/12/2010,"R$ 242,27 M","R$ 169,59 M","R$ 147,83 M","- R$ 8,25 M","R$ 156,07 M","R$ 93,89 M","R$ 1,09",165
55,30/09/2010,"R$ 167,45 M","R$ 140,28 M","R$ 118,77 M",,,"R$ 71,88 M","R$ 0,83",165
56,30/06/2010,"R$ 163,64 M","R$ 136,74 M","R$ 115,99 M",,,"R$ 73,29 M","R$ 0,85",165
57,31/03/2010,"R$ 150,87 M","R$ 129,26 M","R$ 109,39 M",,,"R$ 68,81 M","R$ 0,80",165
58,31/12/2009,"R$ 144,52 M","R$ 124,55 M","R$ 104,38 M",,,"R$ 62,51 M","R$ 0,72",165
59,30/09/2009,"R$ 124,05 M","R$ 111,39 M","R$ 95,26 M",,,"R$ 48,60 M","R$ 0,55",165
60,30/06/2009,"R$ 119,42 M","R$ 108,09 M","R$ 90,94 M",,,"R$ 42,71 M","R$ 0,48",165
61,31/03/2009,"R$ 114,05 M","R$ 103,55 M","R$ 85,93 M",,,"R$ 38,56 M","R$ 0,44",165
62,31/12/2008,"R$ 107,76 M","R$ 98,01 M","R$ 78,72 M",,,"R$ 33,81 M","R$ 0,38",165
63,30/09/2008,"R$ 100,24 M","R$ 92,67 M","R$ 74,04 M",,,"R$ 32,70 M","R$ 0,37",165
64,30/06/2008,"R$ 95,34 M","R$ 87,55 M","R$ 77,25 M",,,"R$ 36,76 M","R$ 0,42",165
65,31/03/2008,"R$ 89,10 M","R$ 78,54 M","R$ 72,34 M",,,"R$ 26,85 M","R$ 0,30",165
66,31/12/2007,"R$ 65,49 M","R$ 57,11 M","R$ 55,55 M",,,"R$ 19,38 M","R$ 0,22",165
67,30/09/2007,,,,,,,,165
68,30/06/2007,,,,,,,,165
