,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"14,83%","23,89%","22,46%","36,19%","31,37%","11,79%","43,55%","33,40%","60,36%","66,56%","0,35","2,26","1,26","-0,23"
1,31/03/2024,"3,23%","5,20%","4,90%","7,89%","0,76%","0,28%","57,56%","2,63%","42,78%","56,10%","0,11","2,72","1,72","2,22"
2,31/12/2023,"2,94%","4,72%","4,46%","7,14%","-0,66%","-0,25%","55,28%","-2,36%","40,58%","54,90%","0,10","2,64","1,64","3,46"
3,30/09/2023,"2,27%","3,69%","3,43%","5,59%","-2,53%","-0,93%","50,09%","-9,25%","32,30%","48,02%","0,10","2,67","1,67","4,15"
4,30/06/2023,"2,22%","3,57%","3,36%","5,41%","-2,33%","-0,81%","49,18%","-8,48%","32,31%","47,51%","0,10","2,66","1,66","4,24"
5,31/03/2023,"2,00%","3,10%","3,03%","4,70%","-3,69%","-1,29%","48,49%","-14,50%","31,47%","47,04%","0,09","2,68","1,68","4,37"
6,31/12/2022,"2,18%","3,35%","3,30%","5,07%","-3,42%","-1,16%","43,73%","-12,01%","30,12%","43,97%","0,10","2,67","1,67","4,25"
7,30/09/2022,"21,88%","34,54%","33,14%","52,33%","74,48%","23,98%","69,60%","53,26%","67,81%","70,67%","0,45","2,71","1,71","0,55"
8,30/06/2022,"22,36%","35,30%","33,87%","53,48%","75,09%","23,91%","69,87%","52,92%","68,45%","71,53%","0,45","2,88","1,88","0,59"
9,31/03/2022,"23,11%","36,91%","35,02%","55,92%","77,54%","26,18%","70,26%","54,19%","69,27%","72,41%","0,48","2,85","1,85","0,69"
10,31/12/2021,"23,01%","36,41%","34,86%","55,17%","79,05%","26,13%","72,20%","55,79%","70,87%","74,16%","0,47","2,94","1,94","0,67"
11,30/09/2021,"3,63%","5,69%","5,51%","8,63%","1,67%","0,59%","60,53%","6,25%","53,95%","68,95%","0,09","3,11","2,11","4,06"
12,30/06/2021,"3,67%","5,73%","5,56%","8,68%","2,60%","0,93%","62,82%","9,63%","53,02%","67,45%","0,10","3,14","2,14","4,01"
13,31/03/2021,"3,18%","4,92%","4,82%","7,45%","2,17%","0,79%","62,41%","8,71%","48,94%","63,82%","0,09","2,96","1,96","4,17"
14,31/12/2020,"3,37%","4,60%","5,10%","6,96%","2,66%","0,95%","63,04%","10,42%","50,22%","64,48%","0,09","3,03","2,03","4,26"
