,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 749,54 M","- R$ 15,05 M","- R$ 1,07 M","R$ 733,54 M",296
1,31/03/2024,"R$ 234,18 M","R$ 157,00 mil","- R$ 74,14 M","R$ 160,21 M",296
2,31/12/2023,"- R$ 206,53 M","- R$ 27,69 M","R$ 1,03 B","R$ 799,21 M",296
3,30/09/2023,"R$ 59,13 M","- R$ 19,74 M","- R$ 23,27 M","R$ 16,16 M",296
4,30/06/2023,"R$ 736,95 M","R$ 15,83 M","- R$ 163,00 mil","R$ 752,62 M",296
5,31/03/2023,"- R$ 698,81 M","- R$ 8,31 M","R$ 129,70 M","- R$ 577,43 M",296
6,31/12/2022,"- R$ 100,55 M","- R$ 56,72 M","R$ 11,79 M","- R$ 145,50 M",296
7,30/09/2022,"- R$ 469,33 M","R$ 49,31 M","R$ 64,14 M","- R$ 355,86 M",296
8,30/06/2022,"R$ 956,28 M","- R$ 15,39 M","R$ 34,74 M","R$ 975,62 M",296
9,31/03/2022,"- R$ 152,28 M","R$ 275,80 M","- R$ 7,74 M","R$ 115,79 M",296
10,31/12/2021,"- R$ 581,75 M","R$ 74,86 M","- R$ 670,97 M","- R$ 1,18 B",296
11,30/09/2021,"R$ 96,88 M","R$ 49,31 M","- R$ 19,46 M","R$ 127,27 M",296
12,30/06/2021,"R$ 153,73 M","R$ 208,00 mil","R$ 4,09 M","R$ 157,96 M",296
13,31/03/2021,"- R$ 468,37 M","R$ 55,41 M","- R$ 39,00 M","- R$ 451,89 M",296
14,31/12/2020,"R$ 126,61 M","- R$ 30,02 M","- R$ 1,21 B","- R$ 1,11 B",296
15,30/09/2020,"- R$ 99,53 M","- R$ 25,85 M","- R$ 586,12 M","- R$ 708,05 M",296
16,30/06/2020,"R$ 604,94 M","- R$ 25,80 M","- R$ 2,35 M","R$ 576,74 M",296
17,31/03/2020,"- R$ 234,53 M","R$ 80,88 M","- R$ 15,34 M","- R$ 167,17 M",296
18,31/12/2019,"R$ 1,14 B","- R$ 18,37 M","- R$ 595,28 M","R$ 524,20 M",296
19,30/09/2019,"R$ 353,96 M","R$ 2,17 M","- R$ 16,17 M","R$ 341,77 M",296
20,30/06/2019,"R$ 202,67 M","R$ 22,14 M","- R$ 169,00 mil","R$ 224,63 M",296
21,31/03/2019,"R$ 105,00 M","R$ 62,34 M","- R$ 48,21 M","R$ 119,24 M",296
22,31/12/2018,"R$ 463,21 M","R$ 82,80 M","- R$ 721,22 M","- R$ 166,13 M",296
