,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"7,50","2,36","0,72","5,01","0,19","R$ 4,27 B","4,23%",296
1,30/06/2024,"6,58","2,07","0,63","4,40","0,17","R$ 3,74 B","6,10%",296
2,31/03/2024,"5,89","1,72","0,52","3,49","0,14","R$ 2,98 B","4,37%",296
3,31/12/2023,"5,93","1,49","0,45","-21,49","0,12","R$ 2,34 B","6,61%",296
4,30/09/2023,,,,,,"R$ 1,38 B","4,74%",296
5,30/06/2023,"7,27","1,15","0,34","-3,04","0,09","R$ 1,52 B","3,47%",296
6,31/03/2023,,,,,,"R$ 1,06 B","4,92%",296
7,31/12/2022,"5,71","0,86","0,28","4,86","0,07","R$ 1,11 B","2,34%",296
8,30/09/2022,"5,55","0,89","0,31","-9,18","0,08","R$ 1,10 B","4,80%",296
9,30/06/2022,"5,77","0,97","0,36","2,82","0,08","R$ 1,16 B","4,01%",296
10,31/03/2022,"9,44","1,56","0,61","-5,17","0,14","R$ 1,59 B","2,57%",296
11,31/12/2021,"6,66","1,13","0,46","-1,95","0,10","R$ 1,27 B","3,72%",296
12,30/09/2021,"6,07","1,04","0,43","-2,18","0,10","R$ 1,08 B","5,36%",296
13,30/06/2021,"6,76","1,13","0,49","-1,66","0,10","R$ 1,16 B","3,38%",296
14,31/03/2021,"6,34","0,95","0,41","-3,59","0,09","R$ 969,03 M","4,13%",296
15,31/12/2020,"5,00","0,90","0,36","31,23","0,08","R$ 920,43 M","3,58%",296
16,30/09/2020,"6,64","0,97","0,39","1,81","0,09","R$ 976,50 M","3,45%",296
17,30/06/2020,"5,67","0,85","0,32","0,85","0,08","R$ 769,56 M","4,04%",296
18,31/03/2020,"4,85","0,73","0,27","1,31","0,07","R$ 625,34 M","4,80%",296
19,31/12/2019,"7,57","0,95","0,34","0,81","0,08","R$ 838,26 M","0,34%",296
20,30/09/2019,"6,79","0,73","0,26","1,03","0,07","R$ 631,54 M","0,44%",296
21,30/06/2019,"8,54","0,78","0,28","0,71","0,07","R$ 669,45 M","0,43%",296
22,31/03/2019,"6,28","0,47","0,16","0,48","0,04","R$ 386,89 M","0,73%",296
23,31/12/2018,"7,38","0,52","0,16","1,15","0,04","R$ 423,30 M","0,00%",296
24,30/09/2018,"6,67","0,46","0,15","-6,42","0,04","R$ 345,09 M","0,00%",296
25,30/06/2018,"6,34","0,35","0,11","-0,77","0,03","R$ 273,82 M","0,00%",296
26,31/03/2018,"6,10","0,35","0,10","-0,45","0,03","R$ 266,10 M","0,00%",296
27,31/12/2017,"7,72","0,44","0,12","-2,42","0,04","R$ 316,29 M","0,00%",296
28,30/09/2017,"24,06","0,32","0,08","2,06","0,02","R$ 235,40 M","0,00%",296
29,30/06/2017,"24,57","0,39","0,09","-2,26","0,03","R$ 252,40 M","5,03%",296
30,31/03/2017,"28,14","0,40","0,09","1,93","0,03","R$ 250,61 M","5,03%",296
31,31/12/2016,"17,13","0,37","0,08","1,04","0,03","R$ 267,32 M","9,86%",296
32,30/09/2016,"8,77","0,32","0,07","0,29","0,02","R$ 210,40 M","12,06%",296
33,30/06/2016,"8,84","0,49","0,10","0,57","0,03","R$ 315,00 M","8,40%",296
34,31/03/2016,"3,66","0,39","0,08","0,56","0,02","R$ 265,34 M","10,33%",296
35,31/12/2015,"2,45","0,33","0,06","0,78","0,02","R$ 231,73 M","11,45%",296
36,30/09/2015,"16,86","0,48","0,10","-0,71","0,03","R$ 280,28 M","4,40%",296
37,30/06/2015,"-8,67","0,30","0,06","-0,82","0,02","R$ 203,75 M","7,32%",296
38,31/03/2015,"-2,30","0,42","0,09","-9,79","0,02","R$ 246,42 M","0,00%",296
39,31/12/2014,"-1,58","0,46","0,10","-2,84","0,02","R$ 278,60 M","0,00%",296
40,30/09/2014,"-3,11","0,38","0,10","0,85","0,02","R$ 244,13 M","0,00%",296
41,30/06/2014,"-4,87","0,69","0,20","11,83","0,04","R$ 427,55 M","0,00%",296
42,31/03/2014,"-13,52","0,80","0,24","-9,10","0,05","R$ 522,01 M","2,13%",296
43,31/12/2013,"7,24","0,65","0,20","-3,73","0,04","R$ 475,22 M","2,33%",296
44,30/09/2013,"-33,41","0,81","0,27","-0,86","0,05","R$ 585,71 M","4,04%",296
45,30/06/2013,"16,99","0,86","0,29","-6,64","0,05","R$ 619,82 M","3,75%",296
46,31/03/2013,"13,56","0,87","0,29","2,15","0,05","R$ 632,12 M","3,91%",296
47,31/12/2012,"5,17","0,83","0,24","1,13","0,05","R$ 601,54 M","4,17%",296
48,30/09/2012,"13,04","0,80","0,28","0,84","0,05","R$ 579,70 M","3,73%",296
49,30/06/2012,"10,43","0,72","0,24","0,66","0,05","R$ 538,41 M","3,53%",296
50,31/03/2012,"6,04","0,73","0,23","0,67","0,05","R$ 505,94 M","5,10%",296
51,31/12/2011,"7,61","0,85","0,21","1,06","0,04","R$ 504,04 M","5,13%",296
52,30/09/2011,"6,32","0,74","0,28","0,64","0,05","R$ 496,73 M","5,68%",296
53,30/06/2011,"6,78","0,74","0,34","40,32","0,05","R$ 476,54 M","5,83%",296
54,31/03/2011,"15,52","0,77","0,36","-59,93","0,06","R$ 502,12 M","9,22%",296
55,31/12/2010,"2,71","0,86","0,24","-48,19","0,05","R$ 482,21 M","9,74%",296
56,30/09/2010,"3,42","0,74","0,32","-2,44","0,05","R$ 483,95 M","9,25%",296
57,30/06/2010,"3,81","0,81","0,35","-68,23","0,06","R$ 523,19 M","1,69%",296
58,31/03/2010,"2,43","0,51","0,25","-12,95","0,04","R$ 353,78 M","4,32%",296
59,31/12/2009,"8,54","0,63","0,23","9,81","0,04","R$ 344,26 M","2,25%",296
60,30/09/2009,"9,86","0,66","0,22","0,83","0,05","R$ 357,29 M","4,29%",296
61,30/06/2009,"10,28","0,57","0,17","0,69","0,04","R$ 297,39 M","5,05%",296
62,31/03/2009,"7,37","0,49","0,14","1,37","0,04","R$ 257,21 M","6,63%",296
63,31/12/2008,"5,60","0,46","0,14","0,93","0,04","R$ 245,74 M","7,13%",296
64,30/09/2008,"8,00","0,60","0,21",,"0,04","R$ 287,75 M","5,50%",296
65,30/06/2008,"9,52","0,93","0,40",,"0,06","R$ 471,27 M","3,53%",296
66,31/03/2008,"10,81","0,95","0,38",,"0,07","R$ 488,55 M","3,09%",296
67,31/12/2007,"307,29","22,45","8,99",,"1,56","R$ 10,93 B","2,68%",296
68,30/09/2007,"16,02","1,00","0,41",,"0,08","R$ 475,09 M","2.991,76%",296
69,30/06/2007,"18,94","0,87","0,35",,"0,07","R$ 408,88 M","3.506,21%",296
70,31/03/2007,"30,77","1,15","0,46",,"0,10","R$ 538,11 M","2.675,79%",296
71,31/12/2006,"18,21","0,75","0,30",,"0,07","R$ 323,02 M","4.167,21%",296
72,30/09/2006,"13,62","0,61","0,25",,"0,05","R$ 258,63 M","5.084,00%",296
73,30/06/2006,"15,08","0,61","0,25",,"0,06","R$ 265,74 M","5.084,00%",296
74,31/03/2006,"15,74","0,62","0,26",,"0,06","R$ 263,57 M","5.084,00%",296
75,31/12/2005,"16,68","0,63","0,27",,"0,06","R$ 260,28 M","5.084,00%",296
76,30/09/2005,"9,20","0,60","0,23",,"0,06","R$ 220,09 M","5.084,00%",296
77,30/06/2005,"7,85","0,60","0,24",,"0,06","R$ 220,09 M","5.084,00%",296
78,31/03/2005,"7,31","0,60","0,23",,"0,06","R$ 220,09 M","5.084,00%",296
79,31/12/2004,"6,81","0,61","0,24",,"0,05","R$ 221,91 M","5.084,00%",296
80,30/09/2004,"9,31","0,62","0,24",,"0,05","R$ 268,15 M","5.084,00%",296
81,30/06/2004,"5,21","0,63","0,23",,"0,05","R$ 238,36 M","5.084,00%",296
82,31/03/2004,"6,58","0,70","0,25",,"0,06","R$ 239,36 M","4.490,83%",296
83,31/12/2003,"6,69","0,70","0,25",,"0,06","R$ 244,84 M","4.490,83%",296
84,30/09/2003,"6,63","0,69","0,25",,"0,07","R$ 239,36 M","4.490,83%",296
85,30/06/2003,"10,23","0,54","0,19",,"0,05","R$ 177,90 M","5.250,00%",296
86,31/03/2003,"9,34","0,53","0,20",,"0,05","R$ 179,72 M","5.250,00%",296
87,31/12/2002,"9,70","0,54","0,21",,"0,05","R$ 176,07 M","5.250,00%",296
88,30/09/2002,"7,40","0,52","0,22",,"0,05","R$ 176,07 M","5.250,00%",296
89,30/06/2002,"8,06","0,49","0,23",,"0,05","R$ 174,24 M","5.250,00%",296
90,31/03/2002,"5,76","0,51","0,23",,"0,06","R$ 188,86 M","5.250,00%",296
91,31/12/2001,"5,95","0,52","0,25",,"0,05","R$ 196,17 M","5.250,00%",296
92,30/06/2001,"4,88","0,53","0,27",,"0,06","R$ 188,86 M","5.250,00%",296
93,31/03/2001,"5,72","0,54","0,29",,"0,06","R$ 187,04 M","5.250,00%",296
94,31/12/2000,"4,93","0,55","0,30",,"0,06","R$ 187,03 M","5.250,00%",296
95,30/09/2000,"6,51","0,56","0,30",,"0,07","R$ 179,72 M","5.250,00%",296
96,30/06/2000,"5,82","0,47","0,26",,"0,06","R$ 151,02 M","10.378,49%",296
97,31/03/2000,"7,70","0,52","0,29",,"0,07","R$ 156,21 M","6.032,61%",296
