,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,09 B","R$ 706,80 M","R$ 38,43 M","- R$ 176,71 M","R$ 215,14 M","R$ 11,47 M","R$ 0,10"
1,31/03/2024,"R$ 1,09 B","R$ 714,17 M","R$ 23,02 M","- R$ 172,83 M","R$ 195,85 M","R$ 10,93 M","R$ 0,10"
2,31/12/2023,"R$ 1,11 B","R$ 728,84 M","R$ 32,48 M","- R$ 169,32 M","R$ 201,81 M","R$ 22,78 M","R$ 0,20"
3,30/09/2023,"R$ 1,11 B","R$ 718,42 M","R$ 210,77 M","- R$ 174,96 M","R$ 385,73 M","R$ 237,84 M","R$ 2,10"
4,30/06/2023,"R$ 1,12 B","R$ 719,34 M","R$ 210,28 M","- R$ 180,88 M","R$ 391,17 M","R$ 169,83 M","R$ 1,50"
5,31/03/2023,"R$ 1,10 B","R$ 696,82 M","R$ 225,68 M","- R$ 175,81 M","R$ 401,49 M","R$ 120,90 M","R$ 1,07"
6,31/12/2022,"R$ 1,07 B","R$ 660,48 M","R$ 213,81 M","- R$ 169,54 M","R$ 383,34 M","R$ 55,28 M","R$ 0,07"
7,30/09/2022,"R$ 1,08 B","R$ 625,09 M","- R$ 596,36 M","- R$ 165,31 M","- R$ 431,06 M","- R$ 830,73 M","- R$ 12,07"
8,30/06/2022,"R$ 1,01 B","R$ 577,83 M","- R$ 608,25 M","- R$ 152,54 M","- R$ 455,71 M","- R$ 813,16 M","- R$ 11,81"
9,31/03/2022,"R$ 940,79 M","R$ 508,17 M","- R$ 650,32 M","- R$ 151,40 M","- R$ 498,92 M","- R$ 825,34 M","- R$ 11,99"
10,31/12/2021,"R$ 875,92 M","R$ 457,21 M","- R$ 677,52 M","- R$ 152,51 M","- R$ 525,01 M","- R$ 804,31 M","- R$ 11,68"
11,30/09/2021,"R$ 791,71 M","R$ 399,10 M","- R$ 401,37 M","- R$ 156,55 M","- R$ 244,83 M","- R$ 490,12 M","- R$ 7,12"
12,30/06/2021,"R$ 708,44 M","R$ 330,31 M","- R$ 478,07 M","R$ 492,04 M","- R$ 970,11 M","- R$ 553,09 M","- R$ 8,03"
13,31/03/2021,"R$ 558,02 M","R$ 245,09 M","- R$ 573,61 M","R$ 479,92 M","- R$ 1,05 B","- R$ 2,01 B","- R$ 29,12"
14,31/12/2020,"R$ 598,82 M","R$ 295,11 M","- R$ 1,26 B","- R$ 194,78 M","- R$ 1,06 B","- R$ 2,01 B","- R$ 29,12"
15,30/09/2020,"R$ 642,31 M","R$ 204,88 M","- R$ 1,11 B","- R$ 201,77 M","- R$ 903,28 M","- R$ 1,83 B","- R$ 26,53"
16,30/06/2020,"R$ 712,65 M","R$ 278,95 M","- R$ 1,04 B","- R$ 854,20 M","- R$ 188,69 M","- R$ 1,77 B","- R$ 25,67"
17,31/03/2020,"R$ 912,38 M","R$ 413,50 M","- R$ 823,69 M","- R$ 845,40 M","R$ 21,72 M","- R$ 193,00 M","- R$ 2,80"
18,31/12/2019,"R$ 954,08 M","R$ 453,41 M","- R$ 86,83 M","- R$ 169,34 M","R$ 82,51 M","- R$ 193,00 M","- R$ 2,80"
19,30/09/2019,"R$ 1,00 B","R$ 644,65 M","R$ 203,46 M","- R$ 131,24 M","R$ 334,70 M","R$ 20,89 M","R$ 0,40"
20,30/06/2019,"R$ 1,11 B","R$ 702,91 M","R$ 274,03 M","- R$ 108,82 M","R$ 382,85 M","R$ 81,01 M","R$ 1,57"
21,31/03/2019,"R$ 1,20 B","R$ 772,88 M","R$ 246,30 M","- R$ 88,87 M","R$ 335,18 M","R$ 103,46 M","R$ 2,01"
22,31/12/2018,"R$ 1,24 B","R$ 792,36 M","R$ 274,00 M","- R$ 76,61 M","R$ 350,60 M","R$ 103,46 M","R$ 2,01"
23,30/09/2018,"R$ 1,24 B","R$ 780,31 M","R$ 32,59 M","- R$ 90,14 M","R$ 122,73 M","R$ 487,41 M","R$ 9,45"
24,30/06/2018,"R$ 1,24 B","R$ 759,95 M","R$ 15,66 M","- R$ 99,83 M","R$ 115,49 M","R$ 473,19 M","R$ 9,17"
25,31/03/2018,"R$ 1,25 B","R$ 741,52 M","- R$ 5,16 M","- R$ 109,15 M","R$ 103,99 M","R$ 420,57 M","R$ 8,15"
26,31/12/2017,"R$ 1,25 B","R$ 717,95 M","- R$ 22,43 M","- R$ 118,21 M","R$ 95,78 M","R$ 420,57 M","R$ 8,15"
27,30/09/2017,"R$ 1,27 B","R$ 737,27 M","R$ 155,77 M","- R$ 128,42 M","R$ 284,18 M","- R$ 24,20 M","- R$ 0,52"
28,30/06/2017,"R$ 1,23 B","R$ 731,93 M","R$ 157,45 M","- R$ 124,94 M","R$ 282,40 M","- R$ 26,64 M","- R$ 0,57"
29,31/03/2017,"R$ 1,17 B","R$ 692,86 M","R$ 133,97 M","- R$ 120,37 M","R$ 254,33 M","- R$ 61,64 M","- R$ 0,19"
30,31/12/2016,"R$ 1,13 B","R$ 656,03 M","R$ 105,91 M","- R$ 122,60 M","R$ 228,51 M","- R$ 61,64 M","- R$ 0,18"
31,30/09/2016,"R$ 1,13 B","R$ 642,00 M","R$ 116,81 M","- R$ 107,30 M","R$ 224,10 M","- R$ 39,85 M","- R$ 0,11"
32,30/06/2016,"R$ 1,13 B","R$ 638,86 M","R$ 100,12 M","- R$ 106,88 M","R$ 207,00 M","- R$ 53,73 M","- R$ 0,15"
33,31/03/2016,"R$ 1,14 B","R$ 647,73 M","R$ 107,09 M","- R$ 103,83 M","R$ 210,91 M","R$ 0,00","R$ 0,00"
34,31/12/2015,"R$ 1,19 B","R$ 691,00 M","R$ 152,13 M","- R$ 97,06 M","R$ 249,19 M","R$ 0,00","R$ 0,00"
35,30/09/2015,"R$ 1,11 B","R$ 668,85 M","R$ 146,11 M","- R$ 87,60 M","R$ 233,71 M","R$ 0,00","R$ 0,00"
36,30/06/2015,"R$ 1,01 B","R$ 623,61 M","R$ 151,12 M","- R$ 82,49 M","R$ 233,61 M","R$ 0,00","R$ 0,00"
37,31/03/2015,"R$ 887,71 M","R$ 567,57 M","R$ 135,44 M","- R$ 77,39 M","R$ 212,83 M","R$ 0,00","R$ 0,00"
38,31/12/2014,"R$ 765,72 M","R$ 506,54 M","R$ 99,40 M","- R$ 74,87 M","R$ 174,27 M","R$ 0,00","R$ 0,00"
39,30/09/2014,"R$ 718,21 M","R$ 476,78 M","R$ 86,78 M","- R$ 75,51 M","R$ 162,29 M","- R$ 2,59 M","- R$ 0,01"
40,30/06/2014,"R$ 700,90 M","R$ 467,48 M","R$ 78,60 M","- R$ 72,12 M","R$ 150,72 M","- R$ 3,76 M","- R$ 0,02"
41,31/03/2014,"R$ 692,51 M","R$ 466,07 M","R$ 70,19 M","- R$ 67,78 M","R$ 137,97 M","- R$ 9,37 M","- R$ 0,05"
42,31/12/2013,"R$ 713,68 M","R$ 465,12 M","R$ 57,57 M","- R$ 63,47 M","R$ 121,04 M","- R$ 18,41 M","- R$ 0,11"
43,30/09/2013,"R$ 706,35 M","R$ 469,10 M","R$ 63,50 M","- R$ 58,75 M","R$ 122,25 M","- R$ 7,10 M","- R$ 0,04"
44,30/06/2013,"R$ 696,64 M","R$ 469,19 M","R$ 61,39 M","- R$ 51,96 M","R$ 113,35 M","- R$ 2,52 M","- R$ 0,01"
45,31/03/2013,"R$ 692,28 M","R$ 462,35 M","R$ 52,11 M","- R$ 44,17 M","R$ 96,28 M","- R$ 11,54 M","- R$ 0,07"
46,31/12/2012,"R$ 635,91 M","R$ 439,36 M","R$ 63,80 M","- R$ 34,24 M","R$ 98,04 M","R$ 11,65 M","R$ 0,07"
47,30/09/2012,"R$ 588,03 M","R$ 411,23 M","R$ 75,45 M","- R$ 23,24 M","R$ 98,69 M","R$ 21,51 M","R$ 0,13"
48,30/06/2012,"R$ 557,38 M","R$ 385,83 M","R$ 81,90 M","- R$ 17,14 M","R$ 99,04 M","R$ 14,85 M","R$ 0,09"
