,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 247,33 M","- R$ 148,99 M","- R$ 96,78 M","R$ 1,56 M"
1,31/03/2024,"R$ 223,70 M","- R$ 154,67 M","- R$ 72,80 M","- R$ 3,77 M"
2,31/12/2023,"R$ 176,28 M","- R$ 167,95 M","- R$ 25,96 M","- R$ 17,63 M"
3,30/09/2023,"R$ 182,69 M","- R$ 172,13 M","- R$ 9,54 M","R$ 1,02 M"
4,30/06/2023,"R$ 139,71 M","- R$ 152,14 M","R$ 13,62 M","R$ 1,19 M"
5,31/03/2023,"R$ 156,92 M","- R$ 137,23 M","- R$ 12,74 M","R$ 6,95 M"
6,31/12/2022,"R$ 198,90 M","- R$ 132,75 M","- R$ 51,48 M","R$ 14,68 M"
7,30/09/2022,"R$ 152,97 M","- R$ 122,57 M","- R$ 51,95 M","- R$ 21,55 M"
8,30/06/2022,"R$ 158,61 M","- R$ 119,12 M","- R$ 64,71 M","- R$ 25,21 M"
9,31/03/2022,"R$ 121,45 M","- R$ 105,19 M","- R$ 36,88 M","- R$ 20,62 M"
10,31/12/2021,"R$ 111,71 M","- R$ 87,65 M","- R$ 46,12 M","- R$ 22,06 M"
11,30/09/2021,"R$ 136,73 M","- R$ 78,67 M","- R$ 58,02 M","R$ 37,00 mil"
12,30/06/2021,"R$ 75,86 M","- R$ 72,05 M","- R$ 24,17 M","- R$ 20,37 M"
13,31/03/2021,"- R$ 114,37 M","- R$ 71,99 M","R$ 98,42 M","- R$ 87,94 M"
14,31/12/2020,"- R$ 324,85 M","- R$ 80,61 M","- R$ 5,54 M","- R$ 410,99 M"
15,30/09/2020,"- R$ 240,59 M","- R$ 69,90 M","R$ 14,03 M","- R$ 296,46 M"
16,30/06/2020,"- R$ 276,61 M","- R$ 81,36 M","R$ 3,73 M","- R$ 354,24 M"
17,31/03/2020,"- R$ 61,30 M","- R$ 98,77 M","- R$ 282,29 M","- R$ 442,35 M"
