,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 14,20 B","R$ 4,02 B","R$ 18,35",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
1,31/03/2024,"R$ 13,39 B","R$ 3,81 B","R$ 17,41",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
2,31/12/2023,"R$ 13,01 B","R$ 3,76 B","R$ 17,18",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
3,30/09/2023,"R$ 12,64 B","R$ 3,55 B","R$ 16,21",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
4,30/06/2023,"R$ 12,64 B","R$ 3,26 B","R$ 14,87",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
5,31/03/2023,"R$ 11,93 B","R$ 2,95 B","R$ 13,48",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
6,31/12/2022,"R$ 11,81 B","R$ 3,10 B","R$ 14,16",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
7,30/09/2022,"R$ 11,72 B","R$ 3,40 B","R$ 15,51",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
8,30/06/2022,"R$ 11,91 B","R$ 3,42 B","R$ 15,61",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
9,31/03/2022,"R$ 11,45 B","R$ 3,01 B","R$ 13,77",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
10,31/12/2021,"R$ 11,29 B","R$ 2,88 B","R$ 13,14",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
11,30/09/2021,"R$ 11,04 B","R$ 2,79 B","R$ 12,73",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
12,30/06/2021,"R$ 10,36 B","R$ 3,01 B","R$ 13,74",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
13,31/03/2021,"R$ 8,75 B","R$ 2,67 B","R$ 12,19",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
14,31/12/2020,"R$ 9,47 B","R$ 2,78 B","R$ 12,70",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
15,30/09/2020,"R$ 9,08 B","R$ 2,63 B","R$ 12,02",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
16,30/06/2020,"R$ 8,71 B","R$ 2,33 B","R$ 10,66",75.529.774,143.412.165,143.412.165,218.941.939,0,0,0,0,75.529.774,143.412.165,218.941.939
17,31/03/2020,"R$ 8,45 B","R$ 2,26 B","R$ 10,59",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
18,31/12/2019,"R$ 7,74 B","R$ 2,22 B","R$ 10,42",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
19,30/09/2019,"R$ 7,46 B","R$ 2,04 B","R$ 9,60",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
20,30/06/2019,"R$ 7,11 B","R$ 1,81 B","R$ 8,49",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
21,31/03/2019,"R$ 6,96 B","R$ 1,87 B","R$ 8,76",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
22,31/12/2018,"R$ 6,60 B","R$ 1,75 B","R$ 8,20",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
23,30/09/2018,"R$ 6,48 B","R$ 1,77 B","R$ 8,32",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
24,30/06/2018,"R$ 6,24 B","R$ 1,76 B","R$ 8,24",73.478.111,139.432.535,139.432.535,212.910.646,0,0,0,0,73.478.111,139.432.535,212.910.646
