,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 546,71 M","- R$ 626,04 M","R$ 60,86 M","- R$ 18,47 M"
1,31/03/2024,"R$ 557,90 M","- R$ 348,26 M","- R$ 216,56 M","- R$ 6,91 M"
2,31/12/2023,"R$ 806,05 M","- R$ 376,68 M","- R$ 395,95 M","R$ 33,42 M"
3,30/09/2023,"R$ 492,38 M","- R$ 445,36 M","- R$ 610,02 M","- R$ 563,01 M"
4,30/06/2023,"R$ 444,70 M","- R$ 203,21 M","R$ 294,81 M","R$ 536,30 M"
5,31/03/2023,"R$ 398,92 M","R$ 151,90 M","- R$ 550,22 M","R$ 601,00 mil"
6,31/12/2022,"R$ 450,79 M","- R$ 146,34 M","- R$ 212,62 M","R$ 91,83 M"
7,30/09/2022,"R$ 555,90 M","R$ 27,69 M","- R$ 581,83 M","R$ 1,76 M"
8,30/06/2022,"R$ 841,55 M","- R$ 872,20 M","- R$ 234,52 M","- R$ 265,16 M"
9,31/03/2022,"R$ 165,94 M","- R$ 6,01 M","R$ 89,27 M","R$ 249,20 M"
10,31/12/2021,"R$ 243,40 M","- R$ 96,09 M","- R$ 169,76 M","- R$ 22,45 M"
11,30/09/2021,"- R$ 157,86 M","R$ 199,54 M","- R$ 103,96 M","- R$ 62,27 M"
12,30/06/2021,"R$ 58,36 M","- R$ 109,50 M","- R$ 40,28 M","- R$ 91,42 M"
13,31/03/2021,"R$ 198,80 M","R$ 771,96 M","- R$ 1,07 B","- R$ 97,55 M"
14,31/12/2020,"R$ 312,50 M","- R$ 291,88 M","- R$ 49,58 M","- R$ 28,97 M"
15,30/09/2020,"R$ 633,86 M","- R$ 668,48 M","- R$ 52,90 M","- R$ 87,52 M"
16,30/06/2020,"R$ 336,15 M","- R$ 151,10 M","- R$ 38,65 M","R$ 146,41 M"
17,31/03/2020,"R$ 364,06 M","- R$ 484,43 M","R$ 333,10 M","R$ 212,73 M"
18,31/12/2019,"R$ 176,82 M","- R$ 314,35 M","R$ 80,91 M","- R$ 56,62 M"
19,30/09/2019,"R$ 277,16 M","- R$ 151,93 M","- R$ 46,27 M","R$ 78,97 M"
20,30/06/2019,"R$ 119,34 M","- R$ 107,09 M","R$ 17,14 M","R$ 29,39 M"
21,31/03/2019,"R$ 348,25 M","- R$ 223,50 M","- R$ 115,53 M","R$ 9,22 M"
22,31/12/2018,"R$ 59,58 M","- R$ 193,61 M","R$ 48,49 M","- R$ 85,54 M"
23,30/09/2018,"R$ 26,95 M","R$ 54,07 M","R$ 32,26 M","R$ 113,28 M"
24,30/06/2018,"R$ 110,61 M","- R$ 242,46 M","- R$ 40,44 M","- R$ 172,28 M"
25,31/03/2018,"R$ 114,16 M","- R$ 37,26 M","- R$ 128,50 M","- R$ 51,59 M"
26,31/12/2017,"- R$ 152,15 M","- R$ 52,98 M","R$ 371,44 M","R$ 166,31 M"
27,30/09/2017,"R$ 66,56 M","- R$ 103,53 M","R$ 27,50 M","- R$ 9,47 M"
28,30/06/2017,"R$ 117,13 M","R$ 65,64 M","- R$ 208,66 M","- R$ 25,88 M"
29,31/03/2017,"R$ 149,77 M","- R$ 73,37 M","- R$ 137,36 M","- R$ 60,96 M"
30,31/12/2016,"R$ 139,61 M","- R$ 180,23 M","R$ 136,33 M","R$ 95,71 M"
31,30/09/2016,"R$ 138,76 M","- R$ 145,88 M","- R$ 138,85 M","- R$ 145,98 M"
32,30/06/2016,"R$ 141,16 M","- R$ 336,72 M","R$ 357,33 M","R$ 161,77 M"
33,31/03/2016,"R$ 87,52 M","- R$ 50,30 M","- R$ 167,98 M","- R$ 130,76 M"
34,31/12/2015,"R$ 87,99 M","- R$ 52,71 M","R$ 101,93 M","R$ 137,21 M"
35,30/09/2015,"R$ 42,78 M","R$ 47,67 M","- R$ 105,10 M","- R$ 14,66 M"
36,30/06/2015,"- R$ 15,50 M","R$ 130,04 M","- R$ 173,33 M","- R$ 58,79 M"
37,31/03/2015,"R$ 139,85 M","- R$ 19,14 M","- R$ 122,36 M","- R$ 1,65 M"
38,31/12/2014,"- R$ 39,04 M","- R$ 136,52 M","R$ 157,48 M","- R$ 18,08 M"
39,30/09/2014,"R$ 256,44 M","- R$ 199,13 M","- R$ 425,70 M","- R$ 368,39 M"
40,30/06/2014,"R$ 38,94 M","- R$ 298,35 M","R$ 692,26 M","R$ 432,85 M"
41,31/03/2014,"R$ 71,99 M","- R$ 60,38 M","- R$ 55,37 M","- R$ 43,76 M"
42,31/12/2013,"R$ 54,92 M","- R$ 57,50 M","- R$ 30,71 M","- R$ 33,29 M"
43,30/09/2013,"R$ 156,32 M","- R$ 176,73 M","- R$ 40,48 M","- R$ 60,88 M"
44,30/06/2013,"R$ 243,46 M","- R$ 148,03 M","- R$ 34,44 M","R$ 60,99 M"
