,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,93 B","R$ 2,68 B","R$ 2,22 B","- R$ 298,98 M","R$ 2,52 B","R$ 1,43 B","R$ 6,53"
1,31/03/2024,"R$ 7,87 B","R$ 2,77 B","R$ 2,33 B","- R$ 287,53 M","R$ 2,62 B","R$ 1,53 B","R$ 6,98"
2,31/12/2023,"R$ 7,57 B","R$ 2,58 B","R$ 2,16 B","- R$ 278,53 M","R$ 2,44 B","R$ 1,38 B","R$ 6,30"
3,30/09/2023,"R$ 7,26 B","R$ 2,42 B","R$ 2,00 B","- R$ 268,10 M","R$ 2,27 B","R$ 1,21 B","R$ 5,52"
4,30/06/2023,"R$ 7,04 B","R$ 2,18 B","R$ 1,76 B","- R$ 260,90 M","R$ 2,02 B","R$ 1,03 B","R$ 4,71"
5,31/03/2023,"R$ 7,10 B","R$ 2,27 B","R$ 1,87 B","- R$ 250,16 M","R$ 2,12 B","R$ 1,13 B","R$ 5,15"
6,31/12/2022,"R$ 7,13 B","R$ 2,24 B","R$ 1,88 B","- R$ 242,08 M","R$ 2,12 B","R$ 1,19 B","R$ 5,44"
7,30/09/2022,"R$ 7,46 B","R$ 2,23 B","R$ 1,88 B","- R$ 239,30 M","R$ 2,11 B","R$ 1,21 B","R$ 5,53"
8,30/06/2022,"R$ 7,87 B","R$ 2,37 B","R$ 1,96 B","- R$ 234,50 M","R$ 2,20 B","R$ 1,25 B","R$ 5,71"
9,31/03/2022,"R$ 7,67 B","R$ 2,16 B","R$ 1,77 B","- R$ 234,67 M","R$ 2,00 B","R$ 1,19 B","R$ 5,42"
10,31/12/2021,"R$ 7,32 B","R$ 2,03 B","R$ 1,68 B","- R$ 232,39 M","R$ 1,91 B","R$ 1,13 B","R$ 5,18"
11,30/09/2021,"R$ 6,86 B","R$ 1,95 B","R$ 1,65 B","- R$ 249,57 M","R$ 1,90 B","R$ 1,15 B","R$ 5,27"
12,30/06/2021,"R$ 5,99 B","R$ 1,69 B","R$ 1,48 B","- R$ 247,82 M","R$ 1,73 B","R$ 1,19 B","R$ 5,43"
13,31/03/2021,"R$ 5,42 B","R$ 1,39 B","R$ 1,21 B","- R$ 245,46 M","R$ 1,46 B","R$ 925,08 M","R$ 4,23"
14,31/12/2020,"R$ 5,10 B","R$ 1,14 B","R$ 931,39 M","- R$ 242,10 M","R$ 1,17 B","R$ 677,97 M","R$ 3,10"
15,30/09/2020,"R$ 4,80 B","R$ 1,01 B","R$ 787,43 M","- R$ 216,78 M","R$ 1,00 B","R$ 580,24 M","R$ 2,65"
16,30/06/2020,"R$ 4,85 B","R$ 941,04 M","R$ 721,11 M","- R$ 210,02 M","R$ 931,13 M","R$ 459,45 M","R$ 2,10"
17,31/03/2020,"R$ 4,94 B","R$ 1,02 B","R$ 790,59 M","- R$ 203,94 M","R$ 994,54 M","R$ 512,01 M","R$ 2,40"
18,31/12/2019,"R$ 4,93 B","R$ 1,09 B","R$ 857,64 M","- R$ 198,26 M","R$ 1,06 B","R$ 594,16 M","R$ 2,79"
19,30/09/2019,"R$ 4,68 B","R$ 1,02 B","R$ 785,27 M","- R$ 201,92 M","R$ 987,19 M","R$ 530,15 M","R$ 2,49"
20,30/06/2019,"R$ 4,57 B","R$ 990,00 M","R$ 732,54 M","- R$ 198,22 M","R$ 930,76 M","R$ 493,70 M","R$ 2,32"
21,31/03/2019,"R$ 4,46 B","R$ 929,09 M","R$ 674,89 M","- R$ 194,63 M","R$ 869,52 M","R$ 420,96 M","R$ 1,98"
22,31/12/2018,"R$ 4,37 B","R$ 960,56 M","R$ 711,98 M","- R$ 208,82 M","R$ 920,80 M","R$ 426,97 M","R$ 2,01"
23,30/09/2018,"R$ 4,28 B","R$ 858,91 M","R$ 623,82 M","- R$ 215,95 M","R$ 839,76 M","R$ 184,27 M","R$ 0,87"
24,30/06/2018,"R$ 4,17 B","R$ 712,33 M","R$ 503,46 M","- R$ 223,83 M","R$ 727,29 M","R$ 94,41 M","R$ 0,44"
25,31/03/2018,"R$ 4,05 B","R$ 662,07 M","R$ 448,00 M","- R$ 216,53 M","R$ 664,52 M","R$ 89,16 M","R$ 0,42"
26,31/12/2017,"R$ 3,85 B","R$ 502,62 M","R$ 320,88 M","- R$ 194,38 M","R$ 515,26 M","R$ 4,77 M","R$ 0,02"
27,30/09/2017,"R$ 3,81 B","R$ 533,71 M","R$ 350,79 M","- R$ 173,95 M","R$ 524,74 M","R$ 160,04 M","R$ 0,75"
28,30/06/2017,"R$ 3,53 B","R$ 573,84 M","R$ 402,90 M","- R$ 154,63 M","R$ 557,53 M","R$ 153,54 M","R$ 0,72"
29,31/03/2017,"R$ 3,41 B","R$ 574,25 M","R$ 424,73 M","- R$ 148,30 M","R$ 573,03 M","R$ 136,83 M","R$ 0,64"
30,31/12/2016,"R$ 3,33 B","R$ 543,50 M","R$ 372,19 M","- R$ 141,17 M","R$ 513,36 M","R$ 120,19 M","R$ 0,56"
31,30/09/2016,"R$ 3,33 B","R$ 426,59 M","R$ 279,94 M","- R$ 133,02 M","R$ 412,96 M","R$ 111,20 M","R$ 0,65"
32,30/06/2016,"R$ 3,37 B","R$ 338,30 M","R$ 183,16 M","- R$ 129,06 M","R$ 312,23 M","R$ 47,23 M","R$ 0,28"
33,31/03/2016,"R$ 3,45 B","R$ 285,76 M","R$ 170,41 M","- R$ 123,73 M","R$ 294,14 M","R$ 68,90 M","R$ 0,40"
34,31/12/2015,"R$ 3,48 B","R$ 310,15 M","R$ 192,88 M","- R$ 118,60 M","R$ 311,48 M","R$ 45,25 M","R$ 0,27"
35,30/09/2015,"R$ 3,07 B","R$ 547,64 M","R$ 219,27 M","- R$ 155,21 M","R$ 374,49 M","R$ 135,15 M","R$ 0,79"
36,30/06/2015,"R$ 2,97 B","R$ 594,01 M","R$ 290,90 M","- R$ 153,65 M","R$ 444,55 M","R$ 172,75 M","R$ 1,01"
37,31/03/2015,"R$ 2,79 B","R$ 684,20 M","R$ 284,03 M","- R$ 155,83 M","R$ 439,86 M","R$ 138,25 M","R$ 0,81"
38,31/12/2014,"R$ 2,64 B","R$ 658,68 M","R$ 222,81 M","- R$ 155,81 M","R$ 378,62 M","R$ 104,77 M","R$ 0,62"
39,30/09/2014,"R$ 2,64 B","R$ 567,86 M","R$ 131,76 M","- R$ 112,29 M","R$ 244,05 M","- R$ 126,28 M","- R$ 0,74"
