,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 69,48 M","- R$ 112,32 M","- R$ 39,38 M","- R$ 82,22 M",325
1,31/03/2024,"R$ 120,84 M","- R$ 37,53 M","- R$ 122,45 M","- R$ 39,14 M",325
2,31/12/2023,"R$ 24,46 M","- R$ 37,11 M","R$ 31,94 M","R$ 19,29 M",325
3,30/09/2023,"R$ 83,70 M","- R$ 74,00 M","- R$ 48,31 M","- R$ 38,62 M",325
4,30/06/2023,"- R$ 36,23 M","R$ 12,48 M","R$ 113,21 M","R$ 89,46 M",325
5,31/03/2023,"- R$ 104,51 M","R$ 65,77 M","R$ 41,58 M","R$ 2,84 M",325
6,31/12/2022,"- R$ 144,31 M","R$ 97,50 M","R$ 13,67 M","- R$ 33,13 M",325
7,30/09/2022,"- R$ 54,66 M","R$ 92,38 M","- R$ 31,17 M","R$ 6,56 M",325
8,30/06/2022,"R$ 7,18 M","R$ 43,84 M","- R$ 33,84 M","R$ 17,18 M",325
9,31/03/2022,"R$ 65,71 M","- R$ 1,78 M","- R$ 27,17 M","R$ 36,76 M",325
10,31/12/2021,"R$ 55,44 M","- R$ 19,30 M","- R$ 25,80 M","R$ 10,34 M",325
11,30/09/2021,"R$ 95,17 M","- R$ 61,47 M","- R$ 38,71 M","- R$ 5,02 M",325
12,30/06/2021,"R$ 63,43 M","- R$ 2,46 M","- R$ 50,84 M","R$ 10,14 M",325
13,31/03/2021,"R$ 109,54 M","- R$ 95,07 M","- R$ 14,86 M","- R$ 388,00 mil",325
14,31/12/2020,"R$ 116,47 M","- R$ 68,83 M","- R$ 14,97 M","R$ 32,66 M",325
15,30/09/2020,"R$ 80,29 M","- R$ 56,99 M","R$ 10,61 M","R$ 33,91 M",325
16,30/06/2020,"R$ 64,32 M","- R$ 76,64 M","R$ 27,52 M","R$ 15,21 M",325
17,31/03/2020,"R$ 14,33 M","R$ 7,94 M","R$ 1,31 M","R$ 23,58 M",325
18,31/12/2019,"R$ 21,33 M","- R$ 29,14 M","R$ 1,61 M","- R$ 6,20 M",325
19,30/09/2019,"R$ 9,19 M","R$ 3,00 M","- R$ 3,82 M","R$ 8,37 M",325
20,30/06/2019,"R$ 10,15 M","R$ 5,24 M","- R$ 2,80 M","R$ 12,58 M",325
21,31/03/2019,"R$ 4,02 M","- R$ 8,92 M","R$ 6,31 M","R$ 1,41 M",325
