,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"18,02%","26,42%","27,30%","40,03%","56,73%","15,63%","32,77%","12,35%","15,26%","16,12%","1,27","2,87","1,87","0,38"
1,31/03/2024,"19,74%","28,91%","29,91%","43,80%","59,63%","16,02%","33,41%","12,34%","15,08%","15,88%","1,30","3,26","2,26","0,45"
2,31/12/2023,"19,99%","30,71%","30,28%","46,53%","65,46%","16,56%","33,94%","12,96%","15,47%","16,29%","1,28","3,30","2,30","0,22"
3,30/09/2023,"17,25%","28,67%","26,14%","43,45%","63,40%","16,57%","33,71%","13,02%","15,29%","16,12%","1,27","3,32","2,32","0,88"
4,30/06/2023,"15,54%","26,41%","23,54%","40,02%","57,96%","14,49%","33,20%","11,80%","13,97%","14,90%","1,23","3,63","2,63","1,54"
5,31/03/2023,"12,30%","22,08%","18,63%","33,45%","45,90%","11,07%","30,84%","9,73%","11,60%","12,90%","1,14","3,72","2,72","1,48"
6,31/12/2022,"12,04%","20,43%","18,24%","30,96%","42,14%","10,54%","28,81%","8,96%","10,85%","12,34%","1,18","3,95","2,95","1,51"
7,30/09/2022,"10,61%","19,94%","16,07%","30,20%","31,49%","8,76%","28,11%","7,63%","9,53%","11,27%","1,15","3,83","2,83","1,80"
8,30/06/2022,"11,93%","22,82%","18,07%","34,58%","37,64%","9,51%","28,62%","8,49%","10,46%","12,10%","1,12","4,00","3,00","1,61"
9,31/03/2022,"13,11%","24,28%","19,87%","36,79%","38,23%","9,15%","29,70%","8,40%","10,76%","12,06%","1,09","4,15","3,15","1,37"
10,31/12/2021,"17,89%","34,14%","27,10%","51,72%","58,70%","14,05%","31,21%","10,63%","12,88%","14,53%","1,32","4,00","3,00","1,11"
11,30/09/2021,"21,93%","40,80%","33,22%","61,82%","73,28%","16,39%","32,86%","12,59%","14,41%","15,63%","1,30","3,60","2,60","0,51"
12,30/06/2021,"21,33%","43,73%","32,32%","66,26%","103,59%","16,79%","33,96%","13,08%","14,94%","17,14%","1,28","3,96","2,96","0,50"
13,31/03/2021,"25,89%","53,37%","39,23%","80,86%","139,15%","21,44%","35,67%","15,93%","17,84%","19,47%","1,35","4,18","3,18","0,47"
14,31/12/2020,NA,NA,NA,NA,NA,NA,"36,81%","14,67%","16,71%","18,29%",NA,"4,18","3,18","0,52"
15,30/09/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,47","3,47","2,04"
16,30/06/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,17","5,17","11,90"
17,31/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,49","5,49","-12,96"
