,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 697,55 M","R$ 229,62 M","R$ 118,76 M","- R$ 4,49 M","R$ 123,25 M","R$ 95,29 M","R$ 0,47",190
1,31/03/2024,"R$ 500,53 M","R$ 166,47 M","R$ 57,23 M","- R$ 4,40 M","R$ 61,63 M","R$ 41,50 M","R$ 0,20",190
2,31/12/2023,"R$ 639,62 M","R$ 210,08 M","R$ 99,83 M","- R$ 6,20 M","R$ 106,03 M","R$ 83,08 M","R$ 0,41",190
3,30/09/2023,"R$ 556,73 M","R$ 178,43 M","R$ 89,68 M","- R$ 5,44 M","R$ 95,12 M","R$ 75,73 M","R$ 0,37",190
4,30/06/2023,"R$ 485,50 M","R$ 174,12 M","R$ 82,36 M","- R$ 1,45 M","R$ 83,80 M","R$ 68,97 M","R$ 0,34",190
5,31/03/2023,"R$ 390,17 M","R$ 140,69 M","R$ 48,67 M","- R$ 3,94 M","R$ 52,61 M","R$ 40,77 M","R$ 0,20",190
6,31/12/2022,"R$ 436,34 M","R$ 136,81 M","R$ 65,06 M","- R$ 4,72 M","R$ 69,78 M","R$ 57,79 M","R$ 0,28",190
7,30/09/2022,"R$ 400,41 M","R$ 116,99 M","R$ 43,17 M","- R$ 5,86 M","R$ 49,03 M","R$ 34,53 M","R$ 0,17",190
8,30/06/2022,"R$ 339,38 M","R$ 88,52 M","R$ 24,81 M","- R$ 9,24 M","R$ 34,04 M","R$ 19,33 M","R$ 0,09",190
9,31/03/2022,"R$ 316,07 M","R$ 87,60 M","R$ 28,83 M","- R$ 2,49 M","R$ 31,33 M","R$ 22,03 M","R$ 0,11",190
10,31/12/2021,"R$ 298,21 M","R$ 87,49 M","R$ 32,22 M","- R$ 5,97 M","R$ 38,19 M","R$ 27,42 M","R$ 0,13",190
11,30/09/2021,"R$ 327,96 M","R$ 103,14 M","R$ 48,20 M","- R$ 3,30 M","R$ 51,50 M","R$ 40,06 M","R$ 0,20",190
12,30/06/2021,"R$ 332,83 M","R$ 100,45 M","R$ 27,90 M","- R$ 4,83 M","R$ 32,73 M","R$ 17,60 M","R$ 0,09",190
13,31/03/2021,"R$ 312,26 M","R$ 105,70 M","R$ 55,44 M","- R$ 6,86 M","R$ 62,30 M","R$ 50,01 M","R$ 0,24",190
14,31/12/2020,"R$ 275,09 M","R$ 100,90 M","R$ 48,35 M","- R$ 190,00 mil","R$ 48,54 M","R$ 49,46 M","R$ 0,24",190
15,30/09/2020,"R$ 230,33 M","R$ 83,63 M","R$ 40,23 M","- R$ 14,05 M","R$ 116,21 M","R$ 33,40 M","R$ 0,16",190
16,30/06/2020,"R$ 198,05 M","R$ 72,07 M","R$ 37,14 M","- R$ 607,00 mil","R$ 62,54 M","R$ 28,95 M","R$ 2,90",190
17,31/03/2020,"R$ 197,49 M","R$ 75,02 M","R$ 24,79 M","- R$ 33,00 mil","R$ 24,83 M","R$ 20,40 M","R$ 2,04 mil",190
