,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 38,88 M","R$ 50,27 M","R$ 85,90 M","R$ 175,06 M",191
1,31/03/2024,"R$ 66,20 M","- R$ 84,39 M","- R$ 56,28 M","- R$ 74,47 M",191
2,31/12/2023,"R$ 16,36 M","- R$ 61,30 M","R$ 120,89 M","R$ 75,95 M",191
3,30/09/2023,"R$ 27,85 M","- R$ 10,43 M","- R$ 27,43 M","- R$ 10,01 M",191
4,30/06/2023,"R$ 28,70 M","R$ 18,05 M","- R$ 30,68 M","R$ 16,08 M",191
5,31/03/2023,"R$ 86,67 M","- R$ 100,76 M","- R$ 33,41 M","- R$ 47,51 M",191
6,31/12/2022,"R$ 28,20 M","- R$ 32,14 M","- R$ 41,35 M","- R$ 45,29 M",191
7,30/09/2022,"R$ 27,34 M","- R$ 50,84 M","R$ 161,20 M","R$ 137,71 M",191
8,30/06/2022,"R$ 40,70 M","- R$ 19,15 M","- R$ 40,47 M","- R$ 18,93 M",191
9,31/03/2022,"R$ 50,53 M","- R$ 320,14 M","R$ 163,18 M","- R$ 106,44 M",191
10,31/12/2021,"R$ 13,35 M","- R$ 104,57 M","- R$ 85,45 M","- R$ 176,66 M",191
11,30/09/2021,"R$ 82,32 M","- R$ 57,97 M","- R$ 91,49 M","- R$ 67,14 M",191
12,30/06/2021,"R$ 61,23 M","- R$ 120,76 M","- R$ 34,95 M","- R$ 94,48 M",191
13,31/03/2021,"R$ 38,54 M","- R$ 115,57 M","- R$ 50,92 M","- R$ 127,94 M",191
14,31/12/2020,"R$ 142,37 M","- R$ 123,29 M","- R$ 43,16 M","- R$ 24,08 M",191
15,30/09/2020,"R$ 58,17 M","- R$ 16,85 M","- R$ 36,85 M","R$ 4,48 M",191
16,30/06/2020,"R$ 79,39 M","- R$ 20,23 M","R$ 469,44 M","R$ 528,60 M",191
17,31/03/2020,"- R$ 6,69 M","- R$ 2,76 M","- R$ 34,80 M","- R$ 44,24 M",191
18,31/12/2019,"R$ 50,63 M","- R$ 97,76 M","- R$ 14,55 M","- R$ 61,68 M",191
19,30/09/2019,"R$ 118,60 M","- R$ 5,85 M","- R$ 149,72 M","- R$ 36,98 M",191
20,30/06/2019,"R$ 2,62 M","R$ 102,22 M","- R$ 308,00 M","- R$ 203,16 M",191
21,31/03/2019,"R$ 16,59 M","R$ 191,04 M","- R$ 5,37 M","R$ 202,26 M",191
22,31/12/2018,"R$ 92,10 M","- R$ 14,88 M","- R$ 120,67 M","- R$ 43,45 M",191
23,30/09/2018,"R$ 223,60 M","- R$ 107,24 M","- R$ 40,17 M","R$ 76,19 M",191
24,30/06/2018,"R$ 61,03 M","R$ 2,05 M","- R$ 81,32 M","- R$ 18,24 M",191
25,31/03/2018,"R$ 12,00 M","R$ 11,68 M","- R$ 2,74 M","R$ 20,94 M",191
26,31/12/2017,"R$ 106,17 M","- R$ 394,30 M","R$ 401,02 M","R$ 112,90 M",191
27,30/09/2017,"R$ 143,13 M","- R$ 12,77 M","- R$ 32,69 M","R$ 97,67 M",191
28,30/06/2017,"R$ 93,08 M","- R$ 17,93 M","- R$ 57,56 M","R$ 17,60 M",191
29,31/03/2017,"R$ 14,22 M","- R$ 18,80 M","- R$ 6,33 M","- R$ 10,91 M",191
30,31/12/2016,"R$ 82,60 M","- R$ 106,14 M","- R$ 15,17 M","- R$ 38,71 M",191
31,30/09/2016,"R$ 148,34 M","- R$ 108,16 M","- R$ 5,21 M","R$ 34,98 M",191
32,30/06/2016,"R$ 78,11 M","- R$ 32,65 M","- R$ 36,67 M","R$ 8,79 M",191
33,31/03/2016,"- R$ 21,28 M","R$ 12,76 M","- R$ 4,51 M","- R$ 13,03 M",191
34,31/12/2015,"- R$ 7,54 M","- R$ 2,62 M","- R$ 2,67 M","- R$ 12,83 M",191
35,30/09/2015,"R$ 64,02 M","- R$ 268,07 M","R$ 252,75 M","R$ 48,70 M",191
36,30/06/2015,"R$ 11,03 M","- R$ 12,10 M","- R$ 10,52 M","- R$ 11,58 M",191
37,31/03/2015,"R$ 9,55 M","- R$ 37,06 M","- R$ 35,00 mil","- R$ 27,54 M",191
38,31/12/2014,"R$ 33,08 M","- R$ 13,57 M","- R$ 16,53 M","R$ 2,98 M",191
39,30/09/2014,"R$ 80,94 M","- R$ 184,01 M","- R$ 22,48 M","- R$ 125,55 M",191
40,30/06/2014,"R$ 14,25 M","- R$ 33,06 M","- R$ 6,98 M","- R$ 25,79 M",191
41,31/03/2014,"R$ 48,76 M","- R$ 44,04 M","- R$ 377,00 mil","R$ 4,34 M",191
42,31/12/2013,"R$ 23,74 M","- R$ 120,20 M","R$ 293,83 M","R$ 197,37 M",191
43,30/09/2013,"R$ 29,93 M","- R$ 38,90 M","- R$ 32,62 M","- R$ 41,59 M",191
44,30/06/2013,"R$ 49,86 M","- R$ 23,06 M","R$ 14,85 M","R$ 41,64 M",191
45,31/03/2013,"R$ 27,40 M","- R$ 21,68 M","- R$ 3,08 M","R$ 2,65 M",191
46,31/12/2012,,,,,191
47,31/12/2011,,,,,191
