,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 149,29 M","- R$ 105,85 M","R$ 123,08 M","R$ 166,52 M",191
1,31/03/2024,"R$ 139,11 M","- R$ 138,07 M","R$ 6,50 M","R$ 7,54 M",191
2,31/12/2023,"R$ 159,58 M","- R$ 154,44 M","R$ 29,37 M","R$ 34,50 M",191
3,30/09/2023,"R$ 171,41 M","- R$ 125,28 M","- R$ 132,87 M","- R$ 86,73 M",191
4,30/06/2023,"R$ 170,91 M","- R$ 165,69 M","R$ 55,76 M","R$ 60,99 M",191
5,31/03/2023,"R$ 182,91 M","- R$ 202,89 M","R$ 45,97 M","R$ 25,98 M",191
6,31/12/2022,"R$ 146,77 M","- R$ 422,26 M","R$ 242,56 M","- R$ 32,94 M",191
7,30/09/2022,"R$ 131,92 M","- R$ 494,70 M","R$ 198,46 M","- R$ 164,32 M",191
8,30/06/2022,"R$ 186,89 M","- R$ 501,82 M","- R$ 54,24 M","- R$ 369,17 M",191
9,31/03/2022,"R$ 207,42 M","- R$ 603,43 M","- R$ 48,72 M","- R$ 444,72 M",191
10,31/12/2021,"R$ 195,44 M","- R$ 398,86 M","- R$ 262,81 M","- R$ 466,23 M",191
11,30/09/2021,"R$ 324,46 M","- R$ 417,59 M","- R$ 220,52 M","- R$ 313,64 M",191
12,30/06/2021,"R$ 300,32 M","- R$ 376,47 M","- R$ 165,88 M","- R$ 242,03 M",191
13,31/03/2021,"R$ 318,48 M","- R$ 275,94 M","R$ 338,52 M","R$ 381,06 M",191
14,31/12/2020,"R$ 273,25 M","- R$ 163,13 M","R$ 354,64 M","R$ 464,76 M",191
15,30/09/2020,"R$ 181,51 M","- R$ 137,60 M","R$ 383,25 M","R$ 427,16 M",191
16,30/06/2020,"R$ 241,93 M","- R$ 126,60 M","R$ 270,38 M","R$ 385,71 M",191
17,31/03/2020,"R$ 165,16 M","- R$ 4,15 M","- R$ 507,07 M","- R$ 346,06 M",191
18,31/12/2019,"R$ 188,44 M","R$ 189,65 M","- R$ 477,64 M","- R$ 99,56 M",191
19,30/09/2019,"R$ 229,91 M","R$ 272,53 M","- R$ 583,77 M","- R$ 81,33 M",191
20,30/06/2019,"R$ 334,91 M","R$ 171,13 M","- R$ 474,21 M","R$ 31,83 M",191
21,31/03/2019,"R$ 393,32 M","R$ 70,97 M","- R$ 247,53 M","R$ 216,76 M",191
22,31/12/2018,"R$ 388,73 M","- R$ 108,39 M","- R$ 244,90 M","R$ 35,45 M",191
23,30/09/2018,"R$ 402,80 M","- R$ 487,81 M","R$ 276,80 M","R$ 191,80 M",191
24,30/06/2018,"R$ 322,33 M","- R$ 393,33 M","R$ 284,28 M","R$ 213,27 M",191
25,31/03/2018,"R$ 354,38 M","- R$ 413,32 M","R$ 308,04 M","R$ 249,11 M",191
26,31/12/2017,"R$ 356,60 M","- R$ 443,79 M","R$ 304,45 M","R$ 217,25 M",191
27,30/09/2017,"R$ 333,03 M","- R$ 155,64 M","- R$ 111,75 M","R$ 65,65 M",191
28,30/06/2017,"R$ 338,24 M","- R$ 251,02 M","- R$ 84,26 M","R$ 2,95 M",191
29,31/03/2017,"R$ 323,27 M","- R$ 265,74 M","- R$ 63,37 M","- R$ 5,85 M",191
30,31/12/2016,"R$ 287,77 M","- R$ 234,18 M","- R$ 61,55 M","- R$ 7,96 M",191
31,30/09/2016,"R$ 197,63 M","- R$ 130,67 M","- R$ 49,05 M","R$ 17,92 M",191
32,30/06/2016,"R$ 113,31 M","- R$ 290,58 M","R$ 208,90 M","R$ 31,64 M",191
33,31/03/2016,"R$ 46,23 M","- R$ 270,02 M","R$ 235,06 M","R$ 11,26 M",191
34,31/12/2015,"R$ 77,06 M","- R$ 319,84 M","R$ 239,53 M","- R$ 3,25 M",191
35,30/09/2015,"R$ 117,68 M","- R$ 330,79 M","R$ 225,66 M","R$ 12,56 M",191
36,30/06/2015,"R$ 134,61 M","- R$ 246,73 M","- R$ 49,57 M","- R$ 161,69 M",191
37,31/03/2015,"R$ 137,83 M","- R$ 267,69 M","- R$ 46,04 M","- R$ 175,89 M",191
38,31/12/2014,"R$ 177,04 M","- R$ 274,68 M","- R$ 46,38 M","- R$ 144,01 M",191
39,30/09/2014,"R$ 167,70 M","- R$ 381,30 M","R$ 263,99 M","R$ 50,38 M",191
40,30/06/2014,"R$ 116,69 M","- R$ 236,19 M","R$ 253,85 M","R$ 134,34 M",191
41,31/03/2014,"R$ 152,29 M","- R$ 226,20 M","R$ 275,68 M","R$ 201,77 M",191
42,31/12/2013,"R$ 130,93 M","- R$ 203,83 M","R$ 272,98 M","R$ 200,08 M",191
43,30/09/2013,"R$ 115,39 M","- R$ 93,17 M","R$ 5,03 M","R$ 27,25 M",191
44,30/06/2013,"R$ 103,50 M","- R$ 77,37 M","R$ 32,63 M","R$ 58,76 M",191
45,31/03/2013,"R$ 84,32 M","- R$ 77,38 M","R$ 13,42 M","R$ 20,35 M",191
46,31/12/2012,"R$ 71,41 M","- R$ 72,96 M","R$ 15,34 M","R$ 13,80 M",191
47,31/12/2011,"R$ 33,58 M","- R$ 57,88 M","R$ 25,28 M","R$ 984,00 mil",191
