,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 2,68 B","R$ 1,06 B","R$ 3,69",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
1,31/03/2024,"R$ 2,66 B","R$ 1,01 B","R$ 3,51",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
2,31/12/2023,"R$ 2,74 B","R$ 1,02 B","R$ 3,57",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
3,30/09/2023,"R$ 2,76 B","R$ 1,11 B","R$ 3,88",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
4,30/06/2023,"R$ 2,62 B","R$ 1,08 B","R$ 3,76",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
5,31/03/2023,"R$ 2,69 B","R$ 1,06 B","R$ 3,71",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
6,31/12/2022,"R$ 2,95 B","R$ 1,13 B","R$ 3,95",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
7,30/09/2022,"R$ 2,82 B","R$ 1,06 B","R$ 3,70",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
8,30/06/2022,"R$ 2,84 B","R$ 1,06 B","R$ 3,70",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
9,31/03/2022,"R$ 2,75 B","R$ 1,02 B","R$ 3,57",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
10,31/12/2021,"R$ 2,95 B","R$ 1,13 B","R$ 3,93",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
11,30/09/2021,"R$ 2,98 B","R$ 1,16 B","R$ 4,04",286.369.530,0,0,286.369.530,926.500,0,0,926.500,285.443.030,0,285.443.030,178
