,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 41,76 M","- R$ 26,01 M","- R$ 41,11 M","- R$ 22,18 M",178
1,31/03/2024,"- R$ 25,32 M","R$ 24,74 M","- R$ 32,33 M","- R$ 30,81 M",178
2,31/12/2023,"R$ 30,61 M","R$ 30,14 M","- R$ 10,83 M","R$ 42,24 M",178
3,30/09/2023,"R$ 36,75 M","R$ 17,68 M","- R$ 30,13 M","R$ 26,80 M",178
4,30/06/2023,"R$ 29,86 M","- R$ 25,30 M","- R$ 21,95 M","- R$ 20,61 M",178
5,31/03/2023,"R$ 8,40 M","R$ 63,50 M","- R$ 174,70 M","- R$ 104,52 M",178
6,31/12/2022,"- R$ 89,76 M","R$ 117,22 M","R$ 2,38 M","R$ 26,06 M",178
7,30/09/2022,"- R$ 23,70 M","- R$ 18,36 M","- R$ 46,31 M","- R$ 79,47 M",178
8,30/06/2022,"R$ 21,42 M","- R$ 15,96 M","- R$ 113,56 M","- R$ 73,62 M",178
9,31/03/2022,"R$ 19,00 M","- R$ 16,84 M","- R$ 2,12 M","- R$ 49,00 M",178
10,31/12/2021,"R$ 22,88 M","- R$ 125,30 M","R$ 5,64 M","- R$ 75,29 M",178
11,30/09/2021,"R$ 50,18 M","- R$ 32,23 M","- R$ 19,38 M","R$ 12,74 M",178
12,30/06/2021,"R$ 44,48 M","- R$ 10,06 M","- R$ 372,00 mil","R$ 6,17 M",178
13,31/03/2021,"R$ 7,76 M","- R$ 25,02 M","- R$ 18,62 M","- R$ 19,92 M",178
14,31/12/2020,"- R$ 18,01 M","- R$ 59,68 M","R$ 91,89 M","R$ 4,80 M",178
15,30/09/2020,"R$ 3,20 M","- R$ 16,86 M","R$ 342,26 M","R$ 332,34 M",178
16,30/06/2020,"- R$ 44,73 M","- R$ 23,59 M","- R$ 16,92 M","- R$ 76,11 M",178
17,31/03/2020,"- R$ 27,59 M","- R$ 42,85 M","- R$ 10,86 M","- R$ 56,25 M",178
18,31/12/2019,"R$ 64,05 M","- R$ 37,91 M","- R$ 56,43 M","- R$ 34,40 M",178
19,30/09/2019,"R$ 53,38 M","- R$ 40,42 M","R$ 117,07 M","R$ 141,11 M",178
20,30/06/2019,"R$ 37,43 M","- R$ 19,66 M","- R$ 22,53 M","- R$ 5,91 M",178
21,31/03/2019,"R$ 16,01 M","- R$ 12,63 M","- R$ 40,05 M","- R$ 36,56 M",178
22,31/12/2018,"R$ 15,45 M","- R$ 20,57 M","R$ 126,84 M","R$ 114,88 M",178
23,30/09/2018,"R$ 43,18 M","- R$ 15,26 M","- R$ 30,63 M","R$ 2,26 M",178
24,30/06/2018,"R$ 13,62 M","- R$ 19,97 M","- R$ 17,40 M","- R$ 13,25 M",178
25,31/03/2018,"R$ 4,06 M","- R$ 17,57 M","- R$ 7,21 M","- R$ 18,91 M",178
26,31/12/2017,"R$ 3,96 M","- R$ 28,32 M","R$ 76,63 M","R$ 53,57 M",178
27,30/09/2017,"R$ 31,82 M","- R$ 11,62 M","- R$ 48,41 M","- R$ 32,33 M",178
28,30/06/2017,"R$ 34,18 M","- R$ 9,61 M","- R$ 22,49 M","R$ 4,73 M",178
29,31/03/2017,"- R$ 196,00 mil","- R$ 14,10 M","- R$ 16,41 M","- R$ 32,49 M",178
30,31/12/2016,"R$ 14,77 M","- R$ 21,25 M","- R$ 25,38 M","- R$ 32,30 M",178
31,30/09/2016,"R$ 37,11 M","- R$ 7,40 M","- R$ 71,81 M","- R$ 39,35 M",178
32,30/06/2016,"R$ 15,32 M","- R$ 43,09 M","- R$ 29,27 M","- R$ 74,36 M",178
33,31/03/2016,"R$ 8,36 M","R$ 77,27 M","- R$ 15,52 M","R$ 46,71 M",178
34,31/12/2015,"- R$ 48,74 M","R$ 942,00 mil","R$ 248,67 M","R$ 189,27 M",178
35,30/09/2015,"R$ 34,94 M","- R$ 39,62 M","R$ 1,17 M","R$ 13,91 M",178
36,30/06/2015,"R$ 32,16 M","- R$ 22,57 M","- R$ 6,14 M","R$ 2,41 M",178
37,31/03/2015,"R$ 23,11 M","- R$ 27,33 M","- R$ 3,08 M","- R$ 1,03 M",178
38,31/12/2014,"R$ 25,79 M","R$ 48,24 M","- R$ 7,13 M","R$ 70,01 M",178
39,30/09/2014,"R$ 21,19 M","- R$ 13,30 M","R$ 554,00 mil","R$ 8,44 M",178
40,30/06/2014,"R$ 13,09 M","- R$ 22,54 M","- R$ 37,00 mil","- R$ 9,48 M",178
41,31/03/2014,"R$ 3,39 M","- R$ 13,02 M","- R$ 9,74 M","- R$ 19,38 M",178
42,31/12/2013,,,,,178
43,31/12/2012,,,,,178
44,31/12/2011,,,,,178
