,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 59,08 M","R$ 57,85 M","- R$ 346,21 M","- R$ 9,02 M","- R$ 337,19 M","- R$ 1,26 B","- R$ 401,25",327
1,31/03/2024,"R$ 51,96 M","R$ 51,37 M","- R$ 350,17 M","- R$ 9,11 M","- R$ 341,06 M","- R$ 1,19 B","- R$ 377,61",327
2,31/12/2023,"R$ 45,25 M","R$ 45,25 M","- R$ 348,62 M","- R$ 9,21 M","- R$ 339,41 M","- R$ 1,19 B","- R$ 377,62",327
3,30/09/2023,"R$ 42,61 M","R$ 38,62 M","R$ 579,63 M","- R$ 12,97 M","R$ 592,60 M","- R$ 394,60 M","- R$ 125,35",327
4,30/06/2023,"R$ 36,47 M","R$ 33,05 M","R$ 552,81 M","- R$ 12,46 M","R$ 565,26 M","- R$ 359,69 M","- R$ 114,26",327
5,31/03/2023,"R$ 35,88 M","R$ 32,55 M","R$ 565,36 M","- R$ 11,97 M","R$ 577,33 M","- R$ 287,86 M","- R$ 91,44",327
6,31/12/2022,"R$ 35,08 M","R$ 31,86 M","R$ 557,91 M","- R$ 11,47 M","R$ 569,38 M","- R$ 287,71 M","- R$ 91,39",327
7,30/09/2022,"R$ 34,91 M","R$ 31,64 M","- R$ 21,53 M","- R$ 12,55 M","- R$ 8,98 M","- R$ 640,93 M","- R$ 203,60",327
8,30/06/2022,"R$ 33,31 M","R$ 30,09 M","R$ 889,46 M","- R$ 13,68 M","R$ 903,14 M","- R$ 13,58 M","- R$ 4,31",327
9,31/03/2022,"R$ 30,29 M","R$ 27,34 M","R$ 833,02 M","- R$ 14,80 M","R$ 847,82 M","R$ 122,48 M","R$ 38,91",327
10,31/12/2021,"R$ 26,41 M","R$ 23,81 M","R$ 834,00 M","- R$ 15,92 M","R$ 849,91 M","R$ 122,56 M","R$ 38,93",327
11,30/09/2021,"R$ 20,82 M","R$ 19,72 M","R$ 260,51 M","- R$ 15,56 M","R$ 276,07 M","- R$ 382,43 M","- R$ 121,48",327
12,30/06/2021,"R$ 16,38 M","R$ 15,80 M","- R$ 636,08 M","- R$ 15,18 M","- R$ 620,90 M","- R$ 918,95 M","- R$ 291,91",327
13,31/03/2021,"R$ 12,30 M","R$ 12,09 M","- R$ 588,06 M","- R$ 14,80 M","- R$ 573,26 M","- R$ 870,18 M","- R$ 276,42",327
14,31/12/2020,"R$ 10,03 M","R$ 10,03 M","- R$ 581,26 M","- R$ 14,42 M","- R$ 566,84 M","- R$ 870,24 M","- R$ 276,44",327
15,30/09/2020,"R$ 9,85 M","R$ 10,05 M","- R$ 196,63 M","R$ 7,08 M","- R$ 203,71 M","- R$ 506,68 M","- R$ 160,95",327
16,30/06/2020,"R$ 10,35 M","R$ 10,50 M","- R$ 200,37 M","- R$ 94,00 mil","- R$ 200,27 M","- R$ 526,31 M","- R$ 167,19",327
17,31/03/2020,"R$ 10,45 M","R$ 10,45 M","- R$ 203,62 M","- R$ 7,27 M","- R$ 196,36 M","- R$ 567,68 M","- R$ 180,33",327
18,31/12/2019,"R$ 12,01 M","R$ 12,01 M","- R$ 210,80 M","- R$ 14,44 M","- R$ 196,36 M","- R$ 567,55 M","- R$ 180,29",327
19,30/09/2019,"R$ 10,98 M","R$ 10,98 M","- R$ 48,14 M","- R$ 32,45 M","- R$ 15,69 M","- R$ 390,71 M","- R$ 124,11",327
20,30/06/2019,"R$ 9,88 M","R$ 9,88 M","- R$ 47,81 M","- R$ 21,91 M","- R$ 25,90 M","- R$ 387,48 M","- R$ 123,09",327
21,31/03/2019,"R$ 10,60 M","R$ 10,60 M","- R$ 66,37 M","- R$ 11,52 M","- R$ 54,85 M","- R$ 426,71 M","- R$ 135,55",327
22,31/12/2018,"R$ 9,06 M","R$ 9,06 M","- R$ 66,93 M","- R$ 1,37 M","- R$ 65,56 M","- R$ 426,77 M","- R$ 135,57",327
23,30/09/2018,"R$ 10,02 M","R$ 10,02 M","- R$ 103,93 M","- R$ 2,07 M","- R$ 101,86 M","- R$ 524,88 M","- R$ 166,73",327
24,30/06/2018,"R$ 11,28 M","R$ 11,28 M","- R$ 102,41 M","- R$ 2,72 M","- R$ 99,69 M","- R$ 513,96 M","- R$ 163,26",327
25,31/03/2018,"R$ 10,46 M","R$ 10,46 M","- R$ 92,00 M","- R$ 3,25 M","- R$ 88,75 M","- R$ 495,49 M","- R$ 157,40",327
26,31/12/2017,"R$ 10,63 M","R$ 10,63 M","- R$ 83,73 M","- R$ 3,56 M","- R$ 80,18 M","- R$ 501,90 M","- R$ 159,43",327
27,30/09/2017,"R$ 9,05 M","R$ 7,52 M","- R$ 1,05 B","- R$ 3,68 M","- R$ 1,05 B","- R$ 1,41 B","- R$ 447,93",327
28,30/06/2017,"R$ 6,13 M","R$ 3,29 M","R$ 55,96 M","- R$ 3,86 M","R$ 59,82 M","- R$ 457,88 M","- R$ 145,45",327
