,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 285,00 mil","- R$ 146,00 mil","R$ 1,77 M","- R$ 104,00 mil",327
1,31/03/2024,"- R$ 3,12 M","R$ 165,00 mil","- R$ 90,00 mil","- R$ 2,40 M",327
2,31/12/2023,"- R$ 21,47 M","R$ 159,00 mil","- R$ 897,00 mil","- R$ 15,67 M",327
3,30/09/2023,"- R$ 15,99 M","- R$ 8,21 M","- R$ 952,00 mil","- R$ 18,47 M",327
4,30/06/2023,"- R$ 6,81 M","R$ 286,00 mil","- R$ 1.000,00 mil","- R$ 1,21 M",327
5,31/03/2023,"- R$ 2,92 M","R$ 365,00 mil","R$ 818,00 mil","R$ 2,24 M",327
6,31/12/2022,"R$ 12,32 M","R$ 442,00 mil","- R$ 868,00 mil","R$ 12,98 M",327
7,30/09/2022,"R$ 10,64 M","R$ 8,79 M","- R$ 78,00 mil","R$ 19,36 M",327
8,30/06/2022,"R$ 5,52 M","R$ 220,00 mil","R$ 550,00 mil","R$ 5,55 M",327
9,31/03/2022,"R$ 3,28 M","R$ 151,00 mil","- R$ 2,31 M","R$ 3,96 M",327
10,31/12/2021,"R$ 4,15 M","R$ 75,00 mil","R$ 904,00 mil","R$ 4,00 M",327
11,30/09/2021,"R$ 1,90 M","- R$ 40,00 mil","- R$ 495,00 mil","R$ 1,89 M",327
12,30/06/2021,"R$ 251,00 mil","R$ 0,00","- R$ 1,13 M","R$ 479,00 mil",327
13,31/03/2021,"R$ 840,00 mil","R$ 0,00","R$ 1,19 M","R$ 595,00 mil",327
14,31/12/2020,"R$ 208,00 mil","R$ 0,00","R$ 2,81 M","- R$ 289,00 mil",327
15,30/09/2020,"- R$ 180,00 mil","R$ 0,00","R$ 3,55 M","- R$ 808,00 mil",327
16,30/06/2020,"R$ 729,00 mil","R$ 0,00","R$ 3,95 M","R$ 31,00 mil",327
17,31/03/2020,"R$ 321,00 mil","- R$ 5,00 mil","R$ 3,13 M","- R$ 321,00 mil",327
18,31/12/2019,"R$ 303,00 mil","R$ 0,00","R$ 372,00 mil","R$ 225,00 mil",327
19,30/09/2019,"- R$ 90,00 mil","R$ 0,00","R$ 384,00 mil","- R$ 532,00 mil",327
20,30/06/2019,"R$ 2,42 M","R$ 0,00","- R$ 56,00 mil","- R$ 1,18 M",327
21,31/03/2019,"R$ 1,45 B","- R$ 1,45 B","R$ 1,38 M","R$ 275,00 mil",327
22,31/12/2018,"- R$ 301,00 mil","R$ 0,00","R$ 1,36 M","- R$ 1,02 M",327
23,30/09/2018,"- R$ 6,42 M","- R$ 1,97 M","R$ 10,43 M","R$ 407,00 mil",327
24,30/06/2018,"- R$ 8,49 M","- R$ 1,97 M","R$ 9,82 M","R$ 948,00 mil",327
25,31/03/2018,"- R$ 11,12 M","- R$ 1,97 M","R$ 12,89 M","R$ 339,00 mil",327
26,31/12/2017,"- R$ 29,57 M","- R$ 1,97 M","R$ 13,84 M","R$ 1,02 M",327
27,30/09/2017,"- R$ 990,69 M","R$ 1,05 M","R$ 205,39 M","R$ 1,25 M",327
28,30/06/2017,"- R$ 412,19 M","R$ 1,18 M","R$ 271,52 M","- R$ 2,78 M",327
29,31/03/2017,"R$ 451,09 M","- R$ 4,00 M","- R$ 126,12 M","- R$ 7,79 M",327
30,31/12/2016,"- R$ 1,26 B","R$ 1,70 M","R$ 487,11 M","- R$ 7,94 M",327
31,30/09/2016,"- R$ 4,25 B","R$ 246,87 M","R$ 4,36 B","- R$ 542,00 mil",327
32,30/06/2016,"- R$ 1,01 B","R$ 356,63 M","R$ 202,87 M","- R$ 152,00 mil",327
33,31/03/2016,"- R$ 547,08 M","R$ 53,07 M","R$ 113,46 M","- R$ 393,00 mil",327
34,31/12/2015,"R$ 23,61 M","R$ 245,84 M","- R$ 4,50 M","R$ 7,70 M",327
35,30/09/2015,"R$ 208,52 M","- R$ 113,57 M","R$ 11,03 M","R$ 363,00 mil",327
36,30/06/2015,"R$ 294,75 M","- R$ 49,68 M","R$ 86,30 M","- R$ 1,39 M",327
37,31/03/2015,"R$ 188,64 M","- R$ 67,83 M","R$ 88,16 M","- R$ 4,43 M",327
38,31/12/2014,"R$ 407,72 M","- R$ 273,43 M","R$ 68,02 M","- R$ 9,75 M",327
39,30/09/2014,"- R$ 3,38 B","R$ 3,30 B","- R$ 23,31 M","- R$ 191,41 M",327
40,30/06/2014,"- R$ 3,22 B","R$ 2,61 B","- R$ 284,98 M","- R$ 792,28 M",327
41,31/03/2014,"- R$ 2,52 B","R$ 1,90 B","- R$ 763,61 M","- R$ 1,28 B",327
42,31/12/2013,"- R$ 2,57 B","R$ 1,09 B","- R$ 307,66 M","- R$ 1,67 B",327
43,30/09/2013,"R$ 1,15 B","- R$ 3,43 B","R$ 1,24 B","- R$ 1,01 B",327
44,30/06/2013,"R$ 1,14 B","- R$ 4,01 B","R$ 1,72 B","- R$ 1,13 B",327
45,31/03/2013,"R$ 334,43 M","- R$ 4,22 B","R$ 3,79 B","- R$ 140,34 M",327
46,31/12/2012,"R$ 163,02 M","- R$ 3,90 B","R$ 4,41 B","R$ 653,73 M",327
47,30/09/2012,"R$ 503,03 M","- R$ 4,08 B","R$ 3,24 B","- R$ 354,14 M",327
48,30/06/2012,"R$ 184,09 M","- R$ 3,14 B","R$ 3,02 B","R$ 80,29 M",327
49,31/03/2012,"R$ 387,82 M","- R$ 2,37 B","R$ 1,35 B","- R$ 647,47 M",327
50,31/12/2011,"R$ 427,78 M","- R$ 1,80 B","R$ 194,53 M","- R$ 1,20 B",327
51,30/09/2011,"R$ 102,76 M","- R$ 415,69 M","R$ 123,33 M","- R$ 167,34 M",327
52,30/06/2011,"R$ 74,72 M","- R$ 206,62 M","R$ 206,16 M","R$ 61,61 M",327
53,31/03/2011,"R$ 86,59 M","- R$ 487,57 M","R$ 127,66 M","- R$ 277,91 M",327
