,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,31 B","R$ 1,36 B","R$ 185,72 M","- R$ 174,01 M","R$ 359,72 M","R$ 57,02 M","R$ 0,11"
1,31/03/2024,"R$ 1,99 B","R$ 1,17 B","R$ 43,33 M","- R$ 168,44 M","R$ 211,77 M","- R$ 116,99 M","- R$ 0,23"
2,31/12/2023,"R$ 2,73 B","R$ 1,57 B","R$ 389,39 M","- R$ 158,16 M","R$ 547,54 M","R$ 229,77 M","R$ 0,46"
3,30/09/2023,"R$ 2,10 B","R$ 1,21 B","R$ 23,63 M","- R$ 154,91 M","R$ 178,54 M","- R$ 70,74 M","- R$ 0,14"
4,30/06/2023,"R$ 2,14 B","R$ 1,29 B","R$ 83,29 M","- R$ 155,56 M","R$ 238,85 M","- R$ 17,62 M","- R$ 0,04"
5,31/03/2023,"R$ 1,83 B","R$ 1,07 B","- R$ 68,27 M","- R$ 155,74 M","R$ 87,47 M","- R$ 175,67 M","- R$ 0,35"
6,31/12/2022,"R$ 2,59 B","R$ 1,47 B","R$ 250,77 M","- R$ 152,57 M","R$ 403,33 M","R$ 102,26 M","R$ 0,20"
7,30/09/2022,"R$ 1,98 B","R$ 1,16 B","R$ 84,13 M","- R$ 150,73 M","R$ 234,86 M","R$ 3,48 M","R$ 0,01"
8,30/06/2022,"R$ 2,15 B","R$ 1,28 B","R$ 112,79 M","- R$ 149,16 M","R$ 261,95 M","R$ 26,38 M","R$ 0,05"
9,31/03/2022,"R$ 1,74 B","R$ 1,00 B","- R$ 85,14 M","- R$ 146,95 M","R$ 61,81 M","- R$ 80,14 M","- R$ 0,16"
10,31/12/2021,"R$ 2,49 B","R$ 1,39 B","R$ 374,72 M","- R$ 140,95 M","R$ 515,67 M","R$ 304,62 M","R$ 0,61"
11,30/09/2021,"R$ 1,82 B","R$ 990,99 M","R$ 68,78 M","- R$ 139,34 M","R$ 208,12 M","R$ 207,32 M","R$ 0,42"
12,30/06/2021,"R$ 1,67 B","R$ 862,13 M","R$ 70,55 M","- R$ 135,50 M","R$ 206,05 M","R$ 46,11 M","R$ 0,09"
