,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"19,37","0,81","0,45","2,57","2,70","0,32","5,37","1,44","7,19","3,84","-0,84","0,60","3,61","0,43","R$ 4,16 B","1,44%"
1,30/09/2024,"22,55","0,94","0,52","3,00","3,14","0,37","6,25","1,68","8,07","4,31","-0,97","0,67","4,05","0,48","R$ 4,85 B","1,24%"
2,30/06/2024,"5,04","0,74","0,41","2,36","2,44","0,28","5,88","1,21","8,38","4,14","-0,74","0,59","3,48","0,40","R$ 3,77 B","1,59%"
3,31/03/2024,"174,22","0,83","0,47","2,82","2,89","0,31","7,88","1,23","11,04","5,06","-0,84","0,66","4,05","0,44","R$ 4,25 B","0,00%"
4,31/12/2023,"-90,92","0,60","0,35","2,35","2,36","0,22","7,28","0,86","12,47","5,07","-0,57","0,61","4,05","0,37","R$ 3,12 B","0,00%"
5,30/09/2023,"-16,73","0,54","0,31","1,97","2,05","0,20","9,35","0,81","18,81","5,99","-0,50","0,63","4,11","0,39","R$ 2,71 B","0,00%"
6,30/06/2023,"-35,41","0,61","0,36","1,98","2,14","0,22","8,86","0,86","17,78","6,45","-0,56","0,73","4,29","0,44","R$ 3,10 B","0,32%"
7,31/03/2023,"-53,19","0,46","0,27","1,60","1,84","0,16","6,10","0,61","14,05","5,40","-0,39","0,62","4,22","0,36","R$ 2,32 B","1,73%"
8,31/12/2022,"45,52","0,45","0,28","2,14","2,76","0,16","6,53","0,61","12,15","4,58","-0,39","0,52","5,14","0,29","R$ 2,37 B","2,96%"
9,30/09/2022,"16,66","0,82","0,51","8,18","8,40","0,31","8,71","1,55","14,15","6,41","-0,71","0,82","13,64","0,50","R$ 4,24 B","6,48%"
10,30/06/2022,"9,46","0,84","0,53","27,51","25,89","0,31","9,20","1,61","15,04","6,76","-0,69","0,86","42,33","0,50","R$ 4,33 B","6,46%"
11,31/03/2022,"8,74","0,81","0,54","46,59","29,47","0,30","9,74","1,57","14,98","6,48","-0,66","0,83","45,30","0,46","R$ 4,18 B","6,33%"
12,31/12/2021,"11,17","0,96","0,70","166,30","48,78","0,35","12,30","1,84","16,80","7,19","-0,78","0,96","66,62","0,48","R$ 5,06 B","4,64%"
13,30/09/2021,"12,03","1,20","0,90","14,12","19,26","0,46","12,33","2,26","16,36","7,89","-1,10","1,19","25,55","0,61","R$ 6,22 B","3,74%"
14,30/06/2021,"34,22","1,78","1,33","9,19","10,12","0,68","22,80","2,65","27,77","11,67","-1,89","1,62","12,33","0,83","R$ 8,82 B","2,47%"
15,31/03/2021,"-110,05","1,89","1,59","7,01","7,36","0,70","-90,69","2,70","-105,46","25,45","-1,87","1,85","8,56","0,81","R$ 9,31 B","2,18%"
16,31/12/2020,"-262,89","1,42","1,14","5,13","5,37","0,52","-227,22","1,97","-264,25","16,85","-1,38","1,33","6,24","0,60","R$ 7,14 B","2,84%"
17,30/09/2020,"168,22","1,57","1,18","5,61","6,35","0,58","230,97","3,06","279,06","17,23","-1,32","1,42","7,68","0,70","R$ 7,63 B","3,12%"
18,30/06/2020,"54,05","1,81","1,30","8,55","10,45","0,74","45,34","5,09","55,72","15,51","-1,64","1,60","12,85","0,90","R$ 8,90 B","2,84%"
19,31/03/2020,"12,10","1,20","0,80","6,53","8,34","0,52","8,69","2,22","11,95","6,98","-1,57","1,10","11,48","0,72","R$ 6,24 B","4,32%"
20,31/12/2019,"0,02","0,00","0,00","0,02","0,04","0,00","0,02","0,00","2,35","1,44","0,00","0,24","4,90","0,15","R$ 14,53 M","3,18%"
21,30/09/2019,"9,01","2,09","1,39","25,43","53,35","0,88","8,09","3,33","9,85","7,28","-2,77","1,69","64,94","1,07","R$ 10,49 B","3,71%"
22,30/06/2019,"8,38","1,99","1,34","34,68","175,60","0,88","7,46","3,22","9,09","6,99","-3,11","1,63","214,06","1,07","R$ 9,88 B","4,08%"
23,31/03/2019,"0,00","0,00","0,00","-0,02","0,00","0,00","0,00","0,00","1,47","1,18","0,00","0,28","-6,03","0,18","R$ 1,10 M","4,69%"
24,31/12/2018,"7,17","1,80","1,23","31,79","-603,39","0,85","6,28","3,43","7,26","6,02","-2,99","1,42","-697,11","0,98","R$ 8,86 B","2,83%"
25,30/09/2018,"15,59","2,09","1,22","71,55","-49,73","0,99","10,04","3,56","11,98","8,77","-4,04","1,46","-59,33","1,18","R$ 8,58 B","1,42%"
26,30/06/2018,"12,18","1,55","0,92","59,24","-59,76","0,75","7,90","2,45","9,68","6,99","-3,49","1,13","-73,24","0,92","R$ 6,30 B","1,85%"
27,31/03/2018,"15,88","2,00","1,22","22,97","42,24","1,05","10,26","4,23","11,64","8,41","-4,63","1,38","47,95","1,19","R$ 8,11 B","1,44%"
28,31/12/2017,"16,82","2,38","1,49","21,25","29,15","1,20","10,80","4,34","11,80","8,82","-5,50","1,63","31,85","1,31","R$ 9,60 B","1,13%"
29,30/09/2017,"19,88","2,63","1,57","18,40","21,69","1,33","13,50","5,15","14,92","10,59","-5,66","1,74","23,98","1,47","R$ 9,86 B","0,74%"
30,30/06/2017,"15,02","1,87","1,14","14,56","19,98","0,94","10,24","3,54","11,90","8,28","-4,06","1,32","23,20","1,09","R$ 6,96 B","0,70%"
31,31/03/2017,"14,66","1,67","1,02","17,38","29,03","0,84","10,44","3,05","12,37","8,25","-3,73","1,21","34,37","0,99","R$ 6,12 B","0,87%"
32,31/12/2016,"15,25","1,34","0,82","11,60","18,93","0,63","12,00","2,80","14,41","8,43","-2,04","0,98","22,73","0,75","R$ 4,84 B","1,79%"
33,30/09/2016,"18,10","1,20","0,69","9,26","19,10","0,57","13,09","2,70","17,18","9,07","-1,81","0,91","25,07","0,75","R$ 4,05 B","2,14%"
34,30/06/2016,"18,35","1,31","0,76","8,13","19,37","0,61","13,77","3,60","17,39","9,43","-1,64","0,96","24,46","0,76","R$ 4,37 B","3,06%"
35,31/03/2016,"12,64","1,05","0,62","6,63","32,38","0,51","9,17","3,14","12,03","7,15","-1,42","0,81","42,47","0,66","R$ 3,49 B","4,23%"
36,31/12/2015,"6,88","0,71","0,44","6,97","-18,88","0,34","5,08","1,70","7,30","4,77","-1,08","0,63","-27,12","0,49","R$ 2,41 B","5,37%"
37,30/09/2015,"7,77","0,92","0,56","37,78","-7,51","0,44","5,79","2,09","8,56","5,81","-1,40","0,83","-11,11","0,65","R$ 2,98 B","5,41%"
38,30/06/2015,"8,88","1,21","0,77","-279,43","-8,28","0,61","6,70","2,53","8,88","6,38","-2,43","1,02","-10,97","0,81","R$ 3,94 B","3,71%"
39,31/03/2015,"10,18","1,56","1,02","142,19","-14,34","0,84","7,75","3,15","9,32","6,95","-4,21","1,22","-17,24","1,01","R$ 5,02 B","2,68%"
40,31/12/2014,"10,40","1,57","1,06","26,21","-31,75","0,84","7,89","2,60","8,91","6,68","-5,91","1,19","-35,85","0,95","R$ 4,99 B","2,55%"
41,30/09/2014,"11,27","1,86","1,24","15,23","6.303,95","1,09","8,69","3,59","9,64","7,35","-10,03","1,38","6.996,76","1,21","R$ 5,60 B","3,71%"
42,30/06/2014,"13,03","2,17","1,46","13,17","40,10","1,32","9,85","4,02","10,65","8,23","-21,00","1,58","43,35","1,43","R$ 6,43 B","2,74%"
43,31/03/2014,"13,56","2,19","1,49","12,56","38,04","1,34","10,08","4,23","10,79","8,32","-19,53","1,59","40,71","1,44","R$ 6,26 B","2,30%"
44,31/12/2013,"13,32","1,98","1,38","12,28","78,93","1,18","9,80","4,07","10,40","7,97","-10,17","1,46","83,78","1,25","R$ 5,60 B","3,30%"
45,30/09/2013,"16,44","2,30","1,63","15,74","188,58","1,46","11,71","4,42","12,57","9,62","-38,49","1,75","202,42","1,56","R$ 6,30 B","1,15%"
46,30/06/2013,"14,75","1,96","1,40","15,95","-153,38","1,23","10,50","3,70","11,60","8,75","-29,14","1,54","-169,49","1,36","R$ 5,21 B","1,39%"
47,31/03/2013,"19,17","2,59","1,83","18,81","334,97","1,61","13,74","4,94","14,78","11,22","-32,78","1,96","360,46","1,74","R$ 6,61 B","1,09%"
48,31/12/2012,"18,78","2,72","1,94","16,61","40,59","1,62","13,61","4,98","14,25","10,99","-20,38","2,03","42,52","1,70","R$ 6,86 B","1,05%"
49,30/09/2012,"22,01","3,09","2,21","27,89","144,26","1,95","15,87","6,06","16,77","12,80","-40,49","2,33","152,44","2,06","R$ 7,51 B","0,96%"
50,30/06/2012,"16,31","2,34","1,69","27,86","949,17","1,47","11,97","4,41","12,97","10,07","-39,30","1,83","1.028,49","1,59","R$ 5,55 B","1,30%"
51,31/03/2012,"16,68","2,59","1,88","49,04","-54,91","1,65","12,52","5,07","13,53","10,57","-43,09","2,03","-59,32","1,78","R$ 5,93 B","1,22%"
52,31/12/2011,"15,14","2,46","1,81","60,76","-29,05","1,48","11,49","4,87","12,44","9,89","-16,18","1,96","-31,43","1,61","R$ 5,51 B","1,23%"
53,30/09/2011,"13,62","2,39","1,77","44,71","-25,62","1,53","10,49","5,19","11,40","9,17","-23,43","1,92","-27,85","1,66","R$ 5,18 B","1,31%"
54,30/06/2011,"11,64","2,13","1,59","28,76","-29,28","1,40","8,88","4,74","9,70","7,87","-27,71","1,74","-31,98","1,52","R$ 4,49 B","1,51%"
55,31/03/2011,"16,10","2,76","2,05","34,52","-56,59","1,85","12,02","6,06","12,81","10,23","-71,94","2,18","-60,33","1,97","R$ 5,54 B","1,23%"
56,31/12/2010,"15,20","2,63","1,97","29,36","-93,36","1,62","11,29","5,45","11,86","9,46","-18,48","2,07","-98,14","1,70","R$ 5,14 B","0,77%"
