,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,60 B","R$ 486,63 M","- R$ 1,76 B","R$ 326,16 M"
1,31/03/2024,"R$ 1,51 B","R$ 328,50 M","- R$ 1,62 B","R$ 213,47 M"
2,31/12/2023,"R$ 1,33 B","- R$ 945,30 M","- R$ 1,14 B","- R$ 758,17 M"
3,30/09/2023,"R$ 1,38 B","- R$ 902,34 M","- R$ 337,79 M","R$ 136,67 M"
4,30/06/2023,"R$ 1,57 B","- R$ 1,38 B","- R$ 359,65 M","- R$ 168,74 M"
5,31/03/2023,"R$ 1,45 B","- R$ 1,37 B","- R$ 248,84 M","- R$ 170,74 M"
6,31/12/2022,"R$ 1,11 B","- R$ 532,52 M","- R$ 256,65 M","R$ 318,37 M"
7,30/09/2022,"R$ 518,18 M","- R$ 310,70 M","- R$ 824,92 M","- R$ 617,44 M"
8,30/06/2022,"R$ 157,48 M","- R$ 263,79 M","- R$ 554,84 M","- R$ 661,16 M"
9,31/03/2022,"R$ 89,69 M","- R$ 225,51 M","- R$ 806,67 M","- R$ 942,49 M"
10,31/12/2021,"R$ 30,44 M","- R$ 156,76 M","- R$ 1,07 B","- R$ 1,20 B"
11,30/09/2021,"R$ 440,31 M","- R$ 353,39 M","- R$ 1,53 B","- R$ 1,44 B"
12,30/06/2021,"R$ 959,93 M","- R$ 357,01 M","- R$ 1,00 B","- R$ 401,85 M"
13,31/03/2021,"R$ 1,33 B","R$ 35,32 M","R$ 406,23 M","R$ 1,77 B"
14,31/12/2020,"R$ 1,39 B","- R$ 129,23 M","R$ 717,74 M","R$ 1,98 B"
15,30/09/2020,"R$ 1,36 B","- R$ 152,10 M","R$ 1,13 B","R$ 2,33 B"
16,30/06/2020,"R$ 1,04 B","- R$ 367,60 M","R$ 839,32 M","R$ 1,51 B"
17,31/03/2020,"R$ 956,22 M","- R$ 698,45 M","- R$ 138,06 M","R$ 119,71 M"
18,31/12/2019,"R$ 595,77 M","- R$ 544,26 M","R$ 124,78 M","R$ 176,29 M"
19,30/09/2019,"R$ 412,69 M","- R$ 629,42 M","R$ 399,21 M","R$ 182,49 M"
20,30/06/2019,"R$ 285,00 M","- R$ 348,56 M","R$ 105,18 M","R$ 41,61 M"
21,31/03/2019,"- R$ 68,15 M","- R$ 365,88 M","R$ 723,72 M","R$ 289,69 M"
22,31/12/2018,"R$ 278,74 M","- R$ 371,40 M","R$ 449,08 M","R$ 356,43 M"
23,30/09/2018,"R$ 119,93 M","- R$ 354,91 M","R$ 304,81 M","R$ 69,83 M"
24,30/06/2018,"R$ 106,40 M","- R$ 266,01 M","R$ 264,90 M","R$ 105,29 M"
25,31/03/2018,"R$ 353,20 M","- R$ 210,11 M","- R$ 405,89 M","- R$ 262,80 M"
26,31/12/2017,"R$ 451,50 M","- R$ 172,05 M","- R$ 485,53 M","- R$ 206,08 M"
27,30/09/2017,"R$ 535,56 M","- R$ 122,17 M","- R$ 389,44 M","R$ 23,95 M"
28,30/06/2017,"R$ 477,86 M","- R$ 247,13 M","- R$ 451,61 M","- R$ 220,88 M"
29,31/03/2017,"R$ 351,90 M","- R$ 258,53 M","- R$ 79,48 M","R$ 13,89 M"
30,31/12/2016,"R$ 417,43 M","- R$ 278,91 M","R$ 110,49 M","R$ 249,01 M"
31,30/09/2016,"R$ 437,39 M","- R$ 412,88 M","R$ 43,01 M","R$ 67,52 M"
32,30/06/2016,"R$ 536,98 M","- R$ 357,41 M","R$ 202,90 M","R$ 382,47 M"
33,31/03/2016,"R$ 526,83 M","- R$ 466,83 M","R$ 214,15 M","R$ 274,16 M"
