,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 13,37 B","R$ 5,11 B","R$ 10,23",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
1,31/03/2024,"R$ 13,63 B","R$ 5,11 B","R$ 10,23",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
2,31/12/2023,"R$ 14,27 B","R$ 5,22 B","R$ 10,46",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
3,30/09/2023,"R$ 13,79 B","R$ 4,99 B","R$ 9,99",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
4,30/06/2023,"R$ 14,17 B","R$ 5,06 B","R$ 10,14",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
5,31/03/2023,"R$ 14,79 B","R$ 5,08 B","R$ 10,18",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
6,31/12/2022,"R$ 15,22 B","R$ 5,26 B","R$ 10,54",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
7,30/09/2022,"R$ 13,84 B","R$ 5,16 B","R$ 10,33",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
8,30/06/2022,"R$ 14,14 B","R$ 5,16 B","R$ 10,34",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
9,31/03/2022,"R$ 14,11 B","R$ 5,16 B","R$ 10,34",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
10,31/12/2021,"R$ 14,48 B","R$ 5,27 B","R$ 10,55",499.200.000,0,0,499.200.000,2.560,0,0,2.560,499.197.440,0,499.197.440
