,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-9,82%","-2.091,45%","-14,87%","-3.168,86%","-2.040,18%","-14,46%","10,05%","-23,57%","-14,12%","-10,53%","0,61","-24,23","-25,23","0,01"
1,31/03/2024,"-7,39%","1.569,56%","-11,20%","2.378,13%","-738,56%","-11,04%","11,60%","-15,17%","-7,95%","-5,11%","0,73","252,88","251,88","0,00"
2,31/12/2023,"-5,01%","21,39%","-7,59%","32,41%","93,46%","-8,89%","11,16%","-9,11%","-4,05%","-1,70%","0,98","127,37","126,37","0,55"
3,30/09/2023,"9,87%","-9,07%","14,95%","-13,74%","34,69%","-20,59%","12,72%","-21,90%","8,88%","10,95%","0,94","528,58","527,58","-0,01"
4,30/06/2023,"11,82%","-10,44%","17,91%","-15,81%","32,77%","-19,39%","13,16%","-18,81%","9,23%","11,10%","1,03","141,07","140,07","-0,04"
5,31/03/2023,"10,65%","-10,08%","16,13%","-15,27%","35,06%","-20,24%","11,58%","-17,50%","7,76%","9,36%","1,16","66,88","65,88","-0,17"
6,31/12/2022,"16,73%","-10,31%","25,35%","-15,63%","30,64%","-18,96%","12,18%","-16,94%","9,59%","11,14%","1,12","-10,51","-11,51","-0,19"
7,30/09/2022,"0,95%","-0,67%","1,44%","-1,01%","7,11%","-4,80%","11,35%","-4,41%","0,66%","2,23%","1,09","-1,68","-2,68","-0,58"
8,30/06/2022,"1,47%","-0,92%","2,22%","-1,39%","6,69%","-4,89%","10,92%","-4,03%","0,90%","2,26%","1,21","-1,69","-2,69","-0,38"
9,31/03/2022,"4,92%","-1,63%","7,46%","-2,47%","2,76%","-2,93%","12,93%","-2,46%","2,35%","3,78%","1,19","-1,73","-2,73","-0,26"
10,31/12/2021,"3,03%","-0,83%","4,59%","-1,26%","2,52%","-3,70%","13,47%","-2,74%","1,40%","2,87%","1,35","-1,62","-2,62","-2,64"
11,30/09/2021,"4,10%","-0,71%","6,22%","-1,07%","1,66%","-2,73%","14,71%","-2,06%","1,35%","2,83%","1,33","-1,48","-2,48","-1,46"
12,30/06/2021,"10,34%","-1,67%","15,66%","-2,53%","-0,36%","0,64%","17,82%","0,54%","3,85%","5,70%","1,19","-1,37","-2,37","-1,27"
13,31/03/2021,"7,51%","-1,28%","11,39%","-1,93%","0,01%","-0,02%","18,74%","-0,02%","3,60%","5,85%","0,96","-0,94","-1,94","-1,89"
14,31/12/2020,"4,10%","-0,65%","6,21%","-0,99%","2,04%","-3,52%","19,77%","-4,79%","2,32%","4,97%","0,73","-0,68","-1,68","-0,79"
15,30/09/2020,"4,19%","-0,68%","6,35%","-1,03%","2,67%","-4,24%","21,66%","-7,56%","2,93%","5,74%","0,56","-0,61","-1,61","-1,02"
16,30/06/2020,"2,29%","-0,37%","3,47%","-0,56%","4,14%","-6,64%","22,72%","-14,01%","1,90%","4,38%","0,47","-0,56","-1,56","-0,65"
17,31/03/2020,"2,77%","-0,45%","4,20%","-0,68%","5,02%","-7,89%","23,59%","-16,50%","2,25%","4,08%","0,48","-0,56","-1,56","-0,09"
18,31/12/2019,"1,90%","-0,24%","2,87%","-0,36%","5,43%","-8,44%","23,47%","-18,53%","1,29%","2,94%","0,46","-0,58","-1,58","-0,18"
19,30/09/2019,"4,68%","0,64%","7,09%","0,97%","3,83%","-17,30%","21,40%","-26,02%","-6,17%","-4,50%","0,67","-0,63","-1,63","0,03"
20,30/06/2019,"18,21%","1,11%","27,60%","1,68%","6,04%","-20,01%","19,65%","-54,06%","-14,10%","-11,84%","0,37","-0,62","-1,62","0,00"
21,31/03/2019,"38,13%","1,84%","57,77%","2,79%","8,60%","-27,69%","16,69%","-136,77%","-41,61%","-37,53%","0,20","-0,64","-1,64","0,02"
22,31/12/2018,"70,91%","3,01%","107,43%","4,56%","11,24%","-34,82%","14,81%","-292,40%","-111,77%","-104,98%","0,12","-0,64","-1,64","0,61"
23,30/09/2018,"10,26%","2,85%","15,55%","4,31%","15,31%","-36,02%","18,64%","-1.431,28%","-379,45%","-353,58%","0,03","-0,22","-1,22","-1,82"
24,30/06/2018,"77,33%","17,94%","117,16%","27,18%","37,82%","-72,52%","100,00%","-99.102,86%","-66.177,14%","-65.291,43%","0,00","-0,30","-1,30","-0,33"
25,31/03/2018,"83,51%","19,79%","126,53%","29,98%","39,64%","-72,75%","100,00%","-99.642,86%","-69.857,14%","-68.962,86%","0,00","-0,31","-1,31","-0,31"
26,31/12/2017,"103,19%","23,03%","156,35%","34,89%","45,20%","-76,90%","100,00%","-105.428,57%","-75.174,29%","-74.262,86%","0,00","-0,32","-1,32","-0,26"
27,30/09/2017,"112,06%","23,50%","169,78%","35,60%","42,08%","-68,89%","100,00%","-368.344,44%","-288.100,00%","-284.600,00%","0,00","-0,43","-1,43","-0,26"
28,30/06/2017,"21,71%","7,62%","32,89%","11,54%","28,10%","-89,99%","0,00%","0,00%","0,00%","0,00%","0,00","-0,52","-1,52","-0,62"
29,31/03/2017,"20,39%","6,92%","30,89%","10,49%","29,61%","-91,07%","0,00%","0,00%","0,00%","0,00%","0,00","-0,54","-1,54","-0,70"
30,31/12/2016,"14,50%","4,86%","21,97%","7,36%","28,66%","-84,65%","0,00%","0,00%","0,00%","0,00%","0,00","-0,59","-1,59","-1,01"
31,30/09/2016,"15,53%","5,14%","23,53%","7,79%","31,78%","-86,52%","34,69%","-5.244,33%","-1.088,32%","-1.029,78%","0,02","-0,61","-1,61","-0,98"
32,30/06/2016,"10,80%","3,40%","16,36%","5,15%","17,20%","-45,91%","34,69%","-2.777,50%","-688,83%","-627,24%","0,02","-0,31","-1,31","-5,10"
33,31/03/2016,"12,50%","3,73%","18,94%","5,66%","17,86%","-45,52%","34,29%","-2.757,43%","-725,34%","-661,15%","0,02","-0,33","-1,33","-4,46"
34,31/12/2015,"18,11%","4,86%","27,44%","7,36%","19,75%","-46,03%","34,29%","-2.887,33%","-898,31%","-838,01%","0,02","-0,34","-1,34","-3,26"
35,30/09/2015,"-451,94%","39,06%","-684,76%","59,18%","85,94%","-72,04%","27,27%","413.918,18%","250.000,00%","246.700,00%","0,00","-0,37","-1,37","-0,55"
36,30/06/2015,"-94,14%","34,21%","-142,64%","51,84%","84,67%","-46,38%","-5,08%","-24.379,10%","-13.100,56%","-12.879,10%","0,00","-0,37","-1,37","-0,72"
37,31/03/2015,"-80,71%","38,26%","-122,28%","57,97%","91,39%","-46,19%","14,37%","-6.463,17%","-3.494,01%","-3.430,99%","0,01","-0,39","-1,39","-0,67"
38,31/12/2014,"-51,00%","42,40%","-77,28%","64,24%","99,55%","-44,11%","20,28%","-2.078,45%","-1.100,97%","-1.077,58%","0,02","-0,43","-1,43","-0,65"
39,30/09/2014,"-1,94%","1,74%","-2,95%","2,64%","27,27%","-12,25%","24,92%","-190,54%","-15,09%","-6,62%","0,06","-1,19","-2,19","-16,37"
40,30/06/2014,"-9,87%","9,16%","-14,95%","13,88%","25,83%","-11,56%","26,55%","-97,03%","-42,75%","-38,07%","0,12","-1,83","-2,83","-1,50"
