,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"40,57%","7,35%","61,48%","11,14%","1,87%","0,72%","66,39%","2,09%","21,65%","31,96%","0,35","2,79","1,79","4,41"
1,31/03/2024,"25,22%","7,04%","38,22%","10,67%","3,31%","1,28%","66,60%","3,65%","20,61%","31,18%","0,35","2,59","1,59","3,60"
2,31/12/2023,"29,81%","7,28%","45,17%","11,03%","5,63%","2,17%","65,89%","6,25%","21,14%","31,98%","0,35","2,60","1,60","3,46"
3,30/09/2023,"45,00%","7,18%","68,18%","10,87%","9,48%","2,89%","65,78%","8,71%","20,63%","31,76%","0,33","2,69","1,69","3,07"
4,30/06/2023,"-1.975,79%","6,89%","-2.993,62%","10,44%","11,81%","3,53%","64,05%","11,22%","20,63%","32,35%","0,31","2,60","1,60","2,97"
5,31/03/2023,"71,69%","23,71%","108,62%","35,92%","14,97%","9,89%","62,84%","8,15%","17,65%","29,54%","1,21","2,57","1,57","3,58"
6,31/12/2022,NA,NA,NA,NA,NA,NA,"61,87%","7,07%","15,51%","26,97%",NA,"2,59","1,59","4,46"
7,30/09/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,28","2,28","12,61"
8,30/06/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,35","2,35","47,99"
9,31/03/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,51","0,51","-5,97"
