,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 8,12 M","- R$ 723,60 M","R$ 733,77 M","R$ 2,05 M",202
1,31/03/2024,"R$ 159,15 M","- R$ 154,63 M","- R$ 8,34 M","- R$ 3,82 M",202
2,31/12/2023,"- R$ 150,79 M","- R$ 260,10 M","R$ 414,68 M","R$ 3,78 M",202
3,30/09/2023,"R$ 241,20 M","- R$ 261,16 M","- R$ 39,30 M","- R$ 59,26 M",202
4,30/06/2023,"R$ 33,99 M","- R$ 141,61 M","R$ 170,41 M","R$ 62,79 M",202
5,31/03/2023,"R$ 119,74 M","- R$ 144,04 M","- R$ 5,17 M","- R$ 29,47 M",202
6,31/12/2022,"- R$ 119,68 M","- R$ 412,00 M","R$ 402,73 M","- R$ 128,95 M",202
7,30/09/2022,"R$ 243,89 M","- R$ 2,30 B","R$ 2,16 B","R$ 104,22 M",202
8,30/06/2022,"R$ 116,19 M","- R$ 2,24 B","R$ 2,16 B","R$ 33,39 M",202
9,31/03/2022,"R$ 59,36 M","- R$ 2,51 M","- R$ 32,88 M","R$ 23,97 M",202
