,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 241,43 M","- R$ 1,40 B","R$ 1,10 B","- R$ 57,25 M",202
1,31/03/2024,"R$ 283,55 M","- R$ 817,50 M","R$ 537,44 M","R$ 3,49 M",202
2,31/12/2023,"R$ 244,14 M","- R$ 806,91 M","R$ 540,61 M","- R$ 22,16 M",202
3,30/09/2023,"R$ 275,25 M","- R$ 958,81 M","R$ 528,67 M","- R$ 154,90 M",202
4,30/06/2023,"R$ 161,74 M","- R$ 750,91 M","R$ 564,36 M","- R$ 24,80 M",202
5,31/03/2023,"R$ 184,59 M","- R$ 2,85 B","R$ 2,59 B","- R$ 78,18 M",202
6,31/12/2022,"R$ 124,21 M","- R$ 2,71 B","R$ 2,56 B","- R$ 24,74 M",202
7,30/09/2022,"R$ 162,07 M","- R$ 2,29 B","R$ 2,18 B","R$ 45,83 M",202
8,30/06/2022,"R$ 58,41 M","- R$ 2,25 B","R$ 2,17 B","- R$ 26,31 M",202
9,31/03/2022,"R$ 30,19 M","R$ 14,88 M","- R$ 30,45 M","R$ 14,62 M",202
