,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"27,16","0,50","0,57","4,87","6,26","0,18","2,62","-3,15","9,13","6,19","-0,26","1,98","21,87","0,63","R$ 1,18 B","0,00%"
1,30/06/2024,"31,34","0,58","0,65","5,62","7,23","0,21","3,02","-3,63","9,54","6,46","-0,30","2,06","22,84","0,66","R$ 1,36 B","0,00%"
2,31/03/2024,"357,92","11,69","13,07","93,24","114,16","4,52","63,43","-20,43","68,88","45,52","-5,41","14,19","123,97","4,91","R$ 26,44 B","0,00%"
3,31/12/2023,"215,51","11,75","13,47","108,29","137,09","4,51","63,71","-20,41","68,94","45,58","-5,39","14,58","148,34","4,88","R$ 26,44 B","0,00%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
5,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
6,31/03/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
7,31/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
8,30/09/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
9,30/06/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
10,31/03/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
