,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 5,17 M","- R$ 2,56 M","- R$ 10,21 M","- R$ 17,94 M",215
1,31/03/2024,"R$ 343,00 mil","- R$ 3,67 M","- R$ 11,14 M","- R$ 14,46 M",215
2,31/12/2023,"R$ 230,00 mil","- R$ 4,94 M","- R$ 11,16 M","- R$ 15,87 M",215
3,30/09/2023,"- R$ 2,09 M","- R$ 6,07 M","- R$ 10,97 M","- R$ 19,12 M",215
4,30/06/2023,"R$ 5,50 M","- R$ 11,36 M","- R$ 10,66 M","- R$ 16,51 M",215
5,31/03/2023,"- R$ 46,54 M","- R$ 14,84 M","- R$ 11,56 M","- R$ 72,95 M",215
6,31/12/2022,"- R$ 75,21 M","- R$ 20,07 M","- R$ 13,28 M","- R$ 108,55 M",215
7,30/09/2022,"- R$ 110,13 M","- R$ 26,84 M","- R$ 14,80 M","- R$ 151,76 M",215
8,30/06/2022,"- R$ 152,65 M","- R$ 31,56 M","- R$ 4,57 M","- R$ 188,77 M",215
9,31/03/2022,"- R$ 133,44 M","- R$ 35,75 M","- R$ 3,79 M","- R$ 172,98 M",215
10,31/12/2021,"- R$ 133,57 M","- R$ 31,60 M","R$ 399,00 M","R$ 233,84 M",215
11,30/09/2021,"- R$ 118,16 M","- R$ 25,13 M","R$ 399,45 M","R$ 256,15 M",215
12,30/06/2021,"- R$ 66,63 M","- R$ 18,67 M","R$ 392,23 M","R$ 306,94 M",215
13,31/03/2021,"- R$ 3,20 M","- R$ 10,75 M","R$ 394,66 M","R$ 380,70 M",215
14,31/12/2020,"R$ 33,14 M","- R$ 9,10 M","R$ 1,56 M","R$ 25,60 M",215
15,30/09/2020,"R$ 47,61 M","- R$ 3,80 M","R$ 4,85 M","R$ 48,67 M",215
16,30/06/2020,"R$ 37,30 M","- R$ 1,54 M","R$ 6,05 M","R$ 41,81 M",215
17,31/03/2020,"R$ 2,38 M","- R$ 761,01 mil","R$ 6,32 M","R$ 7,94 M",215
18,31/12/2019,"- R$ 698,00","- R$ 2,01 mil","R$ 2,73 mil","R$ 26,00",215
