,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 319,30 M","R$ 232,64 M","R$ 2,10",110.913.149,0,0,110.913.149,0,0,0,0,110.913.149,0,110.913.149,215
1,31/03/2024,"R$ 333,08 M","R$ 240,90 M","R$ 2,17",110.804.299,0,0,110.804.299,0,0,0,0,110.804.299,0,110.804.299,215
2,31/12/2023,"R$ 351,21 M","R$ 255,40 M","R$ 2,31",110.676.594,0,0,110.676.594,0,0,0,0,110.676.594,0,110.676.594,215
3,30/09/2023,"R$ 365,35 M","R$ 272,43 M","R$ 2,47",110.498.396,0,0,110.498.396,0,0,0,0,110.498.396,0,110.498.396,215
4,30/06/2023,"R$ 391,09 M","R$ 286,73 M","R$ 2,60",110.404.337,0,0,110.404.337,0,0,0,0,110.404.337,0,110.404.337,215
5,31/03/2023,"R$ 395,78 M","R$ 295,50 M","R$ 2,68",110.355.774,0,0,110.355.774,0,0,0,0,110.355.774,0,110.355.774,215
6,31/12/2022,"R$ 422,04 M","R$ 308,61 M","R$ 2,80",110.330.290,0,0,110.330.290,0,0,0,0,110.330.290,0,110.330.290,215
7,30/09/2022,"R$ 425,42 M","R$ 351,39 M","R$ 3,19",110.279.322,0,0,110.279.322,0,0,0,0,110.279.322,0,110.279.322,215
8,30/06/2022,"R$ 447,31 M","R$ 362,22 M","R$ 3,29",110.197.416,0,0,110.197.416,0,0,0,0,110.197.416,0,110.197.416,215
9,31/03/2022,"R$ 463,29 M","R$ 370,70 M","R$ 3,36",110.171.932,0,0,110.171.932,0,0,0,0,110.171.932,0,110.171.932,215
10,31/12/2021,"R$ 490,97 M","R$ 380,32 M","R$ 3,45",110.126.040,0,0,110.126.040,0,0,0,0,110.126.040,0,110.126.040,215
11,30/09/2021,"R$ 527,68 M","R$ 396,63 M","R$ 3,60",110.047.047,0,0,110.047.047,0,0,0,0,110.047.047,0,110.047.047,215
12,30/06/2021,"R$ 534,31 M","R$ 404,32 M","R$ 3,68",109.835.457,0,0,109.835.457,0,0,0,0,109.835.457,0,109.835.457,215
13,31/03/2021,"R$ 531,00 M","R$ 403,27 M","R$ 3,68",109.476.801,0,0,109.476.801,0,0,0,0,109.476.801,0,109.476.801,215
14,31/12/2020,"R$ 97,88 M","R$ 4,35 M","R$ 0,06",71.577.114,0,0,71.577.114,0,0,0,0,71.577.114,0,71.577.114,215
15,30/09/2020,"R$ 107,70 M","R$ 8,92 M","R$ 0,12",71.577.114,0,0,71.577.114,0,0,0,0,71.577.114,0,71.577.114,215
16,30/06/2020,"R$ 96,78 M","R$ 4,73 M","R$ 0,07",71.172.000,0,0,71.172.000,0,0,0,0,71.172.000,0,71.172.000,215
17,31/03/2020,"R$ 42,35 M","- R$ 11,10 M","- R$ 0,16",71.172.000,0,0,71.172.000,0,0,0,0,71.172.000,0,71.172.000,215
18,31/12/2019,"R$ 30,68 mil","- R$ 8,55 mil","- R$ 0,00",71.172.000,0,0,71.172.000,0,0,0,0,71.172.000,0,71.172.000,215
